movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Darkness Falls , 2003 , PG-13 ,2,6,5,"Horror story about the ghost of a woman seeking revenge on the town of Darkness Falls for the last one hundred and fifty years: While alive she was the town's ""tooth fairy,"" and children would bring her their baby teeth for a coin. But when two children disappeared and she was wrongfully accused of murdering them, she placed a curse on the town and has been going about killing off the residents ever since. With Chaney Kley, Emma Caulfield, Andrew Bayly, Emily Browning and Joshua Anderson. [1:25]"
Dark Shadows , 2012 , PG-13 ,4,6,4,"A witch (Eva Green) is angry that a rich man (Johnny Depp) spurned her, so in retaliation she puts a spell on him in 1772, burying him alive as a vampire. Then he's accidentally dug up in 1972, and finds out that his descendants on the family estate are so dysfunctional that the matriarch (Michelle Pfeiffer) pays a live-in psychiatrist (Helena Bonham Carter). The vampire aims to set things straight. Also with Christopher Lee, Chloe Grace Moretz, Gulliver McGrath, Jonny Lee Miller and Jackie Earle Haley. Directed by Tim Burton. [1:53]"
Dark Skies , 2013 , PG-13 ,4,6,4,"When unusual things begin to happen in the home of a family and to each member of the family, suspicions arise about the cause. With Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett and J.K. Simmons. Directed by Scott Stewart. [1:37]"
Dark Tide , 2012 , PG-13 ,3,7,5,"When a professional diver (Halle Berry) has a near-lethal encounter with a shark, her fears and regrets drive her away from diving for years. However, when her former husband arranges an extremely lucrative deal to take him shark diving, she learns that her nightmares are still real, lurking just under the surface of the water. Also with Olivier Martinez, Ralph Brown and Mark Elderkin. Directed by John Stockwell. [1:34]"
The Dark Tower , 2017 , PG-13 ,1,6,3,"Adapted from the Stephen King series: A pre-teen boy (Tom Taylor) discovers an alternate world through his dreams and soon learns that he is the key to saving his own world with the help of a Gunslinger (Idris Elba). Also with Katheryn Winnick, Matthew McConaughey, Jackie Earle Haley, Abbey Lee, Nicholas Hamilton, Dennis Haysbert and Claudia Kim. Directed by Nikolaj Arcel. [1:35]"
Dark Water , 2005 , PG-13 ,3,5,5,"Jennifer Connelly stars as Dahlia Williams, a woman trying to start a new life with her young daughter (Ariel Gade) after an ugly divorce from her husband (Dougray Scott). In an effort to find an affordable place to live near a good school, Dahlia moves into a rundown apartment on Roosevelt Island, NYC. Shortly after they get settled, they discover strange, oozing leaks of dark water in their ceiling that seem to be originating from the apartment above them -- where, they are told, no one lives. Also with John C. Reilly, Tim Roth and Pete Postlethwaite. Directed by Walter Salles. [1:43]"
Darling Companion , 2012 , PG-13 ,4,3,4,"The story of an empty nester (Diane Keaton) that rescues a dog along a freeway. But after the dog runs away on a walk, she must confront her disappointment with her husband (Kevin Kline), an emotionally distant surgeon. Also with Dianne Wiest, Richard Jenkins, Elisabeth Moss, Sam Shepard and Mark Duplass. Directed by Lawrence Kasdan. [1:43]"
Date Movie , 2006 , PG-13 ,7,5,4,"Parody of Hollywood romances and other popular movies, such as ""My Big Fat Greek Wedding,"" ""Meet the Parents,"" ""The Wedding Planner,"" ""Best Friend's Wedding,"" ""The Bachelor,"" ""King Kong,"" ""Say Anything,"" ""Bridget Jones’s Diary,"" ""Wedding Crashers,"" and ""When Harry Met Sally."" With Alyson Hannigan, Adam Campbell, Fred Willard, Jennifer Coolidge and Eddie Griffin. Directed by Aaron Seltzer. [1:23]"
Date Night , 2010 , PG-13 ,5,4,5,"When bored suburban parents (Steve Carell and Tina Fey) head to New York City for a romantic evening to kick-start their marriage, a case of mistaken identity leads to a night that is anything but ordinary as they try to evade mobsters, as well as corrupt cops. Also with James Franco and Mark Wahlberg. Directed by Shawn Levy. [1:28]"
Daughters of the Dust , 1992 , NR ,2,0,0,A family is about to break apart as several members prepare to leave their home on one of the sea islands off the coasts of Georgia and South Carolina.
Dave , 1993 , PG-13 ,4,0,2,"The US President has a stroke and unwilling to relinquish control to the Vice President, the power-hungry Chief of Staff (Frank Langella) decides to keep things quiet by replacing the president with a look-alike. He enlists the help of well-meaning Dave Kovic (Kevin Kline)."
Dave Chappelle's Block Party , 2006 , R ,2,1,7,"Dave Chappelle hosts a block party by traveling from Dayton, Ohio, to New York, inviting people to join him along the way. The film was shot on location in Bedford Stuyvesant, New York, and features Kanye West, Mos Def, Erykah Badu, Dead Prez, Jill Scott, The Roots, and Talib Kweli. Directed by Michel Gondry. [1:43]"
The Da Vinci Code , 2006 , PG-13 ,5,7,4,"Based on Dan Brown's best-selling thriller, the story starts with Tom Hanks as a famous symbologist who's called to the Paris Louvre one night in order to decipher ancient symbols found scrawled on the body of a murdered curator. With the help of a French police cryptologist (Audrey Tautou) he uncovers a 2,000-year-old conspiracy to keep the true status of Mary Magdalene a secret from the faithful. Also with Ian McKellen, Paul Bettany, Jean Reno, Alfred Molina and Jurgen Prochnow. Directed by Ron Howard. [2:29]"
Dawn of the Dead , 2004 , R ,6,10,8,"Horror flick about a strange plague that results in millions of corpses walking around as blood-thirsty zombies who make even more zombies by attacking the uninfected. A small group of survivors tries to find shelter in a shopping mall, not realizing that just like everybody else, zombies like hanging out at the mall. With Sarah Polley, Ving Rhames, Mekhi Phifer, Michael Barry and Lindy Booth. Directed by Zack Snyder. [1:40]"
Dawn of the Planet of the Apes , 2014 , PG-13 ,1,7,5,"In this sequel a community of humanoid apes confronts internal and external opposition when a group of human survivors from a deadly virus outbreak threatens their dominion. The two factions establish a tentative peace, but apes and humans prepare for a war to gain dominance of the Earth. With Andy Serkis, Jason Clarke, Keri Russell, Gary Oldman, Toby Kebbell, Kodi Smit-McPhee, Nick Thurston, Judy Greer and Kirk Acevedo. Directed by Matt Reeves. Dialogue includes Simian sign language and English subtitles. [2:10]"
The Day After Tomorrow , 2004 , PG-13 ,3,6,4,"When the predictions of global warming come true and the polar ice caps melt, the survival of humankind is in question. A climatologist (Dennis Quaid) embarks on a treacherous trek through the frozen and snow-covered Eastern U.S., from Washington, D.C. to New York City, in order to find his son (Jake Gyllenhaal) who may or may not have survived. Also with Emmy Rossum, Ian Holm and Dash Mihok. Directed by Roland Emmerich. [1:29]"
Daybreakers , 2009 , R ,5,10,6,"A minority of humans living in the year 2019 is hunted by the majority, that now consists of vampires who want to harvest their blood. After many years of harvesting and a dwindling human population, a hematologist (Ethan Hawke) is working against the clock to develop a blood alternative that will keep the vampire population from becoming violent. Also with Willem Dafoe, Sam Neill, Isabel Lucas, Claudia Karvan, Michael Dorman, Vince Colosimo, Jay Laga'aia and Damien Garvey. Directed by Michael & Peter Spierig. [1:38]"
Daylight , 1996 , PG-13 ,1,7,5,Sylvester Stallone tries to save a group of people trapped in a tunnel.
The Day the Earth Stood Still , 2008 , PG-13 ,1,6,2,"Remake of the 1951 sci-fi classic: a representative of an alien and far superior civilization visits the Earth to determine whether humanity is capable of changing its aggressive nature. Otherwise, humanity may have to be destroyed to allow Earth to survive. With Keanu Reeves, Jennifer Connelly, Kathy Bates, Jon Hamm, Jaden Christopher Smith, Mousa Kraish and John Cleese. Directed by Scott Derrickson. [1:50]"
Dazed and Confused , 1993 , R ,3,3,7,"A day in the life of high-schoolers, circa 1976."
Dead Man Down , 2013 , R ,6,7,10,"A man obsessed with revenge (Colin Farrell) is distracted from his job as the right-hand man of a New York City's crime lord (Terrence Howard) by a woman (Noomi Rapace) who is also driven by revenge. Also with Dominic Cooper, Isabelle Huppert and Luis Da Silva Jr. Directed by Niels Arden Oplev. [1:48]"
Dead Man On Campus , 1998 , R ,4,4,6,Two college roommates (Tom Everett Scott and Mark-Paul Gosselaar) try to find a clinically depressed third roommate because - supposedly - when a roommate commits suicide the remaining roommates automatically get straight A's.
Dead Man Walking , 1969 , R ,3,6,6,Susan Sarandon is a compassionate nun and Sean Penn the hardened criminal she befriends.
Dead Presidents , 1995 , R ,4,9,9,A group of men (and one woman) plan an armored truck heist in post-Vietnam America.
Dead Snow 2: Red vs. Dead , 2014 , R ,5,9,7,"After a weekend with friends at a cabin goes horribly wrong, a man who accidentally killed his girlfriend and cut off his own arm fights his way free of a horde of Nazi zombies and tries to make sense of the events that led to that dreadful day. With Vegar Hoel, Ørjan Gamst, Martin Starr, Jocelyn DeBoer, Ingrid Haas, Stig Frode Henriksen, Hallvard Holmen, Kristoffer Joner, Amrita Acharia and Derek Mears. Directed by Tommy Wirkola. [1:40]"
Dear Frankie , 2005 , PG-13 ,2,3,5,"A woman (Emily Mortimer) and her deaf son Frankie (Jack McElhone) move from one small Scottish town to another, while Frankie thinks that the reason he's never seen his father during his life is because he's a sailor on HMS Accra, traveling in distant and exotic lands. Frankie believes that his father writes to him regularly and hopes to one day see him again. When the real HMS Accra is due to dock, Frankie's mother, who concocted the sailor story and provided the letters, hires a man (Gerard Butler) to pretend to be Frankie's father. Also with Mary Riggans and Sharon Small. Directed by Shona Auerbach. [1:42]"
Dear God , 1996 , PG ,1,2,3,Postal workers begin answering Dear God letters. Greg Kinnear stars.
Dear John , 2010 , PG-13 ,6,4,4,"On leave from military service, a man (Channing Tatum) meets a woman (Amanda Seyfried) and the two weeks they spend together seem to seal their love for one another. When the 9/11 attacks inspire him to re-enlist for another two years, the two lovers must try to endure separation. Also with Richard Jenkins, Henry Thomas, D.J. Cotrona (II), Cullen Moss, Keith Robinson, Scott Porter and Leslea Fisher. Directed by Lasse Hallström. [1:42]"
Death and the Maiden , 1995 , R ,5,8,8,Sigourney Weaver and Ben Kingsley star in the film adaptation of the stage play: a torturer becomes the victim of his previous captive.
Death at a Funeral , 2007 , R ,4,5,7,"A British family at odds with one another gather for a funeral arranged by the deceased's son Daniel (Matthew MacFadyen), who does not expect any help from his famous-novelist brother Robert (Rupert Graves). When an unexpected guest turns up as the dead man's gay lover (Peter Dinklage), and amid a haze of hallucinogens, the family has to deal with blackmail, jealousy and each other. Also with Alan Tudyk, Daisy Donovan, Jane Asher and Keeley Hawes. Directed by Frank Oz. [1:30]"
Death at a Funeral , 2010 , R ,5,5,9,"Remake of the eponymous 2007 British film: A family gathers for the funeral of their patriarch, and the deceased's sons (Chris Rock and Martin Lawrence) are already bickering incessantly, when a man (Peter Dinklage) shows up claiming to be their father's secret lover, and drug-induced hallucinations, blackmail threats, and general chaos ensues. Also with Keith David, Loretta Devine, Danny Glover, Regina Hall, Ron Glass, James Marsden, Tracy Morgan, Zoe Saldana, Columbus Short, Luke Wilson and Kevin Hart. Directed by Neil LaBute. [1:30]"
Death Becomes Her , 1992 , PG-13 ,2,4,2,Meryl Streep and Goldie Hawn are actresses obsessed with staying young and use a magic potion with strange results. Bruce Willis co-stars.
Death of a Dynasty , 2005 , R ,5,4,10,"Damon Dash directs this tongue-in-cheek look behind the scenes of a hip-hop record company, and the gossip mongering that pulled it apart: A young journalist starts following two music moguls around to get some inside dirt and ends up writing an article for a tabloid newspaper that starts a rivalry between the partners. With Ebon Moss-Bachrach, Devon Aoki, Chloë Sevigny, Capone and Robert Stapleton. [1:33]"
Death of a President , 2006 , R ,0,6,5,"A mockumentary about the fictional assassination of President George W. Bush: Using archival footage, as well as digitally manipulated images, the film takes place years after the unsolved crime, and features interviews with suspects and their families, Secret Service men, journalists, political protestors and experts. With Hend Ayoub, Brian Boland, Becky Ann Baker, Michael Reilly Burke and M. Neko Parham. Directed by Gabriel Range. [1:33]"
Death Race , 2008 , R ,4,8,8,"Jason Statham stars as a man falsely charged with murdering his wife and sentenced to a notorious maximum security island prison. The prison's warden (Joan Allen) makes money from broadcasting car races where inmates have to kill each other in order to win. Also with Ian McShane, Tyrese Gibson, Natalie Martinez, Jason Clarke, Max Ryan, Fred Koehler, Jacob Vargas, Robert LaSardo and Robin Shou. Directed by Paul W.S. Anderson. [1:29]"
Death Sentence , 2007 , R ,2,8,10,"Kevin Bacon stars as the father of a teenage boy who becomes the victim in an initiation killing when they stop at a gas station in a seedy part of town. After identifying his son's murderer and agreeing to testify in his trial, he discovers that the best he can hope for is to keep him in jail for only a few years. Transformed by grief and unable to comprehend the meager punishment he becomes a vigilante, bent on destroying the people who destroyed his life. Also with Aisha Tyler, Kelly Preston, Stuart Lafferty, Garrett Hedlund and John Goodman. Directed by James Wan. [1:50]"
Death to Smoochy , 2002 , R ,4,6,9,"A children's TV show star (Robin Williams) who was fired over a bribery scandal and replaced by a squeaky-clean Barney-esque purple rhinoceros (Edward Norton), will stop at nothing to get revenge -- and his show -- back. Also with Danny DeVito, Jon Stewart, Catherine Keener, Harvey Fierstein, Pam Ferris and Michael Rispoli. [1:43]"
Death Wish , 2018 , R ,3,9,9,"Remake of the 1974 Charles Bronson revenge movie: After his family is brutally attacked in their home, a wealthy surgeon (Bruce Willis) is frustrated with police inaction and so gets a gun and takes matters into his own hands. Also with Vincent D'Onofrio, Elisabeth Shue, Camila Morrone, Dean Norris, Beau Knapp and Kimberly Elise. Directed by Eli Roth. [1:47]"
The Debt , 2011 , R ,6,7,6,"Three former Israeli agents (Helen Mirren, Tom Wilkinson, Ciaran Hinds) have to live with the consequences of a lie they told many years earlier about the capture of a Nazi war criminal. Also with Sam Worthington, Marton Csokas, Jesper Christensen and Jessica Chastain. Directed by John Madden. [1:53]"
Deceiver , 1998 , R ,4,7,7,"Two policemen try to break down a murder suspect. Tim Roth, Michael Rooker."
Deception , 2008 , R ,8,7,6,"An audit manager (Ewan McGregor) working late hours in a law firm is befriended by a man (Hugh Jackman), who presents himself as a successful attorney, and introduces him to anonymous sex clubs for wealthy and busy professionals. Not everything is what it seems though, and during one liaison, the woman disappears. Also with Natasha Henstridge, Maggie Q and Javier Godino. Directed by Marcel Langenegger. [1:48]"
Deck the Halls , 2006 , PG ,4,3,1,"Matthew Broderick stars as a suburban man who calls himself the ""Christmas Guy,"" and is extremely proud of his holiday decorations, until a new neighbor (Danny DeVito) moves in across the street and makes it his mission to create the biggest holiday light display in the world -- so bright that it will be visible from outer space. Also with Kristin Chenoweth, Kristin Davis and Alia Shawkat. Directed by John P. Whitesell. [1:35]"
Deep Blue Sea , 1999 , R ,3,9,5,"A medical biologist (Saffron Burrows) is on a mission to find a cure for Alzheimer's by conducting genetic experiments on sharks. The sharks become smarter, but they also get more aggressive, eventually wreaking havoc on those at the research facility. Also with Samuel L. Jackson, Saffron Burrows, Thomas Jane, Stellan Skarsgard, LL Cool J, Michael Rapaport, Jacqueline McKenzie, Wayne Knight, Daniel Rey and Brent Roam. Directed by Renny Harlin. [1:45]"
The Deep Blue Sea , 2011 , R ,6,4,5,"Adapted from a 1952 play by Terence Rattigan: Rachel Weisz stars as a woman who falls for a handsome RAF pilot and recent veteran of WWII and leaves her passionless marriage to a much older high court judge for him. After she attempts to kill herself, she experiences a series of flashbacks from events that had drastically changed her life. Also with Tom Hiddleston and Simon Russell Beale. Directed by Terence Davies. [1:38]"
Deep Cover , 1992 , R ,1,4,5,"Larry Fishburne plays a cop who goes undercover in the Los Angeles drug trafficking scene with an assignment to build a life as a druglord, in the aim of getting to, and eliminating, the biggest names of the country's drug trade."
The Deep End , 2001 , R ,6,6,6,"Tilda Swinton stars as a suburban mom who finds the body of her seventeen-year-old son's gay lover outside her Lake Tahoe home. Assuming her son murdered his lover, her protective instincts take over and she hides the body in the lake. But she's soon being blackmailed. Then inexplicably, one of the blackmailers (Goran Visnjic) softens and begins to help her. But can she trust him? And can she keep taking care of her household and kids while maintaining her secret? Also with Jonathan Tucker, Raymond J. Barry and Josh Lucas. [1:39]"
The Deep End of the Ocean , 1999 , PG-13 ,2,1,6,"Michelle Pfeiffer stars as a depressed and guilt-ridden mother obsessed by the abduction of her three-year-old son. With Treat Williams, Jonathan Jackson II, Whoopi Goldberg, Tony Musante, Michael McElroy, Ryan Merriman, Lucinda Jenney, Brenda Strong and Alexa Vega. [1:45]"
Deep Impact , 1998 , PG-13 ,1,5,5,"A comet threatens Earth with total destruction. With Robert Duvall, Tea Leoni, Elijah Wood and Morgan Freeman."
Deep Rising , 1998 , R ,1,8,7,A sea monster attacks a cruise ship. With Treat Williamns and Famke Janssen.
Deepwater Horizon , 2016 , PG-13 ,4,7,5,"Based on actual events from 2010: An electrician (Mark Wahlberg) on a major offshore oil rig in the Gulf of Mexico must survive a massive oil and gas explosion and help his crew to safety. The rig produced the largest oil spill in global history, becoming a major controversy. Also with Kurt Russell, John Malkovich, Gina Rodriguez, Dylan O'Brien, Kate Hudson, Ethan Suplee, Henry Frost and Jeremy Sande. Directed by Peter Berg. [1:47]"
Defiance , 2008 , R ,4,8,5,"WWII film based on the true story of a family of brothers (Daniel Craig, Liev Schreiber, Jamie Bell and George MacKay) who created a community for escaped Jews deep in a Belarusian forest. Also with Alexa Davalos, Tomas Arana, Mark Feuerstein, Jodhi May, Kate Fahy, Iddo Goldberg, Iben Hjejle, Martin Hancock, Ravil Isyanov and Jacek Koman. Directed by Edward Zwick. [2:17]"
"Definitely, Maybe ", 2008 , PG-13 ,5,3,4,"Ryan Reynolds stars as the separated father of a precocious 10-year-old (Abigail Breslin), who insists on knowing the story of her father's love life and the true identity of her mother. Also with Derek Luke, Isla Fisher, Elizabeth Banks, Rachel Weisz, Liane Balaban, Kevin Kline, Marc Bonan, Adam Ferrara and Alexie Gilmore. Directed by Adam Brooks. [1:51]"
Def Jam's How to Be a Player , 1997 , R ,8,1,8,Bill Bellamy likes the women in this comedy.
Deja Vu , 2006 , PG-13 ,4,7,4,"Denzel Washington stars as an ATF investigator trying to solve the mystery of a New Orleans ferry explosion, and he begins to suspect that feelings of déjà vu are actually warnings sent from the past. If he can unravel the clues in time, he may be able to save hundreds of innocent people from certain death. Also with Val Kilmer, Paula Patton, Bruce Greenwood and Adam Goldberg. Directed by Tony Scott. [2:08]"
