movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Bad News Bears , 2005 , PG-13 ,5,4,4,"Billy Bob Thornton stars as Morris Buttermaker a former big league pitcher who accepts a paid assignment to coach the Bears, a team that's notorious for having lost more games than any other team in Little League history. But the coach (Greg Kinnear) of the champion team will not stand for a low-life, drunkard dirtying up his pristine league, which is exactly the inspiration the Bears coach needs to make something of his clumsy players. Also with Marcia Gay Harden, Timmy Deters and Sammi Kane Kraft. Directed by Richard Linklater. [1:51]"
Bad Santa , 2003 , R ,6,5,10,"A grifter and his partner (Billy Bob Thornton and Tony Cox) meet every Christmas season to case department stores while dressed as Santa and his lead elf. Between seasons the Santa spends his time in a drunken stupor, bitter and angry and anything but the way we normally imagine Santa to be. But an introverted boy (Brett Kelly) approaches him one day and changes his life by showing him what the spirit of being Santa is all about. Also with Lauren Graham, John Ritter and Bernie Mac. Directed by Terry Zwigoff. Please note that this is a review of the R-rated theatrical cut and not of the unrated video version titled ""Badder Santa."" [1:33]"
Bad Santa 2 , 2016 , R ,8,5,10,"Sequel to the 2003 film: Still on a perpetual bender, the foul-mouthed, sex-obsessed, Santa suit-wearing delinquent (Billy Bob Thornton) is persuaded to join his sidekick (Tony Cox) who has just been released from jail. Together they plan a sure-thing job that also brings him back in contact with his estranged mother (Kathy Bates). Also with Christina Hendricks, Brett Kelly and Ryan Hansen. Directed by Mark Waters. [1:32]"
Bad Teacher , 2011 , R ,7,3,8,"A Chicago teacher (Cameron Diaz) is a gold digger who curses students, drinks, and does drugs while on the lookout for a wealthy husband. So, after her rich fiancé dumps her, she pursues a wealthy substitute teacher (Justin Timberlake). A smart-mouthed gym teacher (Jason Segel) pursues her while a coworker (Lucy Punch) is also after the wealthy sub. Also with John Michael Higgins, Molly Shannon, Phyllis Smith, Eric Stonestreet and Thomas Lennon. Directed by Jake Kasdan. [1:30]"
Bad Words , 2014 , R ,6,3,6,"Jason Bateman stars as a 40-year-old, eighth-grade dropout that works as a proofreader and exploits a loophole to enter a kids' spelling bee. He ventures into adult and crude language and actions as often as he can, while an online journalist (Kathryn Hahn) pays his entry fees and expenses all the way to the spelling bee finals in California. Also with Rohan Chand, Allison Janney, Rachel Harris and Philip Baker Hall. Directed by Bateman. [1:28]"
Baggage Claim , 2013 , PG-13 ,5,2,4,"Determined to become engaged before her youngest sister's wedding, a flight attendant (Paula Patton) has only 30 days left to find a husband. Hence, she uses 30,000 flying miles while contacting ex-boyfriends and potential mates, many of whom she never wants to meet again. Also with Adam Brody, Djimon Hounsou, Taye Diggs, Christina Milian and Derek Luke. Directed by David E. Talbert. [1:36]"
Baghead , 2008 , R ,7,6,9,"Four unsuccessful actors (Ross Partridge, Steve Zissis, Greta Gerwig and Elise Muller) spend a weekend in a remote cabin writing a movie script -- which they think will revive their careers -- about a group of friends besieged by someone with a bag over his head. But their story idea may begin to come true. Also with Jett Garner. Directed by Mark & Jay Duplass. [1:24]"
Bait , 2000 , R ,5,7,10,"Jamie Foxx plays a convicted thief who becomes bait for the FBI in their quest to track down and apprehend a computer hacker (Doug Hutchison) who stole $42 million from the New York Federal Gold Reserve. Also with David Morse, David Paymer, Robert Pastorelli, Kris Kristofferson and Kimberly Elise. [1:59]"
The Ballad of Little Jo , 1993 , R ,6,5,3,"Suzy Amis stars as a woman who disguises herself as a man in order to survive the rough, sexist world of 1866."
Ballistic: Ecks vs. Sever , 2002 , R ,2,5,4,"Reclusive former FBI manhunter Jeremiah Ecks (Antonio Banderas) is haunted by the mysterious death of his wife, but he's forced back into service in order to track down a renegade operative code-named Sever (Lucy Liu), who's kidnapped the son of the head of a secret government agency. Also with Ray Park, Terry Chen and Aidan Drummond. [1:31]"
Balls of Fury , 2007 , PG-13 ,4,5,4,"Christopher Walken stars as the mysterious leader of an organized crime family, who also happens to be a fan of extreme ping-pong. He therefore organizes a competition pitting the best ping-pong players in the world in sudden death matches, where ""death"" is meant literally. In order to catch him dealing arms, the F.B.I. recruits a former ping-pong champion who has not competed since his father was brutally murdered when he was a young boy. Also with Dan Fogler, George Lopez, Maggie Q and Thomas Lennon. Directed by Robert Ben Garant. [1:30]"
Balto , 1995 , G ,0,2,0,"An animated tale about a half-wolf/half-dog that leads a sledding team across Alaska in order to get medicine for a sick girl. With the voices of Kevin Bacon, Bob Hoskins, Bridget Fonda, Jim Cummings and Phil Collins. [1:14]"
Bandits , 2001 , PG-13 ,4,5,4,"Two escaped convicts (Bruce Willis and Billy Bob Thornton) travel from Oregon to California on a bank-robbing spree, hoping to get enough money to open a resort hotel and casino. They develop a reputation for being true gentlemen, and eventually are accompanied by a woman who wants to escape her ordinary life (Cate Blanchett). Both fall in love with her, and she falls in love with both of them, but the police think she's their hostage. Also with Troy Garity and Bobby Slayton. [2:04]"
Bandslam , 2009 , PG ,4,3,3,"A big band contest is about to happen and the tension is thick when three band members from the band favored to win are cut loose and start their own band. However, they aren't able to come up with a solid sound until a new kid (Gaelan Connell) with an ear for tunes arrives and turns things around. Also with Alyson Michalka, Vanessa Hudgens, Lisa Kudrow, Scott Porter, Ryan Donowho, Tim Jo, Charlie Saxton, Blair Bomar and Lisa Chung. Directed by Todd Graff. [1:51]"
The Band's Visit , 2007 , PG-13 ,5,2,5,"The members of an Egyptian police band arrive in Israel expecting to be met and taken to their pre-arranged performance. When no one comes for them, they make their own way but are lost in a small village, and since they must wait until morning for a bus they accept the invitation of three of the town's residents to stay with them. With Saleh Bakri, Khalifa Natour, Ronit Elkabetz, Rubi Moscovich, Imad Jabarin, Tarak Kopty, Hisham Khoury, Francois Kheel, Eyad Sheety, Shlomi Avraham, Uri Gavriel, Hila Surjon Fischer, Ahuva Keren and Sasson Gabay. Directed by Eran Kolirin. In Arabic and Hebrew with English subtitles. [1:26]"
The Banger Sisters , 2002 , R ,7,2,6,"Susan Sarandon and Goldie Hawn star as two best friends and former rock groupies who reunite after twenty years and realize that while one of them is still rocking out, the other has matured into middle age. Also with Geoffrey Rush, Erika Christensen and Robin Thomas. [1:38]"
Bangkok Dangerous , 2008 , R ,8,8,5,"A hired killer and loner (Nicolas Cage) is hired to make four kills in Bangkok, Thailand. But he forgets his vow to never get involved with any of his assignments and during the last assassination he gets confused by emotional entanglements and moral questions. Also with Charlie Yeung, Panward Hemmanee, Nirattisai Kaljaruek, Dom Hetrakul, Tuck Napaskorn, Steve Baldocchi, Chris Heebink, James With, Peter Shadrin, Arthajid Puengvicha, Duangjai Srisawang and Veerasak Boonchard. Directed by Oxide Pang and Danny Pang. [1:40]"
The Bank Job , 2008 , R ,8,8,7,"A man (Jason Statham) struggling to pay back a debt to shady characters is convinced by a longtime friend (Saffron Burrows) to rob a bank with her. The plan seems foolproof, until ulterior motives begin to surface and they have to think fast to save their lives. Also with Stephen Campbell Moore, Daniel Mays, James Faulkner, Alki David, Michael Jibson, Richard Lintern and David Suchet. Directed by Roger Donaldson. [1:50]"
B.A.P.S. , 1997 , PG-13 ,2,2,5,Halle Berry and Natalie Desselle travel from Georgia to Beverly Hills to find fame and fortune.
Barbara , 2012 , PG-13 ,5,5,4,"A doctor (Nina Hoss) in 1980s East Berlin is banished to a halfway house and a small country hospital after being arrested for applying for an official release from the German Democratic Republic. Also with Ronald Zehrfeld, Mark Waschke and Rainer Bock. Directed by Christian Petzold. In German with English subtitles. [1:45]"
Barbershop , 2002 , PG-13 ,3,3,5,"Comedy with Ice Cube as a man who inherits a struggling barber shop on the south side of Chicago from his father, sells it to a local loan shark, and begins to regret it when he misses the eccentric, colorful characters for whom the barbershop was a second home. Also with Anthony Anderson, Cedric the Entertainer, Sean Patrick Thomas and Troy Garity. [1:42]"
Barbershop: The Next Cut , 2016 , PG-13 ,4,4,5,"After more than a decade the South Side Chicago barbershop is now a unisex salon with both men (Ice Cube and Cedric the Entertainer) and women (Nikki Minaj, Regina Hall and Eve) employees. The men and women stylists argue good naturedly, but decide to work together to stop the rising violence in their neighborhood. Also with Anthony Anderson, JB Smoove and Common. Directed by Malcolm D. Lee. [1:52]"
Barbershop 2: Back In Business , 2004 , PG-13 ,4,4,5,"Calvin (Ice Cube), his friends, family and co-workers are back at his barbershop, and this time around he's married and has a young baby. He also has a business decision to make: A large hair care salon looms across the street from his more modest tonsorial establishment, and urban developers want to replace small stores with name-brand chains. Should he give into progress and sell, or should he hold onto what's left of the community his father helped build? Also with Cedric the Entertainer, Garcelle Beauvais and Queen Latifah. Directed by Kevin Rodney Sullivan. [1:56]"
Barb Wire , 1996 , R ,5,8,7,Pamela Anderson is a tough woman in a tough future world where a pair of contact lenses are of the utmost importance.
Barney's Great Adventure: The Movie , 1998 , G ,0,1,0,The big purple dinosaur takes his friends on an adventure designed to make their dreams come true.
Barnyard: The Original Party Animals , 2006 , PG ,2,5,1,"In this animated comedy, when the humans turn their backs, the barnyard animals take on human characteristics, and are able to speak, walk on two legs, drive cars, party and plan as a community. Their leader is Ben, a male cow, who has to contend with his son Otis, who would rather have a good time than be responsible. But when Ben is killed by coyotes, Otis is left in charge. With the voices of Kevin James, Courteney Cox Arquette, Danny Glover, Sam Elliott and Wanda Sykes. Directed by Steve Oedekerk. [1:30]"
BASEketball , 1998 , R ,5,5,7,"Trey Parker and Matt Stone become stars when a game they invented is turned into a professional sport. Also with Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Dian Bachar, Bob Costas, Al Michaels, Robert Stack, Dan Patrick, Reggie Jackson and Kenny Mayne. [1:43]"
Basic , 2003 , R ,5,8,10,"Agent Hardy (John Travolta), an ex-Ranger turned DEA agent is called to interrogate the two men who made it out alive after a Ranger training exercise went terribly wrong. The exercise was led by a hard-nosed commander (Samuel L. Jackson) who took six Rangers into the jungles of Panama during a hurricane. Also with Connie Nielsen, Harry Connick Jr. and Taye Diggs. [1:35]"
Basic Instinct 2 , 2006 , R ,9,7,6,"Sharon Stone reprises her role as a best-selling crime novelist who may also be a serial killer who uses sex as a lure. Since the first film, she has relocated from San Francisco to London and she becomes the patient of a straitlaced criminal psychiatrist, who's assigned to her by a Scotland Yard detective who thinks she has killed a sports star. Then more people turn up dead. Also with David Morrissey, Charlotte Rampling, David Thewlis and Hugh Dancy. Directed by Michael Caton-Jones. [1:54]"
Basil , 1998 , R ,4,5,0,"Jared Leto is a young man who deceives his wealthy, snobbish father so he can be with the lower-class woman he loves and still receive his large inheritance. Also with Christian Slater, Claire Forlani, Stephanie Bagshaw, Crispin Bonham Carter, Carli Harris, Derek Jacobi, Joanna John, Georgiana Johnson, Jackson Leach, Christopher Owen and David Ross. [1:53]"
The Basketball Diaries , 1995 , R ,6,7,7,Chronicles how author Jim Carroll transformed himself into a drug addict and hustler. Leonardo DiCaprio stars.
Batman and Robin , 1997 , PG-13 ,2,5,3,"The caped crusader is back battling villains Poison Ivy and Mr. Freeze. George Clooney puts on the spandex this time out. Also with Arnold Schwarzenegger, Chris O'Donnell, Uma Thurman and Alicia Silverstone."
Batman Begins , 2005 , PG-13 ,2,6,3,"Director Christopher Nolan explores the origins of the Batman legend: When his parents are murdered, heartbroken and angry, Bruce Wayne (Christian Bale) travels to the far East seeking ways to fight crime and injustice. He returns to Gotham City and becomes the infamous masked and mysterious crusader. Liam Neeson, Katie Holmes, Ken Watanabe, Cillian Murphy, Morgan Freeman and Michael Caine. [2:14]"
Batman Forever , 1995 , PG-13 ,2,5,2,"Val Kilmer is Batman and Chris O'Donnell is his sidekick Robin in the third ""Batman"" film. The enemies are Harvey Two-Face (Tommy Lee Jones) and The Riddler (Jim Carrey)."
Batman: Mask of the Phantasm , 1994 , PG ,1,4,0,"Spin-off of the Fox Network's ""Batman: The Animated Series."" The villain is The Phantasm, a vigilante who cuts a silhouette that's similar to the Dark Knight's."
Batman Returns , 1992 , PG-13 ,2,4,2,"Michael Keaton reprises his role as the caped crusader. The plot sets The Penguin (Danny DeVito) as an embittered half-human, half-penguin creature out to control Gotham and destroy Batman, with the help of Christopher Walken as a Gotham power broker and Michelle Pfeiffer as a leather-and-whips, man-hating machine dubbed the Catwoman."
Batman v Superman: Dawn of Justice , 2016 , PG-13 ,3,6,3,"Superman (Henry Cavill) considers Batman (Ben Affleck) to be nothing more than a violent vigilante and Batman considers Superman's almost unlimited powers to be a threat to humanity. Lex Luthor (Jesse Eisenberg) takes advantage of their mutual antipathy and with a little kryptonite tries to get them to destroy each other. Also with Amy Adams, Diane Lane, Gal Gadot, Laurence Fishburne, Jeremy Irons and Holly Hunter. Directed by Zack Snyder. [2:33]"
Bats , 1999 , PG-13 ,1,6,5,"Two bat experts and a local sheriff try to stop thousands of bats who've become killing machines due to a scientific experiment gone awry. With Lou Diamond Phillips, Dina Meyer, León, Carlos Jacott, Bob Gunton and James Sie. [1:30]"
Battlefield Earth , 2000 , PG-13 ,2,6,3,"In 3000 AD a small group of humans rise up against a ruthless band of aliens who rule Earth after an invasion that left the planet's inhabitants either dead or enslaved. Based on a novel by Scientology founder L. Ron Hubbard. With John Travolta, Barry Pepper, Forest Whitaker, Kim Coates, Sabine Karsenti, Richard Tyson, Marie-Josée Croze, Sean Hewitt, Michel Perron, Shaun Austin-Olsen, Michael Byrne, Christian Tessier and Kelly Preston. [1:57]"
Battle for Terra , 2009 , PG ,1,4,1,"When a space vessel carrying the few remaining humans after Earth was rendered uninhabitable arrives at Terra, they decide to transform its atmosphere and move in. They consider the native inhabitants, the Terrians, who have lived in peace for many generations and have little knowledge of warfare, as expendable (Terrians have large heads and eyes and move as if they are swimming; they do not have feet or legs and look like dolphins). With the voices of Justin Long, Evan Rachel Wood, Brian Cox, James Garner, Chris Evans, Danny Glover, Amanda Peet, David Cross, Dennis Quaid, Luke Wilson, Rosanna Arquette, Ron Perlman and Danny Trejo. Directed by Aristomenis Tsirbas. [1:25]"
Battle in Seattle , 2008 , R ,3,5,9,"Inspired by true events, the film documents the public protest at the World Trade Organization meetings held in Seattle, Washington in 1999. The protest lasted for five days, as tens of thousands of demonstrators took to the streets. With Charlize Theron, Andre 'Andre 3000' Benjamin, Martin Henderson, Woody Harrelson, Ray Liotta, Michelle Rodriguez, Channing Tatum, Ivana Milicevic and Tzi Ma. Directed by Stuart Townsend. [1:38]"
Battle: Los Angeles , 2011 , PG-13 ,2,7,5,"Upon submitting his formal request to retire, a Marine staff sergeant (Aaron Eckhart) is called back to active duty when what initially is thought to be meteors crashing into the oceans around the globe turns out to be extraterrestrial invaders. The battle to save the world begins. Also with Bridget Moynahan, Michelle Rodriguez, Michael Pena, Adetokumboh M. Cormack, Ramon Rodriguez, Taylor Handley, Cory C. Hardrict, Ne-Yo, Jadin Gould and Bryce Cass. Directed by Jonathan Liebesman. [1:56]"
The Battle of Shaker Heights , 2003 , PG-13 ,3,4,5,"Two 17-year-old young men from different social and economic spheres share a passion for re-enacting battle scenes from World War II. Through this connection they befriend each other and they mount their own commando raid against a bully. Meantime, one falls in love with the other's older sister. The film is the second winner of the Project Greenlight screenwriting contest. With Shia LaBeouf, Anson Mount, Shiri Appleby, Elden Henson and Kathleen Quinlan. Directed by Efram Potelle and Kyle Rankin. [1:20]"
Battle of the Sexes , 2017 , PG-13 ,6,2,4,"The real-life story of the 1973 tennis match between Billie Jean King (Emma Stone) and Bobby Riggs (Steve Carell), which was cast as a battle to prove that one gender is athletically superior to the another. Also with Andrea Riseborough, Natalie Morales, Sarah Silverman, Bill Pullman, Alan Cumming, Elisabeth Shue, Fred Armisen, Austin Stowell and Jessica McNamee. Directed by Jonathan Dayton & Valerie Faris. [2:01]"
Battle of the Year , 2013 , PG-13 ,3,3,5,"A man (Josh Holloway) struggling to piece together his life after the tragic death of his wife and son is recruited to coach a Bboy crew and help them qualify for the Battle of the Year, hoping to bring the title home to the USA. Also with Laz Alonso, Josh Peck, Caity Lotz, Chris Brown, Ivan 'Flipz' Velez, Jon 'Do Knock' Cruz, Anis Cheurfa, Jesse 'Casper' Brown, David Shreibman, Sawandi Wilson, Richard Maguire, Steve Terada, Luis Rosado and Joshua Lee Ayers. Directed by Benson Lee. [1:49]"
Battleship , 2012 , PG-13 ,3,6,5,"A multi-national naval exercise is interrupted by an alien invasion. A force field prevents nuclear weapons from attacking the aliens and the survival of the human race depends on figuring out how to battle at sea with conventional weaponry. Based on the Hasbro board game of the same name. With Alexander Skarsgård, Rihanna, Brooklyn Decker, Tadanobu Asano, Hamish Linklater, Liam Neeson, Peter MacNicol, John Tui, Jesse Plemons and Gregory D. Gadson. Directed by Peter Berg. [2:11]"
The Baxter , 2005 , PG-13 ,4,3,5,"Elliot (Michael Showalter) is a mild-mannered accountant and an overall nice guy, who is content to live quietly and alone. One day a woman enters his life, they court for an acceptable period of time, they become engaged, and everything looks hopeful, until he finds a photo in her family album of an ex-boyfriend that she never mentioned and he becomes obsessed with the idea that he will be left at the altar for the ex-boyfriend. Also with Michelle Williams, Elizabeth Banks, Justin Theroux and Peter Dinklage. Directed by Michael Showalter. [1:31]"
Baywatch , 2017 , R ,7,7,10,"The lieutenant of the bay watch patrol (Dwayne Johnson) is hindered by funding cuts, a brash recruit (Zac Efron), and city corruption as he and his team of lifeguards struggle to keep beach visitors safe from riptides, sharks, venomous sea creatures and illegal drugs. Also with Priyanka Chopra, Alexandra Daddario, Kelly Rohrbach, Ilfenesh Hadera and Jon Bash. Directed by Seth Gordon. A few lines of dialogue are in Spanish and beach slang with English subtitles. [1:59]"
The Beach , 2000 , R ,6,8,10,"Based on Alex Garland's novel, it tells the story of a young traveler in Bangkok (Leonardo DiCaprio) who is given a map leading to a mythical paradise island and journeys there with a French couple. Also with Tilda Swinton, Virginie Ledoyen, Guillaume Canet, Robert Carlyle, Staffan Kihlbom, Magnus Lindgren, Victoria Smurfit, Lars Arentz-Hansen, Daniel Caltagirone, Peter Gevisser, Jukka Hiltunen, Simone Huber, Paterson Joseph, Saskia Mulder, Jerry Swindall, Zelda Tinska, Peter Youngblood Hills and Lidia Zovkic. [1:58]"
Bean , 1997 , PG-13 ,3,2,2,Mr. Bean (Rowan Atkinson) travels with a painting to the U.S. and wreaks unintentional havoc.
Bears , 2014 , G ,1,2,0,Disney documentary that follows a family of Alaskan bears as two young cubs develop and learn to survive in the wilderness. Narrated by John C. Reilly. Directed by Alastair Fothergill & Keith Scholey. [1:17]
Beastly , 2011 , PG-13 ,3,5,4,"A contemporary take on the classic tale ""Beauty and the Beast"" set in New York City: A handsome but arrogant and rude teen (Alex Pettyfer) makes the mistake of disrespecting a modern Goth witch (Mary-Kate Olsen) and she casts a spell that deforms his face with tatoos and scars. His father (Peter Krause) sends him to Brooklyn with a blind tutor (Neil Patrick Harris) and while there he rescues a drug addict from death in exchange for the promise that the addict's daughter (Vanessa Hudgens) will live in his house. Also with Lisa Gay Hamilton, Dakota Johnson, Erik Knudsen and Roc LaFortune. Directed by Daniel Barnz. [1:35]"
Beasts of the Southern Wild , 2012 , PG-13 ,3,5,5,"A six-year-old (Quvenzhane Wallis) lives in the Louisiana Delta nicknamed ""The Bathtub"" with her father (Dwight Henry). After a natural disaster and the failing health of her father, the young girl is faced with the reality of creating her own magical life. Also with Levy Easterly, Lowell Landes and Gina Montana. Directed by Benh Zeitlin. [1:31]."
The Beautician and the Beast , 1997 , PG ,2,1,2,Fran Drescher is a beautician who begins tutoring the children of an Eastern European dictator (Timothy Dalton).
Beautiful Creatures , 2013 , PG-13 ,5,5,4,"A young woman (Alice Englert) is a caster of spells who falls in love with a human (Alden Ehrenreich). She must choose to join her family's witch coven or take a new path and that choice is complicated when the young man discovers that his own family harbors dark secrets. Based on the first book in Kami Garcia and Margaret Stohl's eponymous young-adult series. Also with Emma Thompson, Jeremy Irons, Viola Davis, Emmy Rossum and Thomas Mann. Directed by Richard LaGravenese. [2:04]"
Beautiful Girls , 1996 , R ,5,2,7,"A group of guys get together for their high school reunion amidst relationship successes and turmoil. With Timothy Hutton, Matt Dillon, Noah Emmerich, Annabeth Gish, Lauren Holly, Rosie O' Donnell, Mira Sorvino and Uma Thurman."
