movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
The Raid 2: Berandal , 2014 , R ,6,9,10,"In this sequel a rookie police officer (Iko Uwais) goes undercover to take down a major Indonesian crime syndicate and a group of corrupt police and politicians. If he is unsuccessful, his wife and baby boy will die. Also with Alex Abbad, Julie Estelle, Tio Pakusadewo, Arifin Putra, Oka Antara, Cecep A. Rahman, Ryuhei Matsuda, Kenichi Endo and Kazuki Kitamura. Directed by Gareth Evans. In Chinese languages with English subtitles. [2:28]"
The Rainmaker , 1997 , PG-13 ,0,5,2,An idealistic young attorney fights the case of his life against a corrupt insurance company.
Raise Your Voice , 2004 , PG ,4,4,3,"Hilary Duff stars as a young woman with dreams of making her mark in the world of music. She longs to attend a prestigious summer music program, but her father is resistant to the idea since she is only 16 and she would be going to Los Angeles alone. When her older brother dies in a car accident, the young woman refuses to sing again. Her mother, trying to find a way to inspire her, sends her off to the music program and lies to her husband about where their daughter is. Also with John Corbett, Ashlee Simpson, Jason Ritter and Rita Wilson. Directed by Sean McNamara. [1:46]"
Raising Cain , 1992 , R ,3,4,5,"John Lithgow is a mild-mannered child psychologist who just happened to be the subject of numerous demented scientific experiments as a child, all of which were performed by his father. His wife's adultery renders him seriously loopy."
Raising Helen , 2004 , PG-13 ,4,2,4,"A successful, on-the-rise modeling agent (Kate Hudson) becomes the guardian to her two nieces and nephew after her sister and brother-in-law die in a car accident. Her life is thrown into turmoil as she tries to adjust to her new life, and she also befriends a local pastor (John Corbett) who falls in love with her. Also with Abigail Breslin, Spencer Breslin, and Audrey Wells. Directed by Garry Marshall. [1:59]"
Rambo , 2008 , R ,5,10,7,"Sylvester Stallone reprises his role as the lethal but troubled Vietnam vet John Rambo. This time he accompanies a group of mercenaries to rescue Christian aid workers from a Burmese military compound. Also with Julie Benz, James Brolin, Paul Schulze and Matthew Marsden. Directed by Stallone. [1:33]"
Ramona and Beezus , 2010 , G ,2,2,1,"Based on the Beverly Cleary novel: a nine-year-old (Joey King) dreams up inventive ways to help her family after her father (John Corbett) loses his job. During her money making schemes she runs into trouble, creates a little mischief and brings her sister (Selena Gomez) into her schemes of fun and fantasy. Also with Bridget Moynahan, Ginnifer Goodwin, Josh Duhamel and Sandra Oh. Directed by Elizabeth Allen. [1:44]"
Rampage , 1992 , R ,2,7,0,Story about a deranged killer and the effort to bring him to justice.
Rampage , 2018 , PG-13 ,1,6,5,"An anti-poaching primatologist (Dwayne Johnson) has few human connections but has a special bond with an intelligent silverback gorilla he rescued as a baby. When exposed to a gas from a genetic-editing experiment gone wrong, the friendly ape becomes a giant raging monster, while other giant, odd creatures emerge and rampage across cities and a geneticist (Naomie Harris) helps the primatologist look for an antidote. Also with Malin Akerman, Joe Manganiello, Jake Lacy, Marley Shelton and Jeffrey Dean Morgan. Directed by Brad Payton. Apes and a man communicate using American Sign Language while the man provides English translations. [1:47]"
Rampart , 2011 , R ,8,6,10,"Set in 1999, an LAPD officer (Woody Harrelson) is trying to take care of his personal life while defending himself from accusations of police brutality and being a dirty cop. Also with Ben Foster, Sigourney Weaver, Cynthia Nixon, Anne Heche and Steve Buscemi. Directed by Oren Moverman. [1:48]"
Random Hearts , 1999 , R ,5,5,6,"When Harrison Ford discovers that his wife died in a plane crash while traveling with her lover, he contacts the man's widowed wife (Kristin Scott Thomas) to learn more about the affair, and becomes romantically involved with her. Also with Charles Dutton, Bonnie Hunt, Dennis Haysbert, Sydney Pollack, Richard Jenkins, Paul Guilfoyle, Susanna Thompson, Peter Coyote, Dylan Baker, Lynne Thigpen, Kate Mara, Ariana Thomas and Bill Cobbs. [2:13]"
Rango , 2011 , PG ,3,4,3,"The Nevada desert town Dirt, plagued by water rustlers, needs a new sheriff and a lost chameleon (voiced by Johnny Depp) fills the bill. He's always played heroes on his terrarium stage, but doesn't like the look of the Boot Hill cemetery that's filled with sheriffs. Also with the voices of Isla Fisher, Alfred Molina, Ned Beatty, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Abigail Breslin, Bill Nighy and James Byrkit. Directed by Gore Verbinski. [1:47]"
Ransom , 1996 , R ,2,8,7,Mel Gibson turns the table on his son's kidnappers when he offers the ransom money as a bounty on the kidnappers' head.
Rapid Fire , 1992 , R ,3,7,5,"The late Brandon Lee, son of the legendary Bruce Lee, is the star witness in a murder prosecution against an Italian drug dealer who seems to have the FBI in his back pocket. Powers Boothe co-stars."
Ratatouille , 2007 , G ,2,3,1,"In this animated feature, a young rat is dissatisfied with the culinary choices available in the sewers he inhabits with other rats, and starts exploring Parisian restaurant kitchens and reading the cookbook of a master chef. Eventually he befriends a young man who wants to be a chef but doesn't know how and together they are able to create wonderful dishes that take the Paris dining scene by storm. With the voices of Patton Oswalt, Ian Holm, Lou Romano, Brian Dennehy and Peter Sohn. Directed by Brad Bird & Jan Pinkava. [1:51]"
Ratchet & Clank , 2016 , PG ,1,3,1,"A call for a new Galactic Ranger inspires a young Lombax (voiced by James Arnold Taylor) to try out for the position. Dejected, he takes refuge in a machine shop with a friend (voiced by John Goodman) until their planet is threatened and he figures out a way to save everybody. Also with the voices of David Kaye, Jim Ward, Rosario Dawson, Paul Giamatti and Sylvester Stallone. Directed by Kevin Munroe & Jericca Cleland. [1:34]"
Rat Race , 2001 , PG-13 ,4,5,5,"Jerry Zucker of ""Airplane"" and ""Naked Gun 2-1/2: The Smell Of Fear"" directs Whoopi Goldberg, John Cleese, Cuba Gooding Jr., Rowan Atkinson, Jon Lovitz and others in the slapstick farce about how far people will go for the chance to win $2 million: Las Vegas casino owner Cleese invites the winners of special slot machine tokens to compete in a no-rules race toward Silver City, New Mexico, while high rollers are betting on who's going to get there first. Also with Seth Green, Breckin Meyer, Amy Smart, Kathy Najimy, Kathy Bates, Dean Cain and Wayne Knight. [1:50]"
The Raven , 2012 , R ,2,8,5,"Edgar Allen Poe (John Cusack) helps a police detective (Luke Evans) track down a serial killer that is using Poe's stories to stage killings; plus, he has kidnapped Poe's fiancée (Alice Eve) as his next victim. Also with Brendan Gleeson, Sam Hazeldine and Oliver Jackson-Cohen. Directed by James McTeigue. [1:50]"
Ravenous , 1999 , R ,2,10,1,"A group of soldiers living in an isolated fort encounter a cannibalistic man and unwittingly become his prey. With Guy Pearce, Robert Carlyle, Jeremy Davies, Jeffrey Jones, David Arquette, Neal McDonough, John Spencer, Sheila Tousey and Stephen Spinella. [1:40]"
Ray , 2004 , PG-13 ,6,4,4,"Musical biographical drama of Ray Charles, who was born in a poor Georgia town, and went blind when he was seven-years-old, shortly after witnessing his younger brother's death. The story recounts his battles with heroin addiction and against segregation, as well as his innovations with gospel, country, jazz and orchestral music. Jamie Foxx stars in the title role. Also with Regina King, Kerry Washington, Richard Schiff and Aunjanue Ellis. Directed by Taylor Hackford. [2:33]"
RBG , 2018 , PG ,1,1,1,"Documentary about Ruth Bader Ginsburg's personal life, her education, her legacy as an attorney for the ACLU's Women's Rights Project, and her path to becoming a Supreme Court Justice, told through interviews with Justice Ginsburg, her friends and colleagues and news footage. With Gloria Steinem, Nina Totenberg, Orrin Hatch et al. Directed by Betsy West & Julie Cohen. [1:38]"
The Reader , 2008 , R ,9,4,2,"Kate Winslet stars as a woman in post World War II Germany, who finds a sick young man (David Kross) in the entrance to her apartment, takes him in and they begin a passionate relationship. One day she disappears and eight years later he sees her again, but this time she is a defendant in a war crimes trial. Also with Ralph Fiennes, Karoline Herfurth, Hannah Herzsprung, Lena Olin, Bruno Ganz, Jeanette Hain, Susanne Lothar and Matthias Habich. Directed by Stephen Daldry. [2:02]"
Ready Player One , 2018 , PG-13 ,3,5,5,"Based on Ernest Cline's best-selling novel: Set in 2045, life is bleak and people escape by participating in an online virtual universe called the Oasis, where you can be anybody you want to be. When the creator of the Oasis dies he leaves behind a series of puzzles that will grant the person that solves them sole ownership. The competition gets heated and one young man (Tye Sheridan) fights against all odds to try to win the prize and save the Oasis from unscrupulous corporate interests. Also with Olivia Cooke, Ben Mendelsohn, Lena Waithe, T.J. Miller, Simon Pegg and Mark Rylance. Directed by Steven Spielberg. One line of dialogue is spoken in Japanese with English subtitles. [2:20]"
Ready to Rumble , 2000 , PG-13 ,5,6,5,"Two slackers (David Arquette and Scott Caan) leave their small Wyoming town to find their defeated wrestling hero (Oliver Platt) and help him revive his career. Also with Bill Goldberg, Rose McGowan, Page Falkinburg, Martin Landau, Steve Borden, John Goodman, Chris Kanyon, Chris Owen, Jack Palance, Joe Pantoliano, Caroline Rhea and Ahmet Zappa. [1:40]"
The Real Blonde , 1998 , R ,7,4,8,A failing actor and his friend receive their own form of comeuppance for their pretentious and shallow ideals.
The Real Cancun , 2003 , R ,7,3,10,"In this reality film we follow a group of college-aged men and women as they embark on a spring break in Cancun, Mexico, characterized by perpetual drunkenness and casual sex. Directed by Rick DeOliveira. [1:36]"
Reality Bites , 1994 , PG-13 ,3,0,4,"A look into the hopes and fears of post-baby boomers. With Winona Ryder, Ethan Hawke and Ben Stiller."
The Real McCoy , 1993 , PG-13 ,3,3,5,"Kim Basinger stars as a convicted super-thief, who's forced to go back to work when it's her son's life vs. pulling off a grand plan worth $18 million."
Real Steel , 2011 , PG-13 ,3,5,4,"In the not-too-distant future, giant robots take the place of men in boxing matches that are as popular at state fairs as monster truck matches. A human fighter (Hugh Jackman) loses his chance at a title bout when the robots come to the fore, so he becomes a promoter for the new sport. Unable to earn enough cash alone, he collaborates with his young genius son (Dakota Goyo) in building the ultimate fighting robot. Also with Evangeline Lilly, Kevin Durand, Anthony Mackie and Phil LaMarr. Directed by Shawn Levy. [2:07]"
The Reaping , 2007 , R ,7,7,5,"Hilary Swank stars as an ex-missionary minister who uses reason and science to debunk supernatural events. When she's called to investigate strange happenings, such as frogs falling from the sky and swarms of locusts, in a small Southern parish, she discovers that at the center of the plagues is a 12-year-old girl. Also with AnnaSophia Robb, David Morrissey, Idris Elba and Stephen Rea. Directed by Stephen Hopkins. [1:38]"
Rebound , 2005 , PG ,2,3,2,"Martin Lawrence stars as a successful college basketball coach who takes himself a little too seriously. When he accidentally kills the mascot of an opposing team during a game, he is ousted from the league. What starts as a PR ploy to get his job back turns into a life-changing experience when he tries to take a middle school team from their laughing stock status to the championships. Also with Wendy Raquel Robinson, Breckin Meyer, Horatio Sanz and Megan Mullally. Directed by Steve Carr. [1:43]"
Recess: School's Out , 2001 , G ,1,3,1,"School's out for summer and T.J. Detweiler is bored, until he discovers that former principal Dr. Benedict plans to use a laser beam to do away with summer and keep winter all year round -- and thus doing away with summer recess too. With the voices of Allyce Beasley, James Woods, Dabney Coleman, Rickey D'Shon Collins, Jason Davis, Ashley Edner, Ashley Johnson, Andrew Lawrence, Courtland Mead, Katey Sagal, Pamela Segall, April Winchell and Robert Goulet. [1:23]"
The Recruit , 2003 , PG-13 ,4,5,5,"A young man (Colin Farrell) is aggressively recruited by a CIA veteran (Al Pacino) and once he joins he realizes that nothing is as it seems and he should trust no one. He progresses through a rigorous training program never really knowing what is real and what is a test, and his first assignment is to uncover a mole deep within the agency. Also with Bridget Moynahan, Gabriel Macht and Kenneth Mitchell. [1:45]"
Red , 2010 , PG-13 ,2,7,5,"A retired Black-Ops Specialist (Bruce Willis) finds his new civilian life turned upside down when assassins target him. Hence, he joins forces with his old cohorts (Morgan Freeman, John Malkovich, Helen Mirren and Brian Cox) to uncover the assassins' hit list and the reasons behind it. Also with Karl Urban, Richard Dreyfuss and Mary-Louise Parker. Directed by Robert Schwentke. [1:51]"
Red 2 , 2013 , PG-13 ,3,6,4,"A former Black Ops CIA agent (Bruce Willis) calls his old squad (John Malkovich, Catherine Zeta-Jones, Lee Byung-hun, Brian Cox and Helen Mirren) back together for a mission to Paris, London and Moscow. Looking for a missing state-of-the-art nuclear device, they confront highly experienced international assassins, terrorists and government officials who have their own agendas. Also with Mary-Louise Parker, Anthony Hopkins and David Thewlis. Directed by Dean Parisot. English subtitles are provided for scenes filmed in Russian, Korean and Farsi. [1:56]"
Redbelt , 2008 , R ,3,6,8,"A man (Chiwetel Ejiofor) running a Jiu-Jitsu school struggles to make ends meet until he saves a celebrity (Tim Allen) in a bar fight and it seems possible that he can finally turn his life around. However, a chance encounter one evening at the school ends up forcing him to consider entering a prizefighting competition, and he may end up losing everything. Also with Emily Mortimer, Alice Braga, Joe Mantegna, Rodrigo Santoro, Max Martini, Ricky Jay, Jose Pablo Cantillo. Directed by David Mamet. [1:39]"
Red Corner , 1997 , R ,3,5,3,Richard Gere is an American accused of murder in China.
Red Dawn , 2012 , PG-13 ,2,6,5,"Remake of the 1984 film about American teenagers vs. communists: The North Koreans invade Spokane, Washington and take its citizens hostage, imposing martial law. Local teens (Josh Peck, Josh Hutcherson, Adrianne Palicki, Isabel Lucas, and Connor Cruise) name themselves the ""Wolverines"" after their high school football team and train in the woods in order to acquire the guerilla fighting techniques needed to free their city. Also with Chris Hemsworth and Jeffery Dean Morgan. Directed by Dan Bradley. [1:40]"
Red Dragon , 2002 , R ,6,7,5,"A prequel to ""The Silence of the Lambs"" -- filmed before in 1986 as ""Manhunter"": A former FBI agent (Edward Norton) who was nearly killed by Hannibal Lecter (Anthony Hopkins), has to seek the help of the incarcerated cannibal in order to catch a serial killer known by authorities as ""The Tooth Fairy."" Also with Ralph Fiennes, Philip Seymour Hoffman and Harvey Keitel. [2:05]"
Redemption , 2013 , R ,5,7,6,"A former UK Special Forces soldier (Jason Statham) in Afghanistan is fleeing a court-martial. In London, he hides in the criminal underworld and takes another man's identity but when he finds out that his missing girlfriend has been murdered by a ruthless criminal he takes revenge. Also with Agata Buzek, Vicky McClure, Senem Temiz, Benedict Wong and David Bradley. Directed by Stephen Knight. Several scenes feature Chinese language with English subtitles. [1:40]"
Red Eye , 2005 , PG-13 ,1,6,5,"A successful hotel resort manager (Rachel McAdams) traveling from Texas to Miami on a red-eye flight meets a man (Cillian Murphy) who seems charming. But once the plane is in the air he tries to make her help him with his plot to assassinate a government official -- or her father will be murdered. Also with Brian Cox, Jack Scalia and Jayma Mays. Directed by Wes Craven. [1:25]"
Red Hook Summer , 2012 , R ,7,7,5,"When a pre-teen boy (Jules Brown) is brought by his mother from Atlanta to the Red Hook Brooklyn neighborhood to spend the summer with his religious grandfather (Clarke Peters), his worldview changes and he learns more about his family history. Also with Spike Lee, Nate Parker, Thomas Jefferson Byrd and Toni Lysaith. Directed by Spike Lee. [2:01]"
Red Planet , 2000 , PG-13 ,3,5,5,"It's 2050, the Earth is dying from pollution, and a motley crew of astronauts is sent to Mars in order to find out why attempts to create an oxygen-based atmosphere on the red planet have failed. With Val Kilmer, Tom Sizemore, Carrie-Anne Moss, Benjamin Bratt, Simon Baker and Terence Stamp. [1:56]"
Red Riding Hood , 2011 , PG-13 ,4,6,3,"A beautiful young woman (Amanda Seyfried) is in love with an orphaned woodcutter, her childhood sweetheart (Shiloh Fernandez), while her family has arranged for her to marry a wealthy villager (Max Irons). Unwilling to lose each other, the couple plans to run away when the young woman's older sister is killed by a large wolf, who takes human form by day. The terrified villagers call on a werewolf hunter (Gary Oldman) to help them kill the wolf, but his arrival brings unintended consequences. Also with Julie Christie, Virginia Madsen, Billy Burke and Michael Shanks. Directed by Catherine Hardwicke. [1:40]"
Red Sparrow , 2018 , R ,9,8,7,"A top Russian ballerina (Jennifer Lawrence) suffers a career-ending injury and she is recruited into the secret corps of Sparrow operatives -- men and women trained to seduce enemy agents and extract intelligence from them. Her mission is to target a CIA agent but he's not easily swayed. Also with Joel Edgerton, Jeremy Irons, Charlotte Rampling, Mary-Louise Parker, Ciaron Hinds. Directed by Francis Lawrence. [2:19]"
Red Tails , 2012 , PG-13 ,2,5,4,"Inspired by true events: While the US air force in WWII was losing bombers in their missions over Europe, some of the best combat escort fighters were kept segregated and away from the action because they were African American. Eventually, the pilots of the Tuskegee training program were called into duty and took their place in history as never losing a single American bomber. With Cuba Gooding, Jr., Terrence Howard, Nate Parker, Kevin Phillips, Daniela Ruah, David Oyelowo, Method Man, Elijah Kelley, Andre Royo, Tristan Palmer, Marcus T. Paulk, Ne-Yo and Gerald McRaney. Directed by Anthony Hemingway. [2:05]"
The Red Turtle , 2016 , PG ,3,3,0,"This animated adventure tells the story of a man marooned on an isolated island and how after a large red turtle transforms into a woman, they fall in love and start a family. Directed by Michael Dudok de Wit. There is no real dialogue in the film, only exclamations. [1:20]"
The Red Violin , 1998 , R ,6,3,3,"A montage of stories tracing a 17th-century violin as it travels from the hands of its Italian maker to several different owners and countries. With Samuel L. Jackson, Don McKellar, Carlo Cecchi, Irene Grazioli, Jean-Luc Bideau, Christoph Koncz, Jason Flemyng, Greta Scacchi, Sylvia Chang, Liu Zifeng, Colm Feore and Monique Mercure. [2:11]"
The Ref , 1994 , R ,1,3,8,Odd-ball comedy about divorce with Denis Leary as a jewel thief who kidnaps a feuding couple and becomes an unlikely marriage counselor.
Reign of Fire , 2002 , PG-13 ,1,5,3,"A young boy loses his mother to an attack by a fire-breathing, flying dragon when hordes of the supposedly legendary creatures attack the Earth. Fast forward to 2020 and the orphaned boy has grown to be a man (Christian Bale) who's still fighting dragons. He and a small group of survivors barely hang on in a burned-out castle, until the battle is brought to their doorstep by an overzealous, self-proclaimed dragonslayer extraordinaire (Matthew McConaughey). Also with Izabella Scorupco, Gerard Butler and Alexander Siddig. [1:40]"
Reign Over Me , 2007 , R ,4,5,7,"Adam Sandler stars as a man who's still struggling with overwhelming grief over the loss of his entire family on one of the planes involved in the 9/11 terrorist attacks five years earlier. After a chance encounter on a Manhattan street corner with his college roommate (Don Cheadle) he may finally have found someone who can help him achieve a modicum of normalcy. Also with Saffron Burrows, Jada Pinkett-Smith and Liv Tyler. Directed by Mike Binder. [2:08]"
Reindeer Games , 2000 , R ,6,7,10,"Ben Affleck plays a car thief recently released from prison -- and intent on not returning -- who is forced to help a group of gun-running thugs rob a casino. Also with Donal Logue, Dennis Farina, James Frain, Mark Hoeppner, James Hutson, Ashton Kutcher, Gary Sinise, Charlize Theron, Danny Trejo and Clarence Williams III. [1:45]"
The Relic , 1997 , R ,2,8,7,A horrible beast kills people trapped in a museum.
Religulous , 2008 , R ,6,4,5,Documentary with comedian Bill Maher examining what makes a person a believer and why so much violence is committed in the name of religion. Also with Tal Bachman and Larry Charles. Directed by Larry Charles. [1:41]
The Remains of the Day , 1993 , PG ,1,0,1,Emma Thompson and Anthony Hopkins star in this tale of unrequited love based on the award-winning novel by Kazuo Ishiguro.
Remember Me , 2010 , PG-13 ,7,6,5,"A man (Robert Pattinson) trying to make sense of his older brother's suicide and his estranged relationship with his father is arrested one night for trying to break up a fight on a NYC street. The arresting officer has a daughter (Emilie de Ravin) with whom he strikes up a friendship, but when their relationship evolves, his frustrations about life surface. Also with Chris Cooper, Lena Olin, Ruby Jerins, Tate Ellington, Pierce Brosnan and Kate Burton. Directed by Allen Coulter. [1:53]"
Remember the Titans , 2000 , PG ,1,3,2,"Based on the true story of a racially divided Virginia town and school in 1971 that comes together when Coach Boone (Denzel Washington) is appointed head football coach and leads the team to victory. Also with Will Patton, Donald Adeosun Faison, Preston Brant, Rice Brett, Neal Ghant, Ryan Gosling, Stuart Greer, Wood Harris, Ryan Hurst, David Jefferson, Burgess Jenkins, Craig Kirkwood, Hayden Panettiere, Kip Pardue, Nicole Ari Parker, Earl Poitier, Brett Rice, Ethan Suplee, John Michael Weatherly and Gregory Alan Williams. [1:53]"
Renaissance Man , 1994 , PG-13 ,1,1,3,Danny DeVito is an unemployed advertising executive who ends up teaching a small class of alleged idiots at an army base.
Rendition , 2007 , R ,4,7,5,"An Egyptian-born chemical engineer disappears during a routine business trip and his American wife (Reese Witherspoon) soon realizes that he was abducted by the CIA and sent outside the U.S. so that he can be tortured, after he was mistaken for a terrorist suspect. While she tries to find a way to get her husband back, she runs into a mountain of red tape that was created in the name of national security. Also with Omar Metwally, Jake Gyllenhaal, Peter Sarsgaard, Meryl Streep and Alan Arkin. Directed by Gavin Hood. [2:02]"
Reno 911!: Miami , 2007 , R ,7,5,7,"Based on the Comedy Central series: A group of incompetent officers from a Reno police department travel to Miami Beach for a convention, and after arriving they have to snap into action when the convention center is attacked by bio-terorists and all of the other officers are inside and quarantined. With Robert Ben Garant, Thomas Lennon, Niecy Nash, Mary Birdsong and Cedric Yarbrough. Directed by Robert Ben Garant. [1:24]"
Rent , 2005 , PG-13 ,5,4,5,"Adapted from the popular musical play, we follow the interconnected stories of people living in a rundown apartment building in NYC's East Village. Many of them suffer from AIDS, others carry the grief of losing a partner, others go after their dreams even in the face of disappointment, and all wrestle with their ability to pay the rent. With Anthony Rapp, Jesse L. Martin, Wilson Jermaine Heredia, Idina Menzel, Rosario Dawson, Adam Pascal, Taye Diggs and Tracie Thomas. Directed by Chris Columbus. [2:15]"
The Replacements , 2000 , PG-13 ,6,4,6,"Based on the 1987 NFL strike, amateur players are recruited to fill the uniforms of professional football players in this comedy. With Keanu Reeves, Gene Hackman, Brooke Langton, Jack Warden, Jon Favreau, Rhys Ifans, Orlando Jones, Brett Cullen, David Denman, Gailard Sartain, Art LaFleur, Faizon Love, Michael Taliferro and Ace Yonamine."
Replacement Killers , 1998 , R ,1,8,6,An assassin (Chow Yun-Fat) turns down a job from a mobster who then puts a contract out on him. With Mira Sorvino.
Repo Men , 2010 , R ,7,8,8,"In the near future, computerized body parts are available on credit, but since not everyone can pay their bill, company repossession agents are ready to take back transplanted body parts by force. When the top repo man (Jude Law) is stricken by a job-related heart attack, his company supplies him with a new heart, and when he's unable to make payments, his old partner (Forest Whitaker) comes after him, to repossess the organ. Also with Alice Braga, Liev Schrieber, Carice Van Houten and Chandler Canterbury. Directed by Miguel Sapochnik. [1:51]"
Reprise , 2006 , R ,7,4,5,"Two childhood friends (Espen Klouman-Hoiner and Anders Danielsen Lie) live in Oslo, Norway, and write novels. When one is accepted for publication and one is rejected, the latter becomes depressed and obsessive, constantly counting numbers, stalking a girlfriend, and finally attempting suicide. Meanwhile the other becomes disillusioned with life in Oslo and flees to Paris. Also with Christian Rubeck, Odd Magnus Williamson and Pal Stokka. Directed by Joachim Trier. In Norwegian with English subtitles. [1:40]"
Rescue Dawn , 2006 , PG-13 ,1,6,4,"Based on the true events of the life of Dieter Dengler Christian Bale) a German-born U.S. navy pilot who crashed in Laos during a Vietnam war bombing run and was held prisoner by the Vietcong. Unwilling to succumb to the conditions of his captivity, he devised a desperate escape plan for himself and his fellow prisoners. Also with Steve Zahn, Jeremy Davies, Marshall Bell and François Chau. Directed by Werner Herzog. [2:00]"
Reservation Road , 2007 , R ,2,5,5,"A family returning home after the 10-year-old son's cello performance stops at a roadside gas station and nobody notices that the young boy has walked near the roadway; a speeding car swerves out of control, the boy is struck and killed. The lives of the boy's family and the life of the driver, who has sped away from the scene of the accident, are forever changed as a result. With Joaquin Phoenix, Mark Ruffalo, Jennifer Connelly, Mira Sorvino and Elle Fanning. Directed by Terry George. [1:42]"
Reservoir Dogs , 1992 , R ,0,9,8,"This initial outing by filmmaker Quentin Tarantino is an assemblage of character studies, as Harvey Keitel leads a gang of professional criminals through a foiled diamond heist and its bloody aftermath."
Resident Evil , 2002 , R ,5,8,6,"Based on the eponymous video game, it takes place in the near-future, when an all-powerful corporation runs a top-secret research facility where they create viral weaponry through genetic experimentation. One result is a deadly virus that turns into zombies all who are exposed to it. Milla Jovovich and Michelle Rodriguez star as the leaders of a commando team that has three hours to destroy the facility before the virus takes over all of Earth. Also with Eric Mabius, James Purefoy and Martin Crewes. [1:40]"
Resident Evil: Afterlife 3D , 2010 , R ,1,9,5,"Picking up where the previous Resident Evil video games and movies left off, a woman (Milla Jovovich) is in a world overrun by a virus that turns its victims into the Undead. She and her friends (Ali Larter, Kim Coates, Boris Kodjoe and Wentworth Miller) band together to fight the source of the infection, the malevolent Umbrella Corporation, which is run by a superhuman (Shawn Roberts). Also with Norman Yeung and Spencer Locke. Directed by Paul W.S. Anderson. [1:37]"
