movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Action Point , 2018 , R ,6,6,7,"The story of a man's (Johnny Knoxville) amusement park adventures -- and misadventures -- told primarily in flashback. Also with Brigette Lundy-Paine, Susan Yeagley, Chris Pontius, Eleanor Worthington-Cox, Dan Bakkedahl, Camilla Wolfson and Joshua Hoover. Directed by Tim Kirkby. [1:25]"
Act of Valor , 2012 , R ,2,8,6,"Action film starring active-duty Navy SEALs and reportedly using live ammo in order to make the violence seem real: US soldiers are deployed to rescue an undercover CIA agent, who uncovered an international conspiracy started by a drug smuggler working with a jihadi agent to bring explosive-vest wearing terrorists into the United States. With Alex Veadov, Roselyn Sanchez and Nestor Serrano. Directed by Mike McCoy & Scott Waugh. [1:41]"
Adaptation , 2002 , R ,6,6,8,"Peculiar film about screenwriter Charlie Kaufman's troubles in adapting Susan Orlean's novel ""The Orchid Thief"" for the screen. As played by Nicolas Cage, Kaufman is neurotic and paranoid and becomes particularly disturbed when his twin brother (also Cage) decides to become a screenwriter too, attends a screenwriting seminar, develops a story, pitches it and sells it without much exertion or effort. Meryl Streep costars as Orlean and Spike Jonze directs. Also with Chris Cooper, Tilda Swinton and Cara Seymour. [1:50]"
Addams Family Values , 1993 , PG-13 ,– 2,4,1,"The “Addams” family saga continues with two plot developments: Gomez (Raul Julia) and Morticia (Anjelica Huston) have a baby, and somebody’s after the family fortune, again. Also with Christopher Lloyd, Christina Ricci and Joan Cusack. Directed by Barry Sonnenfeld. [1:34] "
The Adjustment Bureau , 2011 , PG-13 ,5,5,5,"A politician (Matt Damon) meets a dancer (Emily Blunt) by chance and instantly falls in love, only to have a mysterious force attempt to keep the two apart, by any means possible. When he finds himself confronted by The Adjustments Bureau, he watches as his fate and his sense of free will begin to unravel. Also with Michael Kelly, Anthony Mackie, John Slattery and Terence Stamp. Cameos by Jon Stewart, Margaret Thatcher, James Carville, Mary Matalin, Betty Liu and Michael Bloomberg. Directed by George Nolfi. [1:39]"
Admission , 2013 , PG-13 ,4,3,5,"A career admissions officer (Tina Fey) at Princeton University is put to the test when she meets a passionate teen (Nat Wolff) wanting nothing more than to study at Princeton. She must decide how far she wants to push for his acceptance, but things become more complicated when she finds out that he might be the son that she gave up for adoption years before. Also with, Dan Levy, Paul Rudd, Wallace Shawn, Sarita Choudhury and Michael Sheen. Directed by Paul Weitz. [1:57]"
Adrift , 2018 , PG-13 ,5,5,5,"Based on true events: Two experienced sailors (Shailene Woodley and Sam Claflin) journey into the Pacific Ocean in 1983, sailing into a Category 4 hurricane that knocks both of them unconscious. One sailor awakens to find her partner badly injured and desperately looks for help for 41 long days. Also with Jeffrey Thomas and Elizabeth Hawthorne. Directed by Baltasar Kormákur. [2:00]"
Adult Beginners , 2015 , R ,4,2,9,"A self-centered and hopeless business failure (Nick Kroll) moves in with his pregnant sister (Rose Byrne) and brother-in-law (Bobby Cannavale) since he is broke. Unexpectedly, he finds that he is to be his 3-year-old nephew's nanny. Also with Joel McHale, Jane Krakowski and Bobby Moynahan. Directed by Roz Katz. [1:30]"
Adventureland , 2009 , R ,7,4,10,"A graduating high school senior (Jesse Eisenberg), planning his summer trip to Europe before attending an Ivy League school to study journalism, is disappointed when he learns that his parents cannot afford to pay for him to take the trip or to attend college. He finds himself in a summer job at a local amusement park with a group of people who have few aspirations. Also with Ryan Reynolds, Kristen Stewart, Martin Starr, Bill Hader, Kristen Wiig, Mary Birdsong, Josh Pais, Matthew Bush, Margarita Levieva, Jack Gilpin and Wendie Malick. Directed by Greg Mottola. [1:46]"
The Adventures of Elmo In Grouchland , 1999 , G ,0,1,0,"Sesame Street's cute red-furred monster must retrieve his cherished blue blanket from Grouchland. With Vanessa Williams and Mandy Patinkin, and with the voices of Kevin Clash, Carroll Spinney, Martin P. Robinson, Frank Oz, Fran Brill, Steve Whitmire, Jerry Nelson and Stephanie D'Abruzzo. [1:13]"
The Adventures of Ociee Nash , 2004 , G ,0,2,1,"Film set around the turn of the 20th century, about the adventures of 9-year-old Ociee Nash (Skyler Day). Ociee is growing up with her father (Keith Carradine) and two older brothers when her father decides that she needs a woman's influence and so she's sent to South Carolina to live with her aunt (Mare Winningham). Along the trip Ociee encounters such famous people as Nellie Bly, Orville and Wilbur Wright, and even President William McKinley. Also with Ty Pennington and Tom Key. Directed by Kristen McGary. [1:38]"
The Adventures of Pluto Nash , 2002 , PG-13 ,3,4,4,"Sci-fi comedy set on the moon in the year 2087: Eddie Murphy is Pluto Nash, an audacious nightclub owner who gets in trouble when he refuses to sell his club to the lunar mob. Also with Randy Quaid, Rosario Dawson, Pam Grier and Joe Pantoliano. [1:36}"
The Adventures of Rocky and Bullwinkle , 2000 , PG ,2,4,2,"Under the directives of Fearless Leader (Robert De Niro), Boris Badenov (Jason Alexander) and Natasha Fatale (Rene Russo) are back to take over the world, but Rocky and Bullwinkle refuse to let that happen. Also with Piper Perabo, Randy Quaid, Ed Gale, Kel Mitchell, Kenan Thompson, Dian Bachar, Chip Chinery, Billy Crystal, Janeane Garofalo, Whoopi Goldberg, John Goodman, Carl Reiner, Keith Scott and Jonathan Winters. [1:45]"
The Adventures of Shark Boy & Lava Girl in 3-D , 2005 , PG ,2,4,1,"Friendless and harassed by bullies, 10-year-old Max creates two imaginary friends that help him through moments of sadness and stress. But reality and fantasy cross paths, and soon Max is off on a mission to Planet Drool where his superhero friends Shark Boy and Lava Girl live. Most of the action takes place in a dream world as a stream of consciousness. With Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez and David Arquette. Directed by Robert Rodriguez. [1:32]"
The Adventures of the Great Mouse Detective , 1992 , G ,0,1,0,"Disney film, about an animated Sherlock Holmes (a mouse called Basil) who clashes with villainous Professor Ratigan."
The Adventures of Tintin , 2011 , PG ,1,5,3,"Based on the classic comic book series created by Belgian artist Georges Remi, aka Hergé: Tintin (voiced by Jamie Bell), his dog Snowie and Captain Haddock (voiced by Andy Serkis) set off on an adventure, looking for a sunken pirate ship that had sailed under Captain Haddock's great-grandfather. The villainous Ivanovich Sakharine (voiced by Daniel Craig) is looking for the same ship, which may contain treasure. Also with the voices of Simon Pegg, Cary Elwes and Toby Jones. Directed by Steven Spielberg. [1:41]"
Aeon Flux , 2005 , PG-13 ,5,7,0,"Cinematic version of the animated MTV series, taking place in the 25th century, about a pandemic that has destroyed most of the Earth's population, and has forced the survivors into the seclusion of a walled city. Charlize Theron stars as Aeon Flux, a woman who is embroiled in a struggle between those who seek freedom and those who are in control in a self-described ""perfect"" world. After her life is ruined by a tragic event she is determined to destroy those responsible, but as she discovers the truth about her reality her mission is no longer simple. Also with Frances McDormand, Marton Csokas, Jonny Lee Miller and Sophie Okonedo. Directed by Karyn Kusama. [1:33]"
Affliction , 1998 , R ,2,8,8,"Nick Nolte stars as an abused child turned local cop in this stark portrayal of life in a northern New Hampshire town. With Sissy Spacek, James Coburn, Willem Dafoe, Mary Beth Hurt, Jim True, Marian Seldes, Holmes Osborne, Brigid Tierney, Sean McCann and Wayne Robson. Based on the Russell Banks novel and directed by Paul Schrader."
African Cats , 2011 , G ,0,5,1,A Disney Nature documentary that follows a pride of lions and a family of cheetahs as they try to survive in the African plains. Narrated by Samuel L. Jackson. Directed by Alastair Fothergill & Keith Scholey. [1:29]
Afternoon Delight , 2013 , R ,9,2,9,"After bored housewife Rachel (Kathryn Hahn) grows tired of her lackluster sex life and affluent friends, she and her husband visit a strip club where she befriends a stripper (Juno Temple), who then becomes their live-in nanny. Also with Josh Radnor, Jane Lynch, Jessica St. Clair, Michaela Watkins, Josh Stamberg, and Keegan Michael Key. Directed by Jill Soloway. [1:35]"
After the Sunset , 2004 , PG-13 ,7,4,5,"Pierce Brosnan and Salma Hayek star as jewel thieves who have retired to a Caribbean island after having stolen two of the three prestigious Napoleon diamonds, and Woody Harrelson co-stars as an FBI agent who's been suspended after failing to catch them. When the third Napoleon diamond is on a cruise ship that's stopping at Caribbean islands, the two thieves are tempted to suspend their retirement. Also with Don Cheadle and Naomie Harris. Directed by Brett Ratner. [1:48]"
Against the Ropes , 2004 , PG-13 ,5,5,4,"Loosely-based on the life of Jackie Kallen, boxing's most successful female manager, with Meg Ryan in the starring role: Kallen has spent her entire life around boxers and tired of working for a thuggish boxing manager who treats her like a flunky, she sets off on her own by buying a boxer's contract from him for $1.00. But she stumbles onto a champ-in-the-making when she meets Luther Shaw (Omar Epps) and convinces him that he has the skills to win and she has the skills to manage him. Also with Joe Cortese, Tim Daly and Kerry Washington. Directed by Charles S. Dutton. [1:20]"
Agent Cody Banks , 2003 , PG ,3,4,3,"While Cody Banks (Frankie Muniz) seems a typical teen, he's actually part of a secret CIA program to train teenagers as agents. Agent Banks' abilities are put to the test when he has to get close to the teen daughter of a scientist who's unknowingly developing deadly nanobots for an evil organization. However, the one thing the CIA didn't teach their agent to do well is how to talk to pretty girls. Also with Hilary Duff, Andrew Francis, Angie Harmon and Darrell Hammond. [1:41]"
Agent Cody Banks 2: Destination London , 2004 , PG ,2,4,3,"Frankie Muniz returns as teen secret agent Cody Banks: A rogue CIA agent, who was Cody's trainer at a CIA summer camp, has stolen a mind-control device and is now working for a British aristocrat who wants to control the world's leaders. Cody has to pretend he is a musical prodigy attending an elite London music academy in order to track the bad guys down. He's accompanied by a wisecracking handler (Anthony Anderson). Also with Hannah Spearritt, Cynthia Stevenson and Keith David. Directed by Kevin Allen. [1:40]"
The Age of Adaline , 2015 , PG-13 ,4,4,3,"A widow (Blake Lively) in the 1930s suffers electrocution during a traffic accident and becomes immortal. Chased by suspicious investigators, she attempts to keep her immortality a secret, but decades into the future she begins a relationship with a man (Michiel Huisman) who is a relative of an old friend (Harrison Ford). The family starts asking questions. Also with Ellen Burstyn, Kathy Baker and Amanda Crew. Directed by Lee Toland Krieger. [1:50]"
The Age of Innocence , 1993 , PG ,2,0,1,"Martin Scorsese directs this film adaptation of the eponymous Edith Wharton novel. It's the 1870's, and a New York aristocrat (Daniel Day-Lewis) is torn between his conservative wife (Winona Ryder) and a nonconformist Countess (Michelle Pfeiffer)."
A.I.: Artificial Intelligence , 2001 , PG-13 ,4,5,2,"Sometime in the distant future, after the polar icecaps have melted, major flooding has devastated most major cities and the world is now run by robots with highly sophisticated artificial intelligence. In the midst of it all stands one boy and a robotic teddy bear who long for something more. With Haley Joel Osment, Jude Law, Frances O'Connor, Sam Robards, Jake Thomas, Brendan Gleeson, Daveigh Chase, William Hurt, Jack Angel, Clara Bellar, Keith Campbell, Emmanuelle Chriqui, Kelly Felix, John Harmon, Ben Kingsley, Katie Lohmann, Paul Isaac Martin, Kathryn Morris, Miguel Pérez, Adam Scott and Kirk B.R. Woller. [2:25]"
Ain't Them Bodies Saints , 2013 , R ,4,7,5,"After a shoot-out goes wrong, and after years of sitting in prison, a Texas outlaw (Casey Affleck) escapes to find his wife (Rooney Mara) and the daughter he never met. Also with Ben Foster, Keith Carradine and Nate Parker. Directed by David Lowery. [1:45]"
Airborne , 1993 , PG ,3,2,0,"California teen -- and in-line skating marvel -- moves to Ohio, where he has to prove himself to the locals."
Air Bud , 1997 , PG ,1,2,1,A boy finds a dog that can play basketball.
Air Force One , 1997 , R ,1,8,6,Terrorists hijack Air Force One with the President onboard (Harrison Ford).
Airheads , 1994 , PG-13 ,3,3,3,"An aspiring heavy-metal band (made up of Brendan Fraser, Steve Buscemi and Adam Sandler) take over a radio station in order to have their demo played."
The Air Up There , 1994 , PG ,1,4,3,Kevin Bacon stars as a basketball talent scout who finds a potential superstar in a remote Kenya village.
Akeelah and the Bee , 2006 , PG ,1,2,3,"An 11-year-old girl (Keke Palmer) attending an inner-city school where it isn't cool to be a ""brainiac,"" has a knack for spelling. When her principal (Curtis Armstrong) sees her talent, he and a colleague (Laurence Fishburne) try to convince her to participate in a regional spelling bee. Also with Angela Bassett, and J.R. Villarreal. Directed by Doug Atchison. [1:52]"
Aladdin , 1992 , G ,1,3,0,"Animated comedic action/adventure with a romantic subplot, inspired by the fairy-tale character. Robin Williams voices the Genie."
An Alan Smithee Film: Burn Hollywood Burn , 1998 , R ,5,3,10,A mock-documentary about the pitfalls of filmmaking in Hollywood.
Albatross , 2012 , NR ,8,3,10,"In the south of England, a German author (Sebastian Koch) suffers writer's block for twenty years and stays in the attic of his seaside hotel. A dropout student (Jessica Brown-Findlay) arrives to become a maid, but seeks writing lessons from the author, while he encourages another young woman (Felicity Jones) to blossom, which makes her mother (Julia Ormond) panic. It all leads to a romantic affair, changing relationships and future writing careers. Also with Peter Vaughan, Harry Treadaway and Thomas Sangster. Directed by Niall MacCormick. [1:30]"
Albert Nobbs , 2011 , R ,6,3,5,"A 19th century Irish woman (Glenn Close) pretends to be a man for over thirty years so she can improve her prospects for work. In her older years she realizes that she is now trapped by that decision. Also with Mia Wasikowska, Aaron Johnson and Jonathan Rhys Meyers. Directed by Rodrigo Garcia. [1:53]"
Alex and Emma , 2003 , PG-13 ,6,3,3,"Luke Wilson stars as a novelist with a gambling problem who has to force himself out of a severe case of writer's block so that he can finish his new novel in 30 days and pay off the loan sharks who are threatening him. The only way he can do it is with the help of a stenographer (Kate Hudson) who is also very forthright in offering her opinions on his story lines and characters' actions. Also with Jordan Lund, Sophie Marceau and David Paymer. Directed by Rob Reiner. [1:38]"
Alexander , 2004 , R ,9,9,2,"Epic cinematic depiction of the life of Alexander the Great (played by Colin Farrell) and how by the age of 32 he had conquered more of the known world than anyone before him, having defeated armies from Greece through Persia and all the way to India, establishing a short-lived Hellenistic empire stretching from Europe to Asia. Also with Angelina Jolie, Val Kilmer, Anthony Hopkins, Rosario Dawson, Jared Leto and Christopher Plummer. Directed by Oliver Stone. [2:56]"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day ", 2014 , PG ,3,4,3,"A preteen boy (Ed Oxenbould) struggles through many bad days, including a big one that goes downhill after gum is stuck in his hair overnight. He looks to his family for encouragement, but they ignore his tribulations, recite aphorisms and smile, and he wishes they could feel his anguish; soon, his mom (Jennifer Garner), dad (Steve Carell), brother (Dylan Minnette) and sister (Kerris Dorsey) all have a horribly bad day. Also with Bella Thorne, Jennifer Coolidge, Dick Van Dyke, and Megan Mullally. Directed by Miguel Arteta. [1:21]"
Alex Cross , 2012 , PG-13 ,5,7,5,"A detective and police psychologist (Tyler Perry) learns that a serial killer (Matthew Fox) is on the loose and has killed one of the detective's own family members. The killer is particularly hard to catch since he is an ex-black-ops expert that can predict every step of the police and the detective becomes obsessed with the hunt. Also with Edward Burns, Rachel Nichols, Jean Reno and Cicely Tyson. Directed by Rob Cohen. [1:51]"
Alfie , 2004 , R ,7,3,5,"Jude Law stars as a man incapable of making a romantic commitment to any woman and once he senses that a relationship may be headed in that direction does whatever he can to get away. When once he is dealt a similar blow by one of the women with whom he has had a tryst he is not quite sure how to deal with it and becomes painfully aware of his own conduct. The film was originally made in 1966, with Michael Caine in the title role. Also with Sienna Miller, Susan Sarandon, Marisa Tomei and Omar Epps. Directed by Charles Shyer. [1:45]"
Ali , 2001 , R ,4,6,5,"Epic biopic of how Cassius Clay (Will Smith) became Muhammad Ali. The film concentrates on the decade from 1964, when Ali defeated Sonny Liston for the heavyweight crown, to 1974, when he defeated George Foreman in Zaire to regain the crown. Within those 10 years Ali embraced Islam, got married a few times, changed his name and refused military induction and a trip to Vietnam. Also with Jamie Foxx, Jon Voight, Mario Van Peebles, Ron Silver, Jeffrey Wright, Mykelti Williamson, Jada Pinkett Smith, Nona Gaye, Michael Bentt, James N. Toney, Charles Shufford and Albert Hall [2:47]"
Alice in Wonderland , 2010 , PG ,2,5,1,"The familiar Lewis Carroll tale is reinterpreted by being framed as the story of a grown-up Alice (Mia Wasikowska), who is manipulated into a marriage to a young man she does not love. When she runs away after he proposes during a party, she falls through a deep hole that brings her to the world of the Mad Hatter (Johnny Depp), the Red Queen (Helena Bonham Carter), the Cheshire Cat and other magical characters. Also with Stephen Fry, Michael Sheen, Christopher Lee, Matt Lucas, Anne Hathaway, Crispin Glover and Alan Rickman. Directed by Tim Burton. [1:49]"
Alice Through the Looking Glass , 2016 , PG ,1,4,1,"Escaping her sexist would-be fiancé through a magic mirror portal, Alice (Mia Wasikowska) revisits Wonderland and finds that she must save her dying best friend the Mad Hatter (Johnny Depp) by traveling to the past and saving his long lost family. In so doing she may irrevocably break history. Also with Helena Bonham Carter, Leo Bill, Sacha Baron Cohen, Anne Hathaway and the voices of Alan Rickman, Paul Whitehouse, Matt Lucas and Timothy Sprall. Directed by James Bobin. People made up of fruit speak a few lines in their own language, accompanied by English subtitles. [1:48]"
Alien Resurrection , 1997 , R ,5,9,8,"A new, improved, genetically cloned Ripley (Sigourney Weaver) fights the Beast once again."
Aliens in the Attic , 2009 , PG ,3,4,3,"A family takes a vacation to a remote lakeside house and shortly after they unpack, they discover that a group of four miniature aliens has invaded their attic and are bent on destroying all humans. With Carter Jenkins, Henri Young, Regan Young, Ashley Boettcher, Austin Butler, Ashley Tisdale, Doris Roberts, Robert Hoffman, Kevin Nealon, Gillian Vigman and Tim Meadows. Directed by John Schultz. [1:26]"
Aliens of the Deep , 2005 , G ,1,1,0,"Director James Cameron follows marine biologists and other scientists on an undersea expedition in extremely deep waters around the Mid-Ocean Ridge, a submerged mountain range that winds 46,000 miles around the globe. There, in total darkness they find vents on the ocean floor that spew clouds of super-heated water and abundant life -- huge worms, albino crustaceans, and large numbers of blind shrimp. Presented in IMAX 3D, the documentary speculates that life on other planets may resemble these strange creatures. Directed by Cameron & Steven Quale. [0:47]"
Alien: The Director's Cut , 1979/2003 , R ,3,8,5,"It's sometime in the future, and Earth is dominated by corporations. A mining ship returning to Earth responds to an SOS coming from a planet and some members of the crew go to the surface to investigate. But one of them comes back to the ship carrying an alien creature inside him, and soon the alien is loose and bent on making sure no one makes it back to Earth alive. With Sigourney Weaver, Tom Skerritt, John Hurt, Ian Holm and Harry Dean Stanton. Directed by Ridley Scott. [1:57]"
Alien 3 , 1992 , R ,2,8,7,This time out Ripley (Sigourney Weaver) has to confront the alien on a lice-infested prison-planet made up of narrow tunnels.
Alien Vs. Predator , 2004 , PG-13 ,0,8,5,"An expedition team discovers an ancient pyramid deep beneath the ice in Antarctica, where they discover that the two alien races featured previously in the ""Alien"" and ""Predator"" films are engaged in ancient, deadly combat. With Sanaa Lathan, Lance Henriksen, Raoul Bova, Ewen Bremner and Colin Salmon. Directed by Paul W.S. Anderson. [1:27]"
Alive , 1993 , R ,0,7,6,"Ethan Hawke, Vincent Spano and Josh Hamilton star in this real-life drama -- infamous for an incident of cannibalism -- based on the book by Piers Paul Read. The story follows a South American Rugby team after their plane crashes in the Andes Mountains."
All About Steve , 2009 , PG-13 ,5,4,4,"A crossword organizer and single woman (Sandra Bullock) meets a cameraman (Bradley Cooper) who is also single and becomes infatuated with him. Having little else to occupy herself with, she becomes obsessed with finding signs that she believes point to the inevitability of their being together as a couple. However, he thinks she is stalking him and concludes that she must be insane. Also with Thomas Haden Church, Ken Jeong, D.J. Qualls, Howard Hesseman, Keith David, Beth Grant and Katy Mixon. Directed by Phil Traill. [1:38]"
All About the Benjamins , 2002 , R ,4,7,10,"An overworked and underpaid bounty hunter (Ice Cube) dreams of opening his own PI firm and all he needs is money. When the con man (Mike Epps) he's chasing for the third time stumbles onto a diamond smuggling operation, they both see the pot at the end of their respective rainbows. Also with Tommy Flanagan, Anthony Michael Hall and Eva Mendes. [1:34]"
All Eyez on Me , 2017 , R ,7,7,10,"Biopic that follows the life and career of the late Tupac Shakur -- rapper, poet, actor and social activist (Demetrius Shipp Jr.) from his childhood in Harlem to fame to his murder in 1996. Also with Kat Graham, Lauren Cohan, Hill Harper, Kadida Jones and Danai Gurira. Directed by Benny Boom. [2:20]"
Allied , 2016 , R ,6,7,6,"In 1942 a Canadian intelligence officer (Brad Pitt) falls in love with and marries a French Resistance fighter (Marion Cotillard). He then learns that his wife may be a covert agent for the Axis Powers and he must execute her. Unconvinced, he begins his own high risk investigation. Also with Lizzy Caplan, Jared Harris and Matthew Goode. Directed by Robert Zemeckis. Many lines of dialogue are in French with English subtitles and a few lines of dialogue in French and German are not translated. [1:57]"
All Saints , 2017 , PG ,1,3,2,"A paper salesman (John Corbett) becomes an Episcopalian priest and accepts an assignment to close a Tennessee church. After he sees the dwindling congregation accept 15 Karen refugee families from Burma and work with them to farm the property, he helps the church to become self-supporting. Also with Nelson Lee, Cara Buono, Barry Corbin and Gregory Allan Williams. Directed by Steve Gomer. Several lines of dialogue are spoken in Karenic with English subtitles and a hymn is sung without translation. [1:48]"
All the King's Men , 2006 , PG-13 ,4,5,4,"Biopic based on Robert Penn Warren's eponymous novel, which was the fictionalized story of the rise and fall of Louisiana governor Huey Long (and which was the basis for an Oscar-winning 1949 film). Sean Penn stars as ""Boss"" Willie Stark, an ostensibly idealistic Louisiana politician who's not above dirty politics and is eventually corrupted. Also with Jude Law, Kate Winslet, Mark Ruffalo and Anthony Hopkins. Directed by Steven Zaillian. [2:00]"
All the Pretty Horses , 2000 , PG-13 ,3,6,3,"It's 1949 and two young Texans (Matt Damon and Henry Thomas) ride into Mexico looking for cow-herding jobs. Damon falls in love with the daughter (Penelope Cruz) of his wealthy boss but differences of class, status and culture become barriers to their happiness. Based on Cormac McCarthy's novel. Also with Lucas Black, Rubén Blades, Penélope Cruz, Julio Oscar Mechoso, Robert Patrick, Bruce Dern, Sam Shepard, Miriam Colon and Jesse Plemons. [2:15]"
Almost Christmas , 2016 , PG-13 ,3,3,4,"An aging widower (Danny Glover) invites his four adult children and in-laws for Christmas to celebrate the memory of his wife. He hopes that his daughters (Gabrielle Union and Kimberly Elise) and sons (Romany Malco and Jessie T. Usher) will spend five days together without drama, but arguments begin immediately. Also with Omar Epps, John Michael Higgins, Mo'Nique, Nicole Ari Parker and J. B. Smoove. Directed by David E. Talbert. [1:52]"
Almost Famous , 2000 , R ,5,3,8,"A young music journalist (Patrick Fugit) follows a fictional rock band, Stillwater, on tour. Set in the 1970s, the film is based on the exploits of a real music critic who worked for Rolling Stone magazine: Cameron Crowe, who also wrote and directed this film. Also with Kate Hudson, Fairuza Balk, Billy Crudup, Philip Seymour Hoffman, Jason Lee, Anna Paquin, Jimmy Fallon, Frances McDormand, Zooey Deschanel and Noah Taylor. [2:02]"
Aloha , 2015 , PG-13 ,3,3,5,"A USAF veteran and military contractor (Bradley Cooper) leaves government jobs behind to join a billionaire private space agency mogul (Bill Murray). During business in Hawaii, he shuffles love interests old and new, as he confronts angry US military officials. Also with Emma Stone, Rachel McAdams, John Krasinski, Alec Baldwin, Danny McBride and Dennis ""Bumpy"" Kanahele. Directed by Cameron Crowe. [1:45]"
