movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
A Kid with a Bike , 2011 , NR ,2,5,5,"After a young boy (Thomas Doret) is abandoned by his father and left in a state-run youth farm, a stranger (Cecile De France) takes pity on him and offers to foster him on the weekends. As the boy begins to grow up without his father, his new mentor tries to steer him in the right path. Also with Jeremie Renier and Fabrizio Rongione. Directed by Jean-Pierre Dardenne & Luc Dardenne. In French with English subtitles. [1:27]"
Kill Bill Vol. 1 , 2003 , R ,6,10,6,"The first volume of this Quentin Tarantino film concerns a group of skilled assassins called Deadly Viper Assassination Squad that turn on one of their own (Uma Thurman) when she decides to quit, get married and have a family. Leaving her for dead, she comes out of a coma four years later and seeks revenge against her former colleagues (Lucy Liu, Daryl Hannah, Vivica A. Fox and Michael Madsen) and their boss, Bill (David Carradine). Also with Michael Madsen and Sonny Chiba. [1:50]"
Kill Bill Vol. 2 , 2004 , R ,3,10,7,"In the final volume of Quentin Tarantino's revenge film we find The Bride (Uma Thurman) exacting vengeance on the rest of the Deadly Viper Assassination Squad, her former colleagues who left her for dead four years earlier. Also with David Carradine, Daryl Hannah, Michael Madsen and Sonny Chiba. [1:34]"
Killer Elite , 2011 , R ,7,8,10,"Based on a true story circa 1980, it relates the story of a covert operation to kill the murderers of a Sheik's three sons. The complication is that they are all highly trained SAS operatives and the Sheik is demanding a recorded confession, as well as proof of their death. With Jason Statham, Clive Owen, Robert De Niro, Yvonne Strahovski, Dominic Purcell and Firass Dirani. Directed by Gary McKendry. [1:40]"
Killers , 2010 , PG-13 ,6,6,5,"After three years of marriage, a wife's (Katherine Heigl) idyllic suburban life is turned upside down when she discovers that her husband (Ashton Kutcher) used to be a trained assassin before they met. When the couple discovers that someone in their neighborhood has been contracted to kill them, they must work together to save their lives and their marriage. Also with Tom Selleck, Catherine O'Hara, Kevin Sussman and Katheryn Winnick. Directed by Robert Luketic. [1:40]"
The Killing of a Sacred Deer , 2017 , R ,8,6,5,"After a man dies during heart surgery, his teenage son (Barry Keoghan) is befriended by the cardiologist (Colin Farrell) that performed the surgery. After several interactions their relationship becomes very strained and it becomes obvious that the teen blames the doctor for his father's death and demands a sacrifice in return. Also with Nicole Kidman, Alicia Silverstone, Raffey Cassidy, Bill Camp and Sunny Suljic. Directed by Yorgos Lanthimos. [2:01]"
Killing Them Softly , 2012 , R ,5,7,10,"A professional Mob enforcer (Brad Pitt) is hired to clean up a mess after a dry cleaner persuades two witless thieves to rob a Mob-sponsored poker game. Also with Scoot McNairy, Ben Mendelsohn, Richard Jenkins, James Gandolfini, Ray Liotta, Vincent Curatola and Sam Shepard. Directed by Andrew Dominik. [1:37]"
Kill the Irishman , 2011 , R ,6,9,9,"Based on the life of Danny Greene (Ray Stevenson), a tough Irish union man and mob hitman, who was working for the infamous Cleveland mobsters in the 1970s. Also with Christopher Walken, Vincent D'Onofrio, Val Kilmer, Steven Schirripa, Paul Sorvino, and Linda Cardellini. Directed by Jonathan Hensleigh. [1:46]"
Kill the Messenger , 2014 , R ,3,5,7,"A Pulitzer Prize-winning journalist (Jeremy Renner) discovers significant facts about the 1980s American crack cocaine epidemic and all signs point to the CIA using drug money to finance the Contra rebellion in Nicaragua during the Reagan Administration. As he ignores warnings from the CIA and the mob, he digs up a conspiracy that endangers the lives of his family and himself. Also with Barry Pepper, Robert Patrick, Rosemarie DeWitt, Mary Elizabeth Winstead, Paz Vega, Oliver Platt, Michael Sheen, Michael K. Williams, Ray Liotta and Andy Garcia. Directed by Michael Cuesta. [1:52]"
Kill Your Darlings , 2013 , R ,7,6,5,"The great poets of the Beat Generation, Allen Ginsberg (Daniel Radcliff), Jack Kerouac (Jack Huston) and William Burroughs (Ben Foster), are friends whose relationship is tested by a murder. Also with David Cross, Michael C. Hall, Jennifer Jason Leigh, Elizabeth Olsen and Dane DeHaan. Directed by John Krokidas. [1:44]"
The King and I , 1999 , G ,1,3,1,"The animated version of Rodgers and Hammerstein's classic play about a stubborn Siamese king and the outspoken English schoolteacher who helps him learn to rule more compassionately. With the voices of Armi Arabe, David Burnham, Alan Hong, Christiane Noll, Miranda Richardson, Martin Vidnovic, Adam Wylie, Darryl Hammond, Ian Richardson and Tracy Venner Warren."
King Arthur , 2004 , PG-13 ,5,7,4,"This version of the Arthurian legend is set after 450 A.D. as the power of the Roman Empire over the British Isles begins to weaken and crumble. One king tries to pacify the warring noblemen with his concept of a Round Table of united knights. Clive Owen stars as Arthur, Keira Knightley as his queen Guinevere and Ioan Gruffudd as Lancelot. Also with Stephen Dillane and Hugh Dancy. Directed by Antoine Fuqua. [2:10]"
King Arthur: Legend of the Sword , 2017 , PG-13 ,3,7,5,"A retelling of the old English legend: Arthur (Charlie Hunnam) is raised in a brothel after his father, the king, is murdered by his uncle (Jude Law) and is unaware of his royal bloodline. When he is the only young man able to free the mystical sword left in a stone by his father he must decide whether to accept his new role. Also with Astrid Bergès-Frisbey, Djimon Hounsou, Eric Bana, Aidan Gillen, Freddie Fox, Craig McGinlay, Tom Wu, Kingsley Ben-Adir, Neil Maskell, Annabelle Wallis and Bleu Landau. Directed by Guy Ritchie. [2:06]"
The Kingdom , 2007 , R ,1,8,7,"Jamie Foxx and Jennifer Garner star as members of an FBI counter-terrorism squad sent to investigate the aftermath of a bombing at a U.S. base in Riyadh, Saudi Arabia. However, Saudi authorities are resentful and suspicious of the Americans, and they find only one local ally, a Colonel (Ashraf Barhom) who helps them navigate the local culture and bureaucracy. Also with Chris Cooper, Jason Bateman, Ali Suliman and Jeremy Piven. Directed by Peter Berg. [1:50]"
Kingdom Come , 2001 , PG ,2,3,4,"A dysfunctional family must come to terms with family and personal issues when the father dies and they have to plan his funeral. With LL Cool J, Jada Pinkett, Vivica A. Fox, Loretta Devine, Anthony Anderson, Toni Braxton, Cedric the Entertainer, Darius McCrary and Whoopi Goldberg. [1:35]"
Kingdom of Heaven , 2005 , R ,4,8,2,"Historical film taking place during the 12th century Crusades: Before he dies, a nobleman (Liam Neeson) acknowledges his illegitimate son Balian (Orlando Bloom) and bestows on him his title. Now as Balian of Ibelin he joins the crusading Christian knights and becomes the defender of Jerusalem against a large Muslim army led by Saladin. Also with Eva Green, Brendan Gleeson and Jeremy Irons. Directed by Ridley Scott. [2:25]"
King Kong , 2005 , PG-13 ,3,7,3,"Naomi Watts stars in director Peter Jackson's homage to the 1933 original ""King Kong"" film: Watts is Ann Darrow, a starving actress that's cast by an unethical producer (Jack Black) in what is to be an epic film set on an undiscovered island. The island is teeming with giant creatures, including dinosaurs and an enormous ape. The ape is captured and taken back to the U.S. to be displayed but is infatuated with Ann and tries to find her. Also with Adrien Brody, Andy Serkis and Thomas Kretschmann. Directed by Peter Jackson. [3:07]"
The King of Kong: Fistful of Quarters , 2007 , PG-13 ,3,1,3,"Documentary about two men, a middle-school science teacher and a hot sauce mogul, who compete for the highest score in the Guinness World Record for the classic 1980s arcade game Donkey Kong. Billy Mitchell, the uncontested champion, is threatened by an unknown, Steve Wiebe, who believes that he can beat his score. Also with Walter Day, Nicole Wiebe and Robert Mruczek. Directed by Seth Gordon. [1:24]"
Kingpin , 1996 , PG-13 ,4,4,4,Woody Harrelson and Randy Quaid are bowlers trying to win money on the bowling tournament circuit.
Kingsman: The Golden Circle , 2017 , R ,6,8,10,"The Kingsman organization is attacked and left with very few agents, and in a last ditch effort to figure out what happened, the British agents travel to Kentucky to decipher a message and seek help from their American counterparts. With Taron Egerton, Mark Strong, Julianne Moore, Colin Firth, Michael Gambon, Sophie Cookson, Channing Tatum, Halle Berry, Jeff Bridges, Pedro Pascal and Elton John. Directed by Matthew Vaughn. [2:21]"
Kingsman: The Secret Service , 2015 , R ,4,7,10,"A young man (Taron Egerton) is recruited to try out for a British-based secret agency and he is put through a number of test situations to determine if he is a worthy candidate. Also with Colin Firth, Mark Strong, Jonno Davies, Jack Davenport, Alex Nikolov, Samantha Womack, Mark Hamill, Velibor Topic, Sofia Boutella, Samuel L. Jackson and Michael Caine. A few lines of dialogue are in a Middle Eastern language and a Scandinavian language with English subtitles. Directed by Matthew Vaughn. [2:09]"
The Kings of Summer , 2013 , R ,4,4,6,"Three teenage boys run away from home and spend their summer living in the woods and learn to fend for themselves. With Nick Robinson, Gabriel Basso, Moises Arias, Nick Offerman and Megan Mullally. Directed by Jordan Vogt-Roberts. [1:33]"
King's Ransom , 2005 , PG-13 ,6,4,5,"Anthony Anderson stars as Malcolm King, a conceited, buffoonish businessman who has made his fortune on a Viagra-like product. His personal life is falling apart as he's going through a very ugly divorce from his wife (Leila Arcieri), and afraid that she will take his fortune he hatches a scheme to have himself kidnapped. What he doesn't know is that there are others who have a similar idea, but are quite serious about it. Also with Jay Mohr, Donald Faison and Regina Hall. Directed by Jeff Byrd. [1:35]"
The King's Speech , 2010 , R ,1,1,6,"When King George V of England died and his eldest son (Guy Pearce) abdicated, the duty fell to Prince Albert (Colin Firth) to become king George VI. He was not prepared for the responsibility since he had suffered from a speech impediment that caused him to stammer and was thus unable to successfully give speeches. After numerous attempts at therapy, he ended up with an unlicensed specialist (Geoffrey Rush) who was convinced he could help him. Also with Helena Bonham Carter, Timothy Spall, Michael Gambon, Jennifer Ehle and Sir Derek Jacobi. Directed by Tom Hooper. [1:51]"
Kinky Boots , 2005 , PG-13 ,3,3,5,"Based on a true story: a traditional men's shoe manufacturer in the English town of Northampton must either close due to lack of sales or find a new market. When the owner's son finds an unusual niche -- women's boots for cross-dressing men -- and decides to go all or nothing, those around him have trouble appreciating his idea. With Chiwetel Ejiofor, Joel Edgerton, Sarah-Jane Potts, Jemima Rooper and Ewan Hooper. Directed by Julian Jarrold. [1:46]"
Kissing a Fool , 1998 , R ,4,0,8,David Schwimmer stars as a man so worried about his fiancee's fidelity - even though he's a womanizer and unfaithful himself - he tests her with his best friend.
Kissing Jessica Stein , 2002 , R ,6,1,6,"A young woman (Jennifer Westfeldt) living and working in New York City is frustrated by the fact that she has been unable to find a suitable soul mate. While her mother continues trying to fix her up with a nice young man, she decides to try a relationship with a woman. Also with Heather Juergensen, Scott Cohen, Jackie Hoffman and Tovah Feldshuh. [1:34]"
"Kiss Kiss, Bang Bang ", 2005 , R ,8,7,10,"Robert Downey Jr. stars as a petty thief who stumbles into an Hollywood movie audition while running from the police, lands the part, and is assigned to private detective training. The training involves working with a real private detective, played by Val Kilmer, and trying to solve a real case of a suicide that may be murder. Also with Michelle Monaghan, Joel Michaely and Corbin Bernsen. Directed by Shane Black. [1:42]"
Kiss of Death , 1995 , R ,6,8,8,David Caruso is a reformed convict pulled back into the underworld by attorneys and police.
Kiss of the Dragon , 2001 , R ,6,8,7,"Jet Li stars as a mysterious agent who travels from Shanghai to Paris on a very mysterious mission. His investigation leads him to a brutal Frenchman (Tcheky Karyo) and eventually Li finds himself accused of murder; he tries to escape with an American woman who's been forced into prostitution (Bridget Fonda). Also with Laurence Ashley, Burt Kwouk, John Forgeham, Max Ryan, Colin Prince, Cyril Raffaelli, Didier Azoulay, Vincent Glo, Ric Young, Vincent Wong and Kentaro. [1:40]"
Kiss the Girls , 1997 , R ,3,7,6,"Morgan Freeman investigates a murderous ""collector"" of women."
The Kite Runner , 2007 , PG-13 ,6,6,3,"An Afghani man (Khalid Abdalla) now living in America, remembers growing up in Afghanistan at a time when children took great pleasure in kite flying, before the Taliban took power and banned the activity. When he returns after receiving a call from an old friend, he finds a place very different from the one he used to call home, although the Taliban have ostensibly lost their hold over the country. Based on the international best-seller by Khaled Hosseini. Also with Shaun Toub, Nasser Memarzia, Said Taghmaoui and Atossa Leoni. Directed by Marc Forster. [2:02]"
Kit Kittredge: An American Girl , 2008 , G ,1,3,1,"Ten-year-old Kit Kittredge (Abigail Breslin) lives in early 20th century Cincinnati and aims to become a crack reporter. However, her father (Chris O'Donnell) loses his successful auto dealership in the Great Depression and leaves to look for work. This leaves Kit and her mom (Julia Ormond) at home to peddle garden vegetables and take in boarders to prevent foreclosure on their house. But when a crime wave hits Cincinnati, Kit and her young friends set out to solve the mystery. Also with Joan Cusack, Stanley Tucci, Glenne Headley, Jane Krakowski, Max Thieriot, Zachary Mills and Willow Smith. Directed by Patricia Rozema. [1:30]"
Knight and Day , 2010 , PG-13 ,4,7,5,"Tom Cruise stars as a secret agent, who suddenly realizes that he wasn't supposed to survive his last mission. After a woman (Cameron Diaz) encounters him on a plane, she finds her life tangled up with his, as they try to survive various assassination attempts. Also with Peter Sarsgaard and Viola Davis. Directed by James Mangold. [1:50]"
A Knight's Tale , 2001 , PG-13 ,4,6,4,"Heath Ledger stars as a young squire who has a talent for jousting. When his master dies, he and his cohorts convince a wandering writer (supposedly Chaucer of ""The Canterbury Tales"" fame) to create fake documents which help the squire pass as a knight and enter a jousting competition. Also with Rufus Sewell, Mark Addy, Laura Fraser, Paul Bettany, Shannyn Sossamon, Alan Tudyk and James Purefoy. [2:08]"
K-19: The Widowmaker , 2002 , PG-13 ,3,4,2,"Set in 1961, at the height of the Cold War, a Soviet captain (Harrison Ford) is given the unenviable task of taking the nuclear missile submarine K-19, pride of the Soviet Navy, out for a test run. The trip is primarily a propaganda ploy, but rushing to make the sub seaworthy results in many mechanical failures. Personnel conflicts and a near mutiny also confront the captain, who has to decide whether following his Kremlin orders will risk the lives of his men. Reportedly inspired by actual events. Also with Liam Neeson, Peter Sarsgaard, George Anton and Steve Cumyn. [2:18]"
Knockaround Guys , 2002 , R ,1,7,10,"Violent drama about the four sons of well-known Brooklyn mobsters who try to retrieve a bag of cash in a small Montana town ruled by a corrupt sheriff. Bloodshed and betrayal ensue. Barry Pepper, Vin Diesel, Seth Green and Andrew Davoli star as the junior Mafiosi and Tom Noonan as the dishonest cop. Also with Dennis Hopper and John Malkovich. [1:31]"
Knocked Up , 2007 , R ,9,5,10,"A TV entertainment journalist (Katherine Heigl) whose professional life seems to just have taken a turn for the best when she is promoted, discovers that she is pregnant after getting drunk and having sex with a man (Seth Rogen) she had just met,. She decides to keep the baby, but she isn't so sure about sharing her life with the father, who is far less ambitious than she is. Also with Paul Rudd, Leslie Mann and Jason Segel. Directed by Judd Apatow. [2:09]"
Knowing , 2009 , PG-13 ,1,7,4,"A boy (Ben Mendelsohn) is given an envelope that has been unpacked from a 50 year old time capsule. In the envelope is a piece of paper containing nothing but numbers, with no apparent meaning. When the boy's father (Nicolas Cage) begins to look more closely he determines that the numbers seem to be predictions of disasters. Also with Lara Robinson, Rose Byrne and Chandler Canterbury. Directed by Alex Proyas. [1:55]"
Kong: Skull Island , 2017 , PG-13 ,2,7,5,"Set in 1973 as the Vietnam War comes to a close: a group of scientists accompanied by a military security force travels to a never-before mapped island surrounded by electrical storms and magnetic interference. The giant animals they find when they arrive have them running for their lives. With Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly, John Goodman, Corey Hawkins, John Ortiz, Tian Jing and Toby Kebbell. Directed by Jordan Vogt-Roberts. [2:00]"
K-PAX , 2001 , PG-13 ,3,6,5,"Jeff Bridges is a psychiatrist who's confused by a preternaturally optimistic patient (Kevin Spacey) who claims to be from the planet K-PAX. His descriptions of life on his planet inspire other psychiatric patients, who decide they want to follow him to K-PAX when he undertakes the 1000 light-years trip home. Also with Alfre Woodard, Aaron Paul and Mary McCormack. [1:24]"
Krampus , 2015 , PG-13 ,1,5,5,"A young boy (Emjay Anthony) is disillusioned with Christmas because his family members are fighting with each other and so he rips up his letter to Santa Claus. His action releases the spirit of Anti-Santa, the ancient murdering spirit Krampus, who possesses toys and punishes non-believers. The family must cooperate in order to survive. Also with Adam Scott, Toni Collette, David Koechner, Allison Tolman, Conchata Ferrell, Stefania LaVie Owen, Krista Stadler and Gavin Norton. Directed by Michael Dougherty. Some dialogue is in an Austrian dialect without translation and some is accompanied by English subtitles. [1:38]"
Krippendorf's Tribe , 1998 , PG-13 ,4,2,3,A anthropologist's (Richard Dreyfuss) efforts to convince his peers he has discovered a new tribe of Aborigines gets him and his children into some strange goings-on.
Kubo and the Two Strings , 2016 , PG ,0,4,1,"Animated tale about a young boy (voiced by Art Parkinson) who finds himself caring for his ill mother (voiced by Charlize Theron) after they must run from their home when his father is killed. Also with the voices of Ralph Fiennes, George Takei, Cary-Hiroyuki Tagawa, Brenda Vaccaro, Rooney Mara and Matthew McConaughey. Directed by Travis Knight. [1:41]"
Kull the Conqueror , 1997 , PG-13 ,3,6,3,"In a time long ago, Kull the Conqueror (Kevin Sorbo) saves the day."
"Kumiko, the Treasure Hunter ", 2015 , NR ,1,3,1,"A woman (Rinko Kikuchi), tired of her mundane life, dreams of finding a treasure and follows what she thinks is a path to a real treasure laid out in the movie ""Fargo."" Also with Nobuyuki Katsube, Shirley Venard, David Zellner and Nathan Zellner. Directed by David Zellner. A few lines of dialogue are spoken in Japanese with no subtitles and others with English subtitles. [1:45]"
Kundun , 1997 , PG-13 ,0,5,0,A meditation on the early life of the 14th Dalai Lama.
Kung Fu Hustle , 2005 , R ,2,8,5,"Highly stylized martial arts comedy taking place in an anachronistic version of 1930's Shanghai: The dominant criminal gang invades a slum, but has a very hard time subduing its residents when some of them are revealed to be extraordinary kung fu masters. The battles escalade in audacity until a veritable kung fu genius shows up. With Stephen Chow, Chan Kwok Kwok Kwan, Yuen Wah, Yuen Qiu and Huang Sheng Yi. Directed by Stephen Chow. In Mandarin and Cantonese with English subtitles. [1:35]"
Kung Fu Panda , 2008 , PG ,1,3,1,"Po (the voice of Jack Black) is a slow moving, clumsy, good-natured, wise-cracking, chubby, Kung-Fu loving panda. His dreams are dominated by Kung-Fu adventures, and when an accidental encounter takes him away from his family's noodle restaurant and he ends up under the instruction of a martial arts master he must prove that he can protect the village from an evil snow leopard. Also with the voices of Angelina Jolie, Dustin Hoffman, Jackie Chan, Lucy Liu, James Hong and Michael Clarke Duncan. Directed by Mark Osborne and John Stevenson. [1:28]"
Kung Fu Panda 2 , 2011 , PG ,1,4,1,"Po the Panda (voiced by Jack Black) is the happy Dragon Warrior, but he begins to wonder why his father is a goose (James Hong). Master Sifu (Dustin Hoffman), Tigress (Angelina Jolie) and Kung Fu friends ""The Furious Five"" offer him philosophy, but Po must learn more about his past while battling an old enemy. Also with Gary Oldman, Michelle Yeoh, Dennis Haysbert, Jackie Chan, David Cross, Lucy Liu, Jean-Claude Van Damme and Seth Rogen. Directed by Jennifer Yuh Nelson. [1:31]"
Kung Fu Panda 3 , 2016 , PG ,1,4,1,"In this sequel the Dragon Warrior panda (voiced by Jack Black) meets his biological father (voiced by Bryan Cranston) and helps a secret panda village fight against a supernatural villain. Also with the voices of Dustin Hoffman, Angelina Jolie, J.K. Simmons, Seth Rogen, Lucy Liu, David Cross, Kate Hudson, James Hong, Randall Duk Kim and Jackie Chan. Directed by Jennifer Yuh Nelson & Alessandro Carloni. [1:40]"
Kung Pow!: Enter the Fist , 2002 , PG-13 ,4,6,3,"A man (Steve Oedekerk) vows to avenge the murder of his family and after years in the wilderness being raised by rodents he thinks he's ready to face evil kung fu expert Master Pain and settle the score. Footage from the 1976 film ""Tiger & Crane Fists"" has been used with a new soundtrack and dialogue, and new actors have been woven into the action using blue screen techniques. Also with Jennifer Tung, Tad Horino, Philip Tan and Leo Lee. [1:21]"
Kurt & Courtney , 1998 , R ,5,1,7,"Nick Broomfield's documentary investigates the rumors surrounding the death of Nirvana frontman Kurt Cobain, as well as his relationship with rocker/actor Courtney Love."
