movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Vicky Cristina Barcelona , 2008 , PG-13 ,6,4,4,"Two women (Rebecca Hall and Scarlett Johansson) take a long summer vacation together in Spain, where they meet an artist (Javier Bardem), and both fall for him, even though one has a fiancé back home. Meanwhile, the artist's ex-wife (Penelope Cruz) shows up and she seems to be insane, as well as insanely interested in her ex-husband. Also with Patricia Clarkson and Kevin Dunn. Directed by Woody Allen. [1:36]"
Victor Frankenstein , 2015 , PG-13 ,2,6,3,"In a twist on the literary classic, a circus doctor (Daniel Radcliffe) meets a mad scientist (James McAvoy) who is examining animal bodies. The men become friends and share in experimental research in matters of life and death. Also with Jessica Brown Findlay, Andrew Scott, Charles Dance, Mark Gatiss, Callum Turner, Noah Emmerich, Freddie Fox and Daniel Mays. Directed by Paul McGuigan. [1:50]"
Victoria & Abdul , 2017 , PG-13 ,2,2,5,"Set in the late 1880s: A platonic relationship develops between Queen Victoria (Judi Dench) and an Indian man (Ali Fazal) and the film tracks the turmoil this relationship caused in the royal house, especially when the elderly queen appointed him as her personal confidant. Also with Tim Pigott-Smith, Eddie Izzard, Adeel Akhtar, Michael Gambon and Paul Higgins. Directed by Stephen Frears. Several lines of dialogue are spoken in Hindi with English subtitles and a few lines are spoken in Urdu with no subtitles but translated. [1:51]"
View From the Top , 2003 , PG-13 ,4,3,3,"Gwyneth Paltrow stars as a young woman from a small town who dreams of becoming a flight attendant as a way to travel all over the world. But her plans run into turbulence when she ends up serving on a commuter airline. When she finds true love she must choose between pursuing her dream or her heart. Also with Christina Applegate, Candice Bergen, Marc Blucas, Rob Lowe, Kelly Preston and Mike Myers. [1:25]"
The Village , 2004 , PG-13 ,2,6,1,"In rural Pennsylvania in 1897, the small village of Covington is surrounded by eerie woods that are rumored to be inhabited by vicious creatures. Afraid of what could happen to them if they went into the woods, the 60 or so residents remain in the village completely cut off from anything around them. Only one young man (Joaquin Phoenix) questions the policy of keeping Covington's citizens completely confined to their village. Also with Sigourney Weaver, Judy Greer, Bryce Dallas Howard, William Hurt, Adrien Brody, Brendan Gleeson and Bryce Dallas Howard. Directed by M. Night Shyamalan. [2:00]"
Village of the Damned , 1995 , R ,1,7,1,A group of weird children are born into a small town and cause a whole lot of mayhem. With Christopher Reeve and Kirstie Alley.
Vince Vaughn's Wild West Comedy Show , 2008 , R ,4,2,10,"Documentary about Vince Vaughn, three comedians and four actors, as they travel in a bus across the country, performing in a different city every night for 30 nights. Also with Ahmed Ahmed, Peter Billingsley, John Caparulo, Bret Ernst, Justin Long, Sebastian Maniscalco, Keir O'Donnell. Directed by Ari Sandel. [1:40]"
The Virginity Hit , 2010 , R ,9,3,10,"When four friends (Matthew Bennett, Zack Pearlman, Jacob Davich and Justin Kline) vow to record how and when they lose their virginity, we see their experiences in a mash up of YouTube-esque amateur videos. Also with Nicole Weaver and Krysta Rodriguez. Directed by Andrew Gurland & Huck Botko. [1:26]"
The Virgin Suicides , 1999 , R ,5,6,3,"As remembered by the neighborhood boys still obsessed with them, we meet the five Lisbon sisters who turn to suicide to escape their insanely overprotective parents in 1970s suburbia. Based on a novel by Jeffrey Eugenides. With James Woods, Kathleen Turner, Kirsten Dunst, Josh Hartnett, Hanna R. Hall, Chelse Swain, A.J. Cook, Leslie Hayman, Danny DeVito, Scott Glenn, Jonathan Tucker and Anthony DeSimone. [1:36]"
Virtuosity , 1995 , R ,4,8,6,Denzel Washington tries to kill a criminal who's a computer program (Russell Crowe) and now in the real-world.
Virus , 1999 , R ,1,8,6,"Jamie Lee Curtis, William Baldwin, Donald Sutherland, Marshall Bell, Julio Oscar Mechoso, Sherman Augustus and Joanna Pacula battle an electricity-hungry alien in this sci-fi thriller."
The Visit , 2015 , PG-13 ,4,6,5,"A divorced mom (Kathryn Hahn) sends her teen son (Ed Oxenbould) and teen daughter (Olivia De Jonge) to spend a week with their estranged grandparents (Deanna Dunagan and Peter McRobbie) at their Pennsylvania farm. While visiting, the kids have the fright of their lives as they witness the strange activities of their grandparents. Directed by M. Night Shyamalan. [1:34]"
The Visitor , 2008 , PG-13 ,2,2,5,"A widowed middle-aged professor from Connecticut (Richard Jenkins) finds two illegal immigrants living in the apartment he has kept for 20 years in New York City. They are a Syrian musician (Haaz Sleiman) and his Senegalese girlfriend (Danai Gurira), and the professor asks them to stay, as he attempts to find his own place in life. Also with Hiam Abbass. Directed by Tom McCarthy. [1:48]"
Volcano , 1997 , PG-13 ,0,6,6,"Lava threatens to destroy Los Angeles, Tommy Lee Jones and Anne Heche."
Volver , 2006 , R ,6,5,5,"Penelope Cruz stars in this Spanish film about two women who work through their grief after the death of their beloved aunt. They hear unusual stories about the days before her death and while trying to find out the truth about the disappearance of another woman's mother, some dark secrets are uncovered. Also with Carmen Maura, Lola Duenas, Blanca Portillo and Yohana Cobo. Directed by Pedro Almodovar. In Spanish with English subtitles. [1:51]"
The Vow , 2012 , PG-13 ,4,3,4,"Based on a true story of a couple that was involved in a car accident and the woman (Rachel McAdams) suffered severe memory loss, forgetting the past five years of her life, including falling in love and marrying her husband (Channing Tatum). He must now work to make her fall in love with him again. Also with Sam Neill, Jessica Lange and Jessica McNamee. Directed by Michael Sucsy. [1:44]"
