movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
A Walk Among the Tombstones , 2014 , R ,4,8,8,"A drug dealer (Dan Stevens) hires an unlicensed investigator and former NYPD detective (Liam Neeson) to find his kidnapped wife in New York City. A wave of kidnappings has hit the city's drug lords and they cannot trust the police to help. Also with Boyd Holbrook, Sebastian Roché, Whitney Able, Stephanie Andujar, Ólafur Darri Ólafsson, David Harbour, Adam David Thompson, Eric Nelsen and Brian ""Astro"" Bradley. Directed by Scott Frank. [1:54]"
Walk Hard: The Dewey Cox Story , 2007 , R ,8,6,7,"Rock 'n Roll satire, about fictional songwriter and singer Dewey Cox (John C. Reilly), who outdid Elvis and every other real music star in drugs, sex, and hard living: he slept with hundreds of women, married three, had 22 children and 14 stepchildren, and became addicted to every known drug. Also with Tim Meadows, Kirstin Wiig, Jenna Fischer and Jack Black. Directed by Jake Kasdan. [1:36]"
Walking Across Egypt , 2000 , PG-13 ,1,3,4,"A religious widow (Ellen Burstyn) befriends a troubled teen (Jonathan Taylor Thomas) who escapes from a local juvenile rehabilitation center. Also with Pat Corley, Mark Hamill, Edward Herrmann, Dana Ivey, Harve Presnell, Gwen Verdon, Patrick David, Jeff Kaiser, James Coleman III, Gail O'Grady and Judge Reinhold. [1:40]"
The Walking Dead , 1995 , R ,4,7,10,"""The Walking Dead"" details the African-American experience in the Vietnam War."
Walking Tall , 2004 , PG-13 ,5,7,5,"Remake of the 1973 film, with Dwayne ""The Rock"" Johnson as a man who returns home after 8 years in the army to find a town run by an unscrupulous casino owner who also distributes drugs. Not willing to accept the situation, he vows to become the sheriff and clean the town up using mostly a 2x4. Ostensibly inspired by true events. Also with Johnny Knoxville, Neal McDonough, Ashley Scott, Kristen Wilson, John Beasley and Khleo Thomas. Directed by Kevin Bray. [1:26]"
Walking with Dinosaurs , 2013 , PG ,1,4,2,"Eons ago, according to a prehistoric bird (voiced by John Leguizamo), he lived with a trio of frilled and horned dinosaurs (voiced by Justin Long, Tyra Sircar and Skylar Stone). The bird enjoyed a symbiotic relationship with the dinosaurs, keeping them groomed and free of parasites and in the bird's story one of the dinosaurs rises to lead the herd, but must confront bullies and battle a meat-eating Gorgon to do so. Also with the voice of Karl Urban. Directed by Neil Nightingale & Berry Cook. [1:27]"
A Walk in the Clouds , 1995 , PG-13 ,3,2,1,Keanu Reeves stars as a WWII GI who agrees to pose as a woman's husband for one night in order to save her from dishonor.
A Walk in the Woods , 2015 , R ,4,2,6,"A harried non-fiction author (Robert Redford) feels burned out and dislikes people. He escapes it all to hike the Appalachian Trail for adventure and his only option for a hiking partner is a grating old friend (Nick Nolte) who owes him money. Both in their 70s, the hikers find a fresh perspective and unexpected challenges on the trail. Also with Nick Offerman, Kristen Schaal, Susan McPhail, Emma Thompson and Mary Steenburgen. Directed by Ken Kwapis. [1:44]"
A Walk on the Moon , 1999 , R ,9,3,6,"A restless housewife (Diane Lane) falls for a hippie salesman (Viggo Mortensen) while vacationing with her family during the summer of 1969. Also with Liev Schreiber, Anna Paquin, Tovah Feldshuh and Bobby Boriello. [1:45]"
Walk the Line , 2005 , PG-13 ,3,4,5,"Joaquin Phoenix stars as Johnny Cash and Reese Witherspoon as June Carter-Cash in this biopic of the famous singer. We follow Cash from his days as a door-to-door salesman unable to make ends meet through to his landing a recording contract and touring with such notables as Elvis Presley and Jerry Lee Lewis. Also with Robert Patrick, Ginnifer Goodwin and Larry Bagby III. Directed by James Mangold. [2:15]"
A Walk to Remember , 2002 , PG ,3,3,4,"A jaded young man (Shane West) who can't seem to find his way is transformed when he falls in love with a guileless young woman (Mandy Moore) whom he and his friends once scorned. The film is set in North Carolina during the mid '90s. Also with Peter Coyote, Daryl Hannah and Clayne Crawford. [1:55]"
Wallace & Gromit: The Curse of the Were-Rabbit , 2005 , G ,2,3,1,"In their big screen debut, clay animation characters Wallace and Gromit run a humane pest-control outfit called ""Anti-Pesto."" But, while protecting the gardens of their neighbors from infiltrating pests, they come face-to-face with an enormous rabbit that is ravaging the veggies. They try to find a way to capture it or drive it off before the town's big vegetable competition, but a hunter is also commissioned to go after the giant vermin. With the voices of Peter Sallis, Helena Bonham-Carter, Ralph Fiennes, John Thomson and Peter Kay. Directed by Steve Box & Nick Park. [1:34]"
WALL-E , 2008 , G ,1,2,1,"Wall-E (with the voice of Ben Burtt) is the last working robot on Earth and spends his days cleaning up the massive amounts of trash humans have left behind. He also takes a little time to watch old movies and hang out with his pet cockroach. Things change when a visitor from space arrives and gives Wall-E something else to do -- like save humankind and find a lasting friendship. Also with the voices of Elissa Knight, Jeff Garlin, Fred Willard, John Ratzenburger, Kathy Najimy and Sigourney Weaver. Directed by Andrew Stanton. [1:37]"
Wall Street: Money Never Sleeps , 2010 , PG-13 ,4,3,5,"Michael Douglas returns as the Wall Streeter who proclaimed, ""greed is good"" and ended up in jail for eight years for financial shenanigans. Now out of prison, he returns to his old life and has his sights set on a new target (Shia LaBeouf). Also with Carey Mulligan, Frank Langella, Josh Brolin, Eli Wallach and Susan Sarandon. Directed by Oliver Stone. [2:16]"
Wanderlust , 2012 , R ,8,4,8,"A married couple (Paul Rudd and Jennifer Aniston) commit to an expensive apartment in NYC but they suddenly find themselves unemployed. Unsure of what to do next they sell, pack up and end up in a commune with a quirky bunch of free spirits. Also with Malin Akerman, Justin Theroux, Alan Alda and Kathryn Hahn. Directed by David Wain. [1:40]"
Wanted , 2008 , R ,7,8,9,"Based on a comic book character: A man (James McAvoy) seeks revenge against the murderer of his father, who is himself an assassin, and his father's partner (Morgan Freeman) arranges for him to train with a brotherhood of assassins, under the eye of his assistant (Angelina Jolie). Frightened and overwhelmed at first, he agrees to participate in assassination assignments. Also with David O'Hara, Terrence Stamp, Common, Konstantin Khabensky and Marc Warren. Directed by Timur Bekmambetov. [1:52]"
War , 2007 , R ,7,9,8,"Jet Li stars as a rogue assassin who's determined to start a war between the Chinese and Japanese crime families, and Jason Statham co-stars as an FBI agent determined to track him down in order to avenge the brutal murder of his partner. Also with Devon Aoki, Nicholas Elia and Luis Guzman. Directed by Philip G. Atwell. [1:31]"
The War , 1994 , PG-13 ,0,6,3,A tale of a Vietnam veteran trying to teach his kids to turn the other cheek.
Warcraft: The Beginning , 2016 , PG-13 ,2,6,1,"An Orc shaman (voiced by Daniel Wu) uses black magic fueled by human souls to open a portal to the human world of Azeroth. He organizes Orc fighting clans into the massive Horde Army to subdue the human king (Dominic Cooper), his knight general (Travis Fimmel), and their wizard Guardian (Ben Foster). Many Orcs rebel and a multi-level war erupts. Also with Anna Galvin, Paula Patton, Toby Kebbell, Rob Kazinsky, Clancy Brown, Burkely Duffield and Ben Schnetzer. Directed by Duncan Jones. Several lines of dialogue are in Orc language with English subtitles or translations. [2:03]"
War Dogs , 2016 , R ,4,5,10,"A slick businessman (Jonah Hill) offers an old friend (Miles Teller) a partnership as an arms dealer and they travel to Jordan, Iraq, and Albania to make lucrative deals with shady characters and terrorists. When they win a $300 million US government contract, their sales techniques backfire and repercussions accumulate. Also with Bradley Cooper, Ana de Arnas and Kevin Pollack. Directed by Todd Phillips. Several lines of dialogue are in Albanian and Arabic with and without English subtitles. [1:54]"
War for the Planet of the Apes , 2017 , PG-13 ,1,6,2,"In this third installment of the ""Planet of the Apes"" reboot, the chimpanzee leader (voiced by Andy Serkis) and his troop are in a war against humans led by a maniacal rogue colonel (Woody Harrelson). As apes die off, the fight is joined by a second army of humans, but acts of nature join the fray as well to determine the fate of Earth. Also with Amiah Miller and the voices of Steve Zahn, Karin Konoval, Terry Notary and Judy Greer. Directed by Matt Reeves. Several apes and a young girl use sign language and grunts that are accompanied by English subtitles. [2:22]"
War Horse , 2011 , PG-13 ,1,8,2,"After a teenager (Jeremy Irvine) tames a horse, he is distraught when his father sells it to the British infantry at the beginning of World War I. As the years pass we see the horse go through countless struggles; eventually the horse and his owner are reunited when the young man joins the war. Also with David Thewlis, Emily Watson, Tom Hiddleston, Benedict Cumberbatch and Neil Arestrup. Directed by Steven Spielberg. [2:26]"
Warm Bodies , 2013 , PG-13 ,2,7,5,"A horror comedy loosely based on ""Romeo and Juliet,"" about a zombie (Nicholas Hoult) who falls in love with a human (Teresa Palmer). Both zombies and humans object to the relationship but young love may conquer even living death and compulsive brain eating. Also with Robert Corddry, John Malkovich and Dave Franco. Directed by Jonathan Levine. [1.37]"
War of the Worlds , 2005 , PG-13 ,1,6,4,A contemporary version of H.G. Wells' classic science fiction parable by director Steven Spielberg: Tom Cruise stars as a man who has to protect his young daughter (Dakota Fanning) and teenage son (Justin Chatwin) while running away from an invasion of aliens bent on the total destruction of the earth. Also with Tim Robbins and Miranda Otto. [1:57]
Warrior , 2011 , PG-13 ,3,7,5,"When the youngest son (Tom Hardy) returns home to his alcoholic and abusive former boxer father (Nick Nolte) in order to train for the world's largest MMA fight, he discovers that he is fighting more than just an opponent when his brother (Joel Edgerton) joins the competition. Also with Jennifer Morrison, Sam Sheridan, Bryan Callen, Frank Grillo and Kevin Dunn. Directed by Gavin O'Connor. [2:19]"
Warriors of Virtue , 1997 , PG ,1,4,3,A boy is transported into another world where he helps fight evil with the powers of good -- who use the natural elements in their battle.
The Warrior's Way , 2010 , R ,5,10,4,"In the 19th century a warrior assassin (Jang Dong-gun) is ordered to kill the last member of an enemy clan, but when he realizes it is a baby he refuses, takes the baby and escapes to the American Badlands. After finding a home in a small town, he has to fall back on his warrior training to defend his new friends and new home. Also with Kate Bosworth, Geoffrey Rush, Danny Huston and Tony Cox. Directed by Sngmoo Lee. [1:40]"
War Room , 2015 , PG ,2,3,1,"A family appears to be breaking apart when the husband and wife stop communicating. Then the wife meets an older, wiser woman who insists that she has the answer they need. Also with Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie, Beth Moore Michael Jr., Jadin Harris, Tenae Downing and Alena Pitts. Directed by Alex Kendrick. [2:00]"
The Watch , 2012 , R ,8,8,10,"Ben Stiller, Vince Vaughn, Jonah Hill and Richard Ayoade star as neighbors in a small Ohio town, who set up a neighborhood watch, become involved in trying to solve a murder and discover that their community is full of unfriendly extraterrestrials. Also with Rosemarie DeWitt and Will Forte. Directed by Akiva Schaffer. [1:40]"
The Watcher , 2000 , R ,3,7,8,"Keanu Reeves, as a serial killer who stalks and then kills young women with a piano wire, challenges a retired FBI agent (James Spader) into a deadly battle of wits. Also with Marisa Tomei, Ernie Hudson, Robert Cicchini, Chris Ellis and Jenny McShane. [1:33]"
Watchmen , 2009 , R ,9,9,6,"It is the 1980s in an alternate universe where Richard Nixon is in his third presidential term, the world is dangerously close to nuclear destruction and costumed superheroes have been banned by the government. When two of the retired crimefighters begin to investigate the murder of one of their own, they realize there is a conspiracy with worldwide implications. An adaptation of Alan Moore's comic book series. With Malin Akerman, Billy Crudup, Matthew Goode, Jackie Earle Haley, Jeffrey Dean Morgan, Patrick Wilson, Carla Gugino, Matt Frewer, Stephen McHattie, Laura Mennell, Niall Matter and Rob LaBelle. Directed by Zack Snyder. [2:43]"
The Waterboy , 1998 , PG-13 ,3,4,5,Adam Sandler stars as a misfit who starts tackling his problems on the football field. With Kathy Bates and Henry Winkler.
The Waterdance , 1992 , R ,7,2,7,Eric Stoltz stars as a writer who awakens in a hospital to find that he's been left paralyzed from a hiking accident.
The Water Diviner , 2015 , R ,5,7,3,"During WWI the three sons of an Australian farmer (Russell Crowe) are presumed dead in the Battle of Gallipoli. Unable to deal with grief, his wife (Jacqueline McKenzie) kills herself and he becomes determined to find their bodies and bring them back to bury them with their mother. Also with Olga Kurylenko, Jai Courtney, Cem Y?lmaz, Ryan Corr and Y?lmaz Erdo?an. Directed by Crowe. Several lines of dialogue are in Turkish with English subtitles. [1.51]"
Water for Elephants , 2011 , PG-13 ,6,6,4,"Based on the best-selling novel by Sara Gruen: After a veterinary student's (Robert Pattinson) parents are killed, he leaves school and joins a traveling circus. As feelings between him and the star attraction (Reese Witherspoon) rise, so does tension between him and the circus owner (Christoph Waltz), who's her husband. Also with Paul Schneider, Hal Holbrook and Mark Povinelli. Directed by Francis Lawrence. [2:02]"
The Water Horse: Legend of the Deep , 2007 , PG ,1,4,2,"A young Scottish boy (Alex Etel) waiting for his father to return from war finds a mysterious egg on the beach. When the egg hatches a water creature that grows rapidly the boy decides that the only safe place for it is in the nearby loch. Unfortunately, it is difficult for the boy to protect the creature from men whose first reaction to fear is violence. Also with Emily Watson, Ben Chaplin, David Morrissey and Geraldine Brophy. Directed by Jay Russell. [1:51]"
Waterland , 1992 , R ,5,4,5,"Jeremy Irons stars as an History teacher, who responds to a question about the meaning of History by launching a meandering airing of his family's secrets, which include a number of closeted skeletons. There's sex and murder."
Waterworld , 1995 , PG-13 ,4,5,2,Kevin Costner stars in this story of a future Earth covered with water.
The Way , 2011 , PG-13 ,3,4,3,"After a man (Martin Sheen) goes overseas to claim the body of his estranged son (Emilio Estevez), who had died while participating in the religious pilgrimage of ""El camino de Santiago,"" by traveling from France to Spain. Also with Deborah Kara Unger, James Nesbitt and Yorick van Wageningen. Directed by Emilio Estevez. [1:55]"
The Way Back , 2011 , PG-13 ,3,6,5,"Based on the best-selling, controversial memoir of Slavomir Rawicz, it is a retelling of the presumably true story of men that escaped from a Soviet gulag in 1940 and walked more than 4,000 miles. From the Siberian steppes and through the Gobi Desert, they eventually found freedom in India. With Dragos Bucur, Colin Farrell, Ed Harris, Alexandru Potocean, Saoirse Ronan and Mark Strong. Directed by Peter Weir. [2:13]"
Wayne's World 2 , 1993 , PG-13 ,3,3,3,"Wayne and Garth (Mike Myers, Dana Carvey) are back with a new TV studio, and in more trouble with women."
"The Way, Way Back ", 2013 , PG-13 ,5,2,5,"When a single mom (Toni Collette) takes her teenage son (Liam James) with her to her boyfriend's summer home, he struggles to find his place. After making friends with the manager (Sam Rockwell) of the local water park he is closer to finding his way. Also with Steve Carell, Allison Janney, AnnaSophia Robb, Maya Rudolph, Rob Corddry, Amanda Peet and Nat Faxon. Directed by Nat Faxon. [1:43]"
We Are Marshall , 2006 , PG ,1,4,4,"The town of Huntington, West Virginia, is devastated when its entire Marshall University football team is killed in a plane crash. The town must decide whether they can bear to ever have another team or if the pain is too great, and the only football coach (Matthew McConaughey) willing to work for the university has a rather unusual approach. Based on a true story from 1970. Also with David Strathairn, Ian McShane and Anthony Mackie. Directed by Joseph McGinty Nichol. [2:08]"
We Are Your Friends , 2015 , R ,7,5,10,"An ambitious promoter and DJ (Zac Efron) plans to amass fame and wealth by stepping up his game to spin discs in Hollywood. However, he creates only mediocre mashup tracks and a more experienced but burned-out DJ (Wes Bentley) offers to help. The younger man becomes distracted as he falls for his mentor's girlfriend (Emily Ratajowski) and puts his future at risk. Also with Alex Shaffer, Shiloh Fernandez, Jonny Weston and John Bernthal. Directed by Max Joseph. [1.36]"
The Weather Man , 2005 , R ,7,3,10,"A successful Chicago weatherman (Nicolas Cage) may have hit the big time when a national morning television show calls him for an audition. However, his personal life is in disarray: Having gone through a bitter divorce, his two children are troubled, and his brilliant, Pulitzer Prize winning father (Michael Caine) is dying from cancer. Also with Hope Davis, Gemmenne de la Peña and Nicholas Hoult. Directed by Gore Verbinski. [1:42]"
We Bought a Zoo , 2011 , PG ,2,3,4,"Inspired by the true story of a recently widowed father (Matt Damon), who moves his family to the countryside after he buys a zoo and begins the process of renovating both the zoo and his family life. Also with Scarlett Johansson, Thomas Haden Church, Colin Ford, Elle Fanning and Angus Macfadyen. Directed by Cameron Crowe. [2:04]"
Wedding Crashers , 2005 , R ,7,4,7,"Two men (Owen Wilson and Vince Vaughn) plan their lives around weddings, crashing as many of the nuptial receptions as they possibly can in an effort to have sex with as many women as they possibly can. The last wedding of the season presents problems when one of the men falls in love with one of the women in the wedding party. Also with Rachel McAdams, Christopher Walken and Will Ferrell. Directed by David Dobkin. [1:59]"
The Wedding Date , 2005 , PG-13 ,6,2,4,"A woman (Debra Messing) planning to attend her stepsister's wedding refuses to go without a date. She resorts to hiring a male escort (Dermot Mulroney) who agrees to pretend to be her boyfriend, and ultimately make her ex-fiancé, who also happens to be the best man, jealous. Also with Holland Taylor, Jack Davenport and Jeremy Sheffield. Directed by Clare Kilner. [1:30]"
"The Bread, My Sweet (aka A Wedding for Bella) ", 2002 , NR ,4,3,5,"A young man (Scott Baio) is a very successful Wall Street executive, but he quits his job and decides to concentrate on his family bakery, where he works with his two brothers. He also proposes to a woman he's only met once, because she's the daughter of his ailing surrogate mother whom he wants to make happy. Also with Kristin Minter, Rosemary Prinz, Shuler Hensley, John Seitz and Billy Mott. [1:45]"
The Wedding Planner , 2001 , PG-13 ,4,3,5,"Jennifer Lopez stars as a wedding planner who falls for the groom of a ritzy wedding she is planning (Matthew McConaughey). Also with Justin Chambers, Bridgette Wilson, Judy Greer, Alex Roccoa and Kevin Pollack. [1:42]"
The Wedding Ringer , 2015 , R ,6,5,10,"An awkward groom (Josh Gad) uses a rent-a-groomsman business to find a best man and ushers for his wedding. The proprietor (Keven Hart) cautions his client that friendship is not part of the package, but things get complicated. Also with Kaley Cuoco-Sweeting, Olivia Thirlby, Jennifer Lewis and Ken Howard. Directed by Jeremy Garelick. [1:41]"
The Wedding Singer , 1998 , PG-13 ,3,2,6,Adam Sandler is a wedding singer in this romantic comedy set in 1985.
We Don't Live Here Anymore , 2004 , R ,9,3,8,"Two married couples (Naomi Watts and Peter Krause, Laura Dern and Mark Ruffalo) who have been friends for some time discover that they have drifted apart, allowing infidelity, jealousy and anger to change their lives. Directed by John Curran. [1:41]"
Weekend at Bernie's II , 1993 , PG ,2,3,2,"Sequel to ""Weekend At Bernie's,"" with the same premise: Andrew McCarthy and Jonathan Silverman have to pretend that the late Bernie Lomax is still alive, since they need him to get to a box containing two million dollars."
Welcome Home Roscoe Jenkins , 2008 , PG-13 ,7,4,6,"Martin Lawrence stars as a TV show host, who reluctantly decides to go back home for his parents' 50th wedding anniversary. Upon arrival he is quickly reminded why he left and stayed away for many years, and before the visit is over he finds himself having to choose between his family and his newfound high-profile, glamorous life. Also with Louis C.K., Nicole Ari Parker, James Earl Jones, Joy Bryant, Monique Imes, Affion Crockett, Liz Mikel, Damani Roberts, Brooke Lyons, Brandin Jenkins, Angie Fox, Margaret Avery, Michael Clarke Duncan, Mike Epps, Cedric The Entertainer. Directed by Malcolm D. Lee. [1:54]"
Welcome to Me , 2015 , R ,8,3,5,"A woman (Kristen Wiig) with a borderline personality disorder wins the lottery and decides that she will use her money to start her own talk show about herself. Also with Linda Cardellini, James Marsden, Jennifer Jason Leigh, Wes Bentley, Alan Tudyk, Tim Robbins, Joan Cusack and Thomas Mann. Directed by Shira Piven. [1:45]"
Welcome to Mooseport , 2004 , PG-13 ,4,3,3,"Gene Hackman plays a former -- but still popular -- U.S. President who moves to a small town in Maine and is convinced to run for Mayor. The town's hardware store owner and plumber (Ray Romano) has also put his name on the ballot, and to complicate matters further, the two men are also competing for the affections of the same woman (Maura Tierney). Also with Christine Baranski, Marcia Gay Harden and Fred Savage. Directed by Donald Petrie. [1:51]"
Wendy and Lucy , 2008 , R ,1,2,6,"A young woman (Michelle Williams) and her dog become stranded in Oregon while driving to Alaska to seek a better life. Also with Will Patton, Will Oldham, John Robinson, Wally Dalton and Larry Fessenden. Directed by Kelly Reichardt. [1:20]"
We Need to Talk About Kevin , 2011 , R ,6,7,5,"After her teenage son (Ezra Miller) murders several of his high school classmates, a woman (Tilda Swinton) is shunned by her neighbors. While trying to recover from the shock and terror of the incident she must also deal with her own guilt and feeling responsible for her son's actions. Also with John C. Reilly, Jasper Newell, Rocky Duer and Ashley Gerasimovich. Directed by Lynne Ramsay. [1:52]"
We Own the Night , 2007 , R ,7,7,10,"Joaquin Phoenix stars as a man who's related to a long line of distinguished New York cops but wants nothing to do with law enforcement, and instead manages a very successful Brooklyn nightclub owned by the Russian mob. Unbeknownst to him, the gangsters manufacture and deal drugs through the club and when he is asked by his police captain father (Robert Duvall) and his brother (Mark Wahlberg), who is the head of the police task force, to help them find evidence, he's forced to take sides. Also with Eva Mendes and Alex Veadov. Directed by James Gray. [1:57]"
We're Back!: A Dinosaur's Story , 1993 , G ,1,1,0,"Full-length feature cartoon about ""evolved"" dinosaurs who become special friends to children, outwit bad guys and help make wishes come true."
We're the Millers , 2013 , R ,7,6,10,"A long-time marijuana dealer (Jason Sudeikis) recruits a phony family that includes a stripper (Jennifer Aniston) and two local teens (Emma Roberts and Will Poulter) to help cover his movements as he transports a huge shipment from Mexico to the United States. But their ""family vacation"" turns out to be full of obstacles as they confront nosy travelers and a Mexican drug lord. Also with Ed Helms and Nick Offerman. Directed by Rawson Marshall Thurber. [1:50]"
Wes Craven's New Nightmare , 1994 , R ,0,8,5,"Wes Craven's dreams begin to dictate real-life horrors for the stars of the original ""A Nightmare On Elm Street."""
We Were Soldiers , 2002 , R ,3,9,5,"Account based on the true story of Lt. Col. Hal Moore (Mel Gibson) who led 400 soldiers into the ""Valley of Death"" in November 1965. It was the first major ground engagement of the Vietnam War and it was bloody. Written and directed by Randall Wallace who also scripted Gibson's ""Braveheart."" Also with Madeleine Stowe, Greg Kinnear, Sam Elliott, Chris Klein and Barry Pepper. [2:18]"
Whale Rider , 2003 , PG-13 ,3,4,3,"For a Maori tribe in a small New Zealand coastal village, in every generation for more than 1000 years, a male born to the Chief has assumed leadership. But now the tribe must contend with a female Chief, after her twin brother and heir dies at childbirth, and she must struggle to prove herself. With Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis and Grant Roa. Directed by Niki Caro. [1:45]"
What A Girl Wants , 2003 , PG ,3,2,2,"A young woman (Amanda Bynes) who lives in New York with her mother (Kelly Preston) longs to meet her long-lost British father (Colin Firth). One day she decides that she cannot wish and wait any longer and travels to London, where she discovers that not only he's an aristocrat, but he's just announced his candidacy for political office. Apart from the inevitable lifestyle clash, a scandal such as the sudden appearance of an American teenage daughter could ruin him. Also with Jonathan Pryce and Anna Chancellor. [1:40]"
What Dreams May Come , 1998 , PG-13 ,2,3,5,"Robin Williams and Cuba Gooding Jr. star in this film about a man's journey through the afterlife. Also with Annabella Sciorra, Max von Sydow, Jessica Brooks Grant, Josh Paddock, Rosalind Chao, Werner Herzog, Lucinda Jenney and Matt Salinger co-star. [1:53]"
Whatever It Takes , 2000 , PG-13 ,5,2,5,"A modern update of ""Cyrano de Bergerac"" in which two high school students (Shane West and James Franco) help each other land the girls of their dreams (Jodi Lyn O'Keefe and Marla Sokoloff). Also with Christine Lakin, Aaron Paul, Colin Hanks, Vanessa Lee Evigan, Manu Intiraymi, Rachel Kaber, Eric Kushnick, Shyla Marlin, Mami Nakamura, Kip Pardue, Kevin Ruf, Richard Schiff, Julia Sweeney, Nicole Tarantini and Scott Vickaryous. [1:32]"
Whatever Works , 2009 , PG-13 ,7,4,4,"Woody Allen comedy about a misanthropic man (Larry David) who takes in a young runaway (Evan Rachel Wood) and inflicts his jaded view of the world upon her. Also with Patricia Clarkson, Ed Begley Jr., Conleth Hill and Michael McKean. [1:32]"
What Happens in Vegas , 2008 , PG-13 ,5,4,4,"A woman and a man (Cameron Diaz and Ashton Kutcher) are in Las Vegas to forget their romantic and professional troubles, spend the evening together drinking, gambling and casino hopping, and wake up the next morning married to each other. Both regret their hasty nuptials, but their situation becomes messier when they win a $3 million slot machine payout and won't share. Also with Rob Corddry, Lake Bell, Dennis Farina, Queen Latifah, Michelle Krusiec and Jason Sudeikis. Directed by Tom Vaughan. [1:39]"
What If , 2014 , PG-13 ,6,4,5,"Frustrated by another failed love affair a man (Daniel Radcliffe) becomes cynical about relationships. Then he meets a woman (Zoe Kazan) at a party but she tells him that she has a boyfriend and so he must be satisfied to be her friend; things get complicated when he realizes that he wants to be more than friends. Also with Megan Park, Adam Driver, Mackenzie Davis, Rafe Spall, Lucius Hoyos, Jemima Rooper. Directed by Michael Dowse. [1:42]"
What Just Happened , 2008 , R ,6,5,10,"A Hollywood film producer (Robert De Niro) struggles to maintain his sanity while working with temperamental directors, agents and actors. Also with Sean Penn, Bruce Willis, Stanley Tucci, John Turturro, Kristen Stewart, Catherine Keener and Robin Wright Penn. Directed by Barry Levinson. [1:50]"
What Lies Beneath , 2000 , PG-13 ,4,6,5,"A happily married empty-nester tries to uncover the identity of a female apparition who begins haunting her home. With Harrison Ford, Michelle Pfeiffer, Amber Valletta, Diana Scarwid, Dan Block, J.C. Brandy, Mark Patrick Costello, Wendy Crewson, Tom Dahlgren, Joe Morton, Miranda Otto, James Remar, Rachel Singer and Katharine Towne. [1:50]"
