movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
The Sapphires , 2013 , PG-13 ,4,5,4,"Australian film based on the true story of a group of four Australian cousins (Deborah Mailman, Jessica Mauboy, Miranda Tapsell and Shari Sebbens) from a remote Aboriginal mission who form a girl-group that travels to Vietnam in 1968 to sing for the American troops. Also with Chris O'Dowd, Don Battee and Tory Kittles. Directed by Wayne Blair. [1:43]"
Sarah Silverman: Jesus Is Magic , 2005 , NR ,8,5,8,"Comedienne Sarah Silverman's live performance, framed by songs and a subplot concerning a couple of her friends, tackles many subjects, from religion to sex, to race to the Holocaust and 9/11, in exceptionally explicit fashion. Also with Brian Posehn, Bob Odenkirk, Laura Silverman and La'vin Kiyano. Directed by Liam Lynch. [1:12]"
Sarah's Key , 2011 , PG-13 ,4,6,2,"Based on the eponymous novel, and taking place in modern-day Paris: the life of a journalist (Kristin Scott Thomas) becomes inexplicably entwined with the story of a young Jewish girl (Melusine Mayance), whose family was taken during the Vel' d'Hiv Roundup of 1942. Also with Neils Arestrup, Frederic Pierrot, Aidan Quinn and Michael Duchaussoy. Directed by Gilles Paquet-Brenner. In French, German and Italian with English subtitles. [1:51]"
Sausage Party , 2016 , R ,9,6,10,"In this adult animated tale an angry jar of mustard alerts his grocery store cohorts that the gods they believe in and the Great Beyond afterlife are all fiction and all the groceries will be murdered and eaten. A hotdog, a bun, a bagel, a flatbread and a taco (voiced by Seth Rogen, Kristen Wiig, Edward Norton and Salma Hayek) journey the aisles to find the truth and meet disturbing realities. Also with the voices of Michael Cera, James Franco, Bill Hader, Jonah Hill, Nick Kroll and David Krumholtz. Directed by Conrad Vernon & Greg Tiernan. [1:28]"
The Savages , 2007 , R ,7,5,5,"A brother and sister (Philip Seymour Hoffman and Laura Linney) who are already struggling with their own complicated lives are forced to deal with the care of their aging father (Philip Bosco), who suffers from dementia. As they come to terms with the guilt of placing him in a nursing home they also realize they must prepare themselves for his death. Also with Peter Friedman, Gbenga Akinnagbe. Directed by Tamara Jenkins. [1:53]"
Savages , 2012 , R ,8,9,10,"A Buddhist (Aaron Johnson) and his buddy (Taylor Kitsch), a former Navy SEAL, are partners growing a very potent marijuana crop and they also happily cohabit with a shared girlfriend (Blake Lively) in Laguna Beach. The Mexican Baja Cartel suddenly appears and orders the three to join them, and when they refuse their girlfriend is kidnapped. Also with Salma Hayek, Benicio Del Toro and John Travolta. Directed by Oliver Stone. [2:10]"
Save the Date , 2012 , R ,8,4,7,"Two sisters on very different paths look to one another for support: one (Lizzy Caplan) is in a rebound relationship after turning down a long-term boyfriend's very public proposal and the other (Alison Brie) is preparing for her meticulously planned wedding. Also with Martin Starr, Mark Webber, Geoffrey Arend and Timothy Busfield. Directed by Michael Mohan. [1:38]"
Save the Last Dance , 2001 , PG-13 ,4,5,6,"After her mother dies, a suburban teen ballerina (Julia Stiles) moves to inner-city Chicago with her estranged father and gives up her dream of attending Juilliard … until she finds a new source of inspiration. Also with Sara Johnson, Sean Patrick Thomas, Terry Kinney, Fredro Starr, Vince Green, Bianca Lawson, Marcello Robinson, Kerry Washington, Karimah Westbrook, Garland Whitt, Erica Hubbard and Tai'Isha Davis. [1:52]"
Saved! , 2004 , PG-13 ,5,3,5,"Two devout young women (Mandy Moore and Jenna Malone) are starting their senior year at the American Christian High School. When one finds out that she not only is pregnant, but that her boyfriend is gay and he's been sent to a Christian treatment center for ""de-gayification,"" she is confused about everything in her life. She begins to question her best friend's motives and what being a Christian really means. Also with Macaulay Culkin, Chad Faust and Patrick Fugit. Directed by Brian Dannelly. [1:33]"
Saving Grace , 2000 , R ,4,2,7,"Quirky British comedy about very proper, middle-aged Grace (Brenda Blethyn), who discovers that her recently departed husband squandered all their money and left her with a huge mortgage. So she uses her greenhouse and green thumb to grow Marijuana plants. With Craig Ferguson, Martin Clunes, Tcheky Karyo, Jamie Foreman, Bill Bailey, Valerie Edmond, Tristan Sturrock, Clive Merrison, Leslie Phillips, Diana Quick, Phyllida Law, Linda Kerr Scott, Denise Coffey and Paul Brooke. [1:34]"
Saving Lincoln , 2013 , NR ,0,5,4,"A self-appointed bodyguard of President Abraham Lincoln (Tom Amandes), US Marshall Ward Hill Lamon (Lea Coco), offers his friendship and protection during the most difficult times of the Civil War. Also with Penelope Ann Miller, Creed Bratton and Josh Stamberg. Directed by Salvador Litvak. [1:41]"
Saving Mr. Banks , 2013 , PG-13 ,1,4,2,"Walt Disney (Tom Hanks) brings author Pamela Travers (Emma Thompson) to California from England after 20 years of attempting to gain the film rights to her book ""Mary Poppins."" It is a tough sell to the reserved author, who is picky about her beloved fictional nanny. Travers wants to honor her sweet but afflicted father (Colin Farrell) with the film, and discovers that Disneyland has secrets similar to her own. Also with Paul Giamatti, B. J. Novak, Jason Schwartzman and Bradley Whitford. Directed by John Lee Hancock. [2:00]"
Saving Private Ryan , 1998 , R ,1,9,7,"Tom Hanks stars in this acclaimed WWII movie as seen through the eyes of director Steven Spielberg. Co-starring Tom Sizemore, Edward Burns, Barry Pepper, Adam Goldberg, Vin Diesel, Giovanni Ribisi, Jeremy Davies, Matt Damon, Ted Danson, Paul Giamatti, Dennis Farina, Joerg Stadler, Max Martini and Dylan Bruno."
Saving Silverman , 2001 , PG-13 ,7,5,5,"The bond among three longtime, inseparable friends (Jason Biggs, Steve Zahn, Jack Black) loosens when one of them falls in love with a selfish woman (Amanda Peet); the other two make her pay for stealing their pal. Also with R. Lee Ermey, Amanda Detmer and Neil Diamond. [1:30]"
Saw , 2004 , R ,3,10,7,"Two men (Cary Elwes and Leigh Whannell) wake up chained by the foot to pipes on opposite sides of a decrepit subterranean room. Between them, lying face down in a pool of blood is a dead man with a gun in his hand. Instructions left on a tape player order one of them to kill the other within eight hours. If he fails to do so, he will be killed along with his family and his cellmate. The only escape tools the men have are two handsaws -- too weak to cut their steel chains but capable of cutting through flesh and bone. Also with Danny Glover, Leigh Whannell, Monica Potter and Michael Emerson. Directed by James Wan. [1:40]"
Saw II , 2005 , R ,1,9,10,"The bloodletting that started in ""Saw"" continues in this second installment about a serial killer called ""Jigsaw"" who likes to create elaborate puzzles that force his victims into self-mutilation and murder in a vain attempt to escape a grisly death. This time the puzzle revolves around eight strangers, locked in a room, who have no idea of their connection to each other. With Tobin Bell, Shawnee Smith, Donnie Wahlberg, Erik Knudsen and Franky G. Directed by Darren Lynn Bausman. [1:31]"
Saw III , 2006 , R ,6,10,8,"The third installment in the gory torture series continues by inventing more grisly ways to dispatch victims, as well as new ways the victims can do gruesome damage to themselves. The plot concerns the criminal mastermind Jigsaw having apparently disappeared and recruiting a new apprentice. With Tobin Bell, Shawnee Smith, Bahar Soomekh, Angus MacFadyen and Dina Meyer. Directed by Darren Lynn Bousman. [1:47]"
Saw 3D , 2010 , R ,1,10,10,"Marketed as the final installment in the ""Saw"" series of torture films: a group of Jigsaw survivors form a support group and seek the advice of a fellow survivor (Sean Patrick Flanery), who has his own dark past and is confronted with an unfamiliar side of the Jigsaw mazes. Also with Tobin Bell, Costas Mandylor, Betsy Russell and Dean Armstrong. Directed by Kevin Greutert. [1:31]"
Saw IV , 2007 , R ,7,10,10,"Jigsaw and his apprentice are apparently dead, but the murders continue, with a lot more torture. Meanwhile FBI profilers help the police unravel the grisly puzzles. With Scott Patterson, Tobin Bell, Shawnee Smith, Costas Mandylor and Justin Louis. Directed by Darren Lynn Bousman. [1:35]"
Saw V , 2008 , R ,2,10,7,"The grisly self-inflicted death game run by ""Jigsaw"" continues in this fifth installment, which consists of many flashbacks and points to evidence that there may be a new gamester taking over. With Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell, Mark Rolston, Meagan Good and Julie Benz. Directed by David Hackl. [1:32]"
Saw VI , 2009 , R ,1,10,8,"The sixth installment in the ""Saw"" torture film series, finds Detective Hoffman (Costas Mandylor) as the unchallenged successor to the Jigsaw Killer's legacy. More bloody mayhem ensues. Also with Tobin Bell, Shawnee Smith and Peter Outerbridge. Directed by Kevin Greutert. [1:30]"
Say It Isn't So , 2001 , R ,7,5,7,"A man without a family (Chris Klein) meets the ideal woman (Heather Graham), has sex with her and is ready to propose -- only to find out she's ostensibly his own sister. Also with Sally Field, Richard Jenkins, Orlando Jones and Suzanne Somers. [1:37]"
A Scanner Darkly , 2006 , R ,7,6,8,"Keanu Reeves stars in Richard Linklater's rotoscoping animated take on Philip K. Dick's story about a future world where the majority of the world's population is addicted to a drug that slowly destroys minds and splits personalities. Also with Mitch Baker, Robert Downey Jr., Winona Ryder and Woody Harrelson. [1:50]"
The Scarlet Letter , 1995 , R ,7,5,2,Demi Moore and Gary Oldman star in this free adaptation of the Nathaniel Hawthorne classic.
The Scarlet Pimpernel , 1998 , NR ,4,5,2,"Richard E. Grant plays the legendary British hero who saves innocent but convicted aristocrats from the guillotine during the French Revolution. Also with Elizabeth McGovern, Martin Shaw, Anthony Green, Ronan Vibert, Christopher Fairbank, Gerard Murphy, Ron Donachie, Beth Goddard, Milton Johns, Jonathan Coy, Emilia Fox, Jamie Bamber, Dominic Mafham and Pascal Langdale. [1:34]"
Scary Movie , 2000 , R ,10,8,7,"Keenen Ivory Wayans' spoof lambasts ""Scream,"" ""I Know What You Did Last Summer,"" and other teen slasher flicks. With Jon Abrahams, Carmen Electra, Shannon Elizabeth, Anna Faris, Kurt Fuller, Regina Hall, Lochlyn Munro, Cheri Oteri, Marlon Wayans, Shawn Wayans, Marissa Jaret Winokur, Mark Hoeppner, David L. Lander and China Shavers. [1:22]"
Scary Movie 2 , 2001 , R ,8,6,8,"Follow-up spoof of the Wayans Brothers raunchy satiric hit. This time they take aim at supernatural thrillers such as ""The Exorcist,"" ""Stigmata,"" and others. The basic plot revolves around a group of college students who are recruited to spend a weekend in a creepy mansion where some weird things take place. With Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall, Tori Spelling, Kathleen Robertson, Andy Richter, Christopher Masterson, Chris Elliott, Tim Curry, David Cross, Richard Moll, James Woods and Natasha Lyonne. [1:30]"
Scary Movie 3 , 2003 , PG-13 ,6,6,5,"The horror movie spoof series continues with its third installment, which introduces a science fiction and fantasy theme, looking at the funny side of such films as the ""Lord of the Rings,"" ""The Ring,"" ""Signs"" and ""The Matrix."" With Pamela Anderson, Anna Faris, Charlie Sheen, Anthony Anderson and Peter Boyle. Directed by David Zucker. [1:30]"
Scary Movie 4 , 2006 , PG-13 ,6,7,5,"As is the case with the first three ""Scary Movie"" installments, the 4th looks at notable movies and pokes fun at them in extreme fashion. Not all of the jokes are made at the expense of horror movies though; some include political responses to real life events, as well as movies like ""Brokeback Mountain"" and ""Million Dollar Baby."" With Anna Faris, Molly Shannon, Regina Hall, Craig Bierko and Leslie Nielsen. Directed by David Zucker. [1:23]"
Scary Movie 5 , 2013 , PG-13 ,7,7,5,"The fifth installment in the movie parody series features a couple (Simon Rex and Ashley Tisdale) that brings home an adopted newborn and his two sisters and they all suddenly begin to experience strange phenomena. Frightened and frustrated, they use home-surveillance cameras and a team of ghost busters to find out that they're being stalked by a demon. Also with Erica Ash, Molly Shannon, Heather Locklear, J.P. Manoux, Jerry O'Connell, Charlie Sheen and Lindsay Lohan. Directed by Malcolm D. Lee. [1:25]"
Scent of a Woman , 1993 , R ,2,3,8,"Al Pacino stars as a blind, sullen veteran who's escorted on a New York trip by a high school student. They bond, and together manage to solve each other's quandaries."
Schindler's List , 1994 , R ,6,10,5,"Director Steven Spielberg's film centers around Oskar Schindler (Liam Neeson), a German entrepreneur and bon vivant, who became a hero when he managed to save his Jewish employees from certain death in the Nazi death camps."
School for Scoundrels , 2006 , PG-13 ,4,4,5,"A timid young man (Jon Heder) is anxious to ask his neighbor out on a date but he can't work up the courage. So, he enrolls in a top-secret, confidence-building school, and as the class progresses he eventually asks his neighbor on a date, and she accepts. However, he soon realizes that his teacher (Billy Bob Thornton) at the self-esteem boosting school is also dating the same woman. Also with Jacinda Barrett, Michael Clarke Duncan and Horatio Sanz. Directed by Todd Phillips. [1:41]"
The School of Rock , 2003 , PG-13 ,3,3,3,"Jack Black stars as a rock guitarist who refuses to grow up and become an ostensibly responsible person. When his band dumps him and his roommate threatens to kick him out if he doesn't pay his share of the rent, he masquerades as a 4th grade substitute teacher and gets a job at a snooty prep school. There, instead of following the curriculum, he keeps his class entertained with rock history and music lessons and tries to recruit a 9-year-old guitar prodigy for an upcoming ""battle of the bands"" contest. Also with Joan Cusack, Sarah Silverman, Mike White and Kevin Alexander Clark. Directed by Richard Linklater. [1:48]"
The Science of Sleep , 2006 , R ,6,4,5,"A man's life is difficult for him to handle, but for his vivid imagination everything he wants is within reach in his dream life. When he's convinced to return to his childhood home where he'll find a boring job waiting for him, he also meets a woman that he cannot seem to make a connection with unless he is dreaming. With Gael Garcia Bernal, Charlotte Gainsbourg, Alain Chabat, Jean-Michel Bernard and Emma de Caunes. Directed by Michel Gondry. [1:46]"
Scooby-Doo , 2002 , PG ,3,4,3,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive a mysterious invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways. Fred, Daphne, Velma, Shaggy and Scooby soon realize that they cannot solve this mystery without help from each other. The film is a combination of live action and computer animation. With Sarah Michelle Gellar, Freddie Prinze Jr., Matthew Lillard, Linda Cardellini and Rowan Atkinson. [1:26]"
Scooby-Doo 2: Monsters Unleashed , 2004 , PG ,3,4,3,"The members of Mystery Inc. return in their second feature film. This time around they are all questioning their abilities as super sleuths, when a museum devoted to their past successes is ransacked and the costumes of their many foes stolen. The press and the citizens begin to turn on them accusing them of being fakes. The only way they can fight the groundswell of negative opinion is to figure out who robbed the museum. With Matthew Lillard, Sarah Michelle Gellar, Linda Cardellini, Freddie Prinze Jr. and Alicia Silverstone. Directed by Raja Gosnell. [1:33]"
Scoop , 2006 , PG-13 ,5,3,4,"A recently departed British reporter is determined to have someone follow a hot tip even though he is dead, and manages to inspire a young college journalist (Scarlett Johansson) who thinks she has landed the biggest scoop of the century, the identity of the ""Tarot Card Killer."" But she soon falls in love with the subject of her exposé. Also with Hugh Jackman, Ian McShane, Woody Allen and Kevin McNally. Directed by Woody Allen. [1:36]"
The Score , 2001 , R ,4,5,8,"Robert De Niro is a career thief who, against his better judgement, joins forces with a young accomplice (Edward Norton) in order to pull one last and nearly impossible job. The unlikely alliance is arranged by Nick's longtime friend and fence (Marlon Brando), and it has unpredictable results. Also with Angela Bassett and Jamie Harrold. [2:00]"
The Scorpion King , 2002 , PG-13 ,3,6,1,"The film is set 5,000 years ago, in the infamous city of Gomorrah: An evil ruler is destroying nomadic tribes of the desert, aided by the visions of a powerful sorcerer. The nomads hire a professional assassin (wrestler Dwayne Johnson, a.k.a. The Rock), to do away with the sorcerer, but things get a tad complicated when the assassin finds out that his intended victim is a beautiful woman (Kelly Hu). Rather than kill her, he abducts her, while the evil ruler's henchmen are predictably in pursuit. Also with Michael Clarke Duncan, Ralf Moeller and Bernard Hill. [1:29]"
Scott Pilgrim vs. The World , 2010 , PG-13 ,5,6,6,"Based on the Scott Pilgrim comic series by Bryan Lee O'Malley, a young man (Michael Cera) falls in love with a young woman (Mary Elizabeth Winstead) and would do anything necessary to win her love, including defeating all of her seven evil exes. Also with Kieran Culkin, Anna Kendrick, Jason Schwartzman, Chris Evans, Alison Pill and Brandon Routh. Directed by Edgar Wright. [1:53]"
The Scout , 1994 , PG-13 ,1,2,5,"A baseball talent scout (Albert Brooks) discovers a brilliant, but very eccentric player (Brendan Fraser)."
Scouts Guide to the Zombie Apocalypse , 2015 , R ,8,8,10,"In a small town three teen scouts (Tye Sheridan, Logan Miller and Joey Morgan) sneak into a strip club and help a gun toting cocktail waitress (Sarah Dumont) fight a horde of bloody zombies. Also with Cloris Leachman and David Koechner. Directed by Christopher B. Landon. [1:33]"
Scream , 1997 , R ,4,8,6,This horror flick has killers who kill per horror film conventions.
Scream 2 , 1997 , R ,2,8,8,A murderer stalks a college town in this sequel.
Scream 3 , 2000 , R ,3,8,8,"In this determined-to-be final episode of the slasher trilogy, the killing continues on the set of ""Stab 3,"" the Hollywood movie about the original Woodsboro killings. With David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matthew Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Carrie Fisher, Roger L. Jackson, Kelly Rutherford, Liev Schreiber and Patrick Warburton. [1:56]"
Scream 4 , 2011 , R ,4,10,8,"The fourth movie of the ""Scream"" series is set ten years after a woman (Neve Campbell) was first visited by the Ghostface Killer. She has returned to the town of Woodsboro on the final leg of her book tour and after she reconnects with the sheriff (David Arquette) and another woman (Courteney Cox), unexplained murders begin to happen again. Also with Emma Roberts, Anna Paquin, Kristen Bell, Aimee Teegarden, Hayden Panettiere and Brittany Robertson. Directed of by Wes Craven. [1:43]"
Screwed , 2000 , PG-13 ,4,5,6,"Norm Macdonald plays a chauffeur who gets deeper and deeper into trouble after kidnapping his nasty employer's dog with the help of friend Dave Chappelle. Also with Elaine Stritch, Daniel Benzali, Sherman Hemsley, Danny DeVito and Sarah Silverman. [1:30]"
Seabiscuit , 2003 , PG-13 ,4,4,5,"Film based on Laura Hillenbrand's best-selling book, which in turn was based on a true story about a mistreated and mishandled horse that became a symbol of hope for America during the Great Depression. Charles Howard (Jeff Bridges), a successful automobile salesman, buys the horse hoping for a distraction, and he hires a caring trainer (Chris Cooper) and a half-blind, ex-boxer jockey (Tobey Maguire) who's as angry and frustrated as the horse. Together the unlikely trio lead the knobbly-kneed Seabiscuit to his 1938 win of the Horse of the Year honors and turn him into an inspiration for millions of people. Also with Elizabeth Banks and William H. Macy. Directed by Gary Ross. [2:20]"
The Seagull , 2018 , PG-13 ,5,3,2,"Based on the Anton Chekhov play, the story follows the romantic and artistic entanglements among a writer (Corey Stoll), an ingénue (Saoirse Ronan), an aging actress (Annette Bening) and a playwright (Billy Howle) while on holiday at a summer cottage in the late 1890s. Also with Elisabeth Moss, Brian Dennehy, Jon Tenney and Mare Winningham. Directed by Michael Mayer. [1:38]"
Searching for Bobby Fischer , 1993 , PG ,0,1,1,"True story about a seven-year-old chess prodigy, who's unhappy when he's pressured by adults to become a heartless winner."
Season of the Witch , 2011 , PG-13 ,3,7,4,"Two knights (Nicolas Cage and Ron Perlman) in medieval Europe break ranks with the church after a religious raid on women and children left them shaken and uncertain. They are then enlisted to transport a young woman accused of being a witch to an abbey, where monks possess a book that will disable her powers and lift the plague that they believe she is responsible for spreading. Also with Stephen Campbell Moore, Claire Foy, Ulrich Thomsen, Stephen Graham and Christopher Lee. Directed by Dominic Sena. [1:38]"
The Second Best Exotic Marigold Hotel , 2015 , PG ,3,2,2,"In this sequel, a young man (Dev Patel) has built a successful hotel business and is hoping to expand if he can find someone to back him. At the same time, he is preparing for his wedding and the pressures push him to the brink of losing everything without the help of his friend and co-manager (Maggie Smith). Also with David Strathairn, Judi Dench, Bill Nighy, Celia Imrie, Ronald Pickup, Diana Hardcastle, Tina Desai, Richard Gere and Shazad Latif. Directed by John Madden. [2:02]"
Secondhand Lions , 2003 , PG ,2,4,4,"Set in 1960s Texas, two retired adventurers (Michael Caine and Robert Duvall) take up residence on a small farm and plan to live out their last days alone and in peace. But when their great-nephew (Haley Joel Osment) is dropped off one day and ends up moving in, the two eccentric old men and the timid teenager struggle to form a new family. Also with Kyra Sedgwick and Nicky Katt. Directed by Tim McCanlies. [1:51]"
Secretariat , 2010 , PG ,2,3,3,"In the story of the U.S. Hall of Fame racehorse Secretariat, which won the Triple Crown of Thoroughbred Racing in 1973, its owner (Diane Lane) is a Denver homemaker with a lawyer husband and four children. She takes the reins of her dad's (Scott Glenn) failing stables and proves that gender does not prevent greatness. Also with John Malkovich, Amanda Michalka, Dylan Walsh, Scott Glenn, Fred Thompson, James Cromwell, Kevin Connolly and Nestor Seranno. Directed by Randall Wallace. [1:55]"
Secretary , 2002 , R ,8,4,5,"A mix of romantic drama and black comedy about a sadomasochistic relationship between a boss and his secretary: Recently released from a mental institution, and prone to self-mutilation, a woman (Maggie Gyllenhaal) is hired as a secretary by an attorney (James Spader) who's not exactly free from behavioral anomalies himself. Their relationship soon crosses conventional lines of conduct. Also with Lesley Ann Warren, Jeremy Davies and Patrick Bauchau. [1:44]"
The Secret Garden , 1993 , G ,0,1,0,"Adaptation of Frances Hodgson Burnett's classic novel about a lonely, orphaned girl who discovers a secret garden when she arrives at the home of her uncle."
The Secret in Their Eyes , 2010 , R ,8,7,7,"Argentinean drama, set in 1999: A retired justice (Ricardo Darin) sets out to write a novel based on a 1974 rape and murder case he had investigated. In flashbacks, he meets the victim's husband (Pablo Rago) and agrees to help him find the murderer, with help from a former colleague (Guillermo Francella) and a court official (Soledad Villamil). Also with Carla Quevedo, Javier Godino and Mario Alarcon. Directed by Juan Campanella. In Spanish with English subtitles. [2:07]"
Secret in Their Eyes , 2015 , PG-13 ,3,5,5,"A counter terrorist team on high alert after 9/11 is called to the scene of a brutal murder and they discover that the victim is the teenage daughter of one of them. They are forced to choose between investigating the murder or pursuing the terrorists. With Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris, Alfred Molina, Joe Cole, Michael Kelly and Zoe Graham. Directed by Billy Ray. [1:51]"
The Secret Life of Bees , 2008 , PG-13 ,3,5,4,"Unable to deal with living with her father (Paul Bettany) any longer, a 14-year-old girl (Dakota Fanning) and her African-American caregiver (Jennifer Hudson) run away to the honey farm of the Boatwright sisters (Queen Latifah, Sophie Okonedo and Alicia Keys). While trying to figure out what to do next, she learns some lessons about life and love. Directed by Gina Prince-Bythewood. [1:50]"
