movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
The Hangover , 2009 , R ,10,7,10,"Four friends (Bradley Cooper, Ed Helms, Zach Galifianakis and Justin Bartha) celebrate the last moments of bachelorhood for one of them by taking a trip to Las Vegas. When they wake up the next morning with no memory of what happened the night before and one of them is missing, they have to follow clues to retrace their steps. Also with Heather Graham, Ken Jeong, Sasha Barrese, Bryan Callen, Rachael Harris, Jeffrey Tambor and Mike Tyson. Directed by Todd Phillips. [1:39]"
The Hangover Part II , 2011 , R ,10,7,10,"In the sequel to the 2009 Las Vegas bachelor party, the four friends (Bradley Cooper, Ed Helms, Zach Galifianakis and Justin Bartha) fly to Thailand for the wedding of one of the men. After plans for a subdued bachelor party brunch go awry, the men meet up again with some of their old friends and dangerous hijinks begin to happen among drug and alcohol use. Also with Ken Jeong, Paul Giamatti, Mike Tyson, Mason Lee, and Jamie Chung. Directed by Todd Phillips. [1:50]"
The Hangover Part III , 2013 , R ,7,7,10,"After two years the two friends from the previous ""Hangover"" movies (Bradley Cooper and Ed Helms) are recovering until their other friend (Zach Galifianakis) goes off his medications and needs a psychiatric hospitalization. His friends accompany him, but they all end up once again in Las Vegas with more things to go wrong. Also with Justin Bartha, Ken Jeong, Heather Graham, Melissa McCarthy and John Goodman. Directed by Todd Phillips. [1:40]"
Hanna , 2011 , PG-13 ,4,8,5,"A man (Eric Bana) teaches his teenage daughter (Saoirse Ronan) about survival while training her to be the perfect assassin. One day she insists that she is ready for the mission he has been preparing her for but when she leaves the isolation of their forest home and encounters the outside world, there are many things she finds herself ill-equipped to handle. Also with Cate Blanchett, Tom Hollander, Olivia Williams and Jason Flemyng. Directed by Joe Wright. [1:51]"
Hannah Montana The Movie , 2009 , G ,2,2,1,"Hannah Montana (Miley Cyrus) struggles with her celebrity and is forced to take a look at what is really important when her father (Billy Ray Cyrus) takes her home to Tennessee where she can re-connect with family and friends without the pressures of stardom and her secret identity. Also with Emily Osment, Jason Earles, Mitchel Tate Musso, Melora Hardin, Moises Arias, Lucas Till, Vanessa Williams and Margo Martindale. Directed by Peter Chelsom. [1:42]"
Hannibal , 2001 , R ,4,10,5,"In this sequel to 1991's ""The Silence of the Lambs,"" the cerebral cannibal Dr. Hannibal Lecter (Anthony Hopkins), now living under an alias in Florence, returns to the U.S. to stop FBI agent Clarice Starling (Julianne Moore) from reinvestigating his case. Also with Giancarlo Giannini, Ray Liotta, Alex Corrado, Gary Oldman and Zeljko Ivanek. [2:11]"
Hannibal Rising , 2007 , R ,5,9,5,"Prequel that traces the early life of cannibal and bon vivant Hannibal Lecter, and provides the back-story that may explain how he acquired unconventional culinary habits: Growing up in Eastern Europe at the end of World War II, a young Hannibal (Gaspard Ulliel) cannot prevent the violent deaths of his parents and his young sister, and he vents his rage through horrific revenge on the perpetrators. Also with Gong Li, Rhys Ifans, Ivan Marevich and Dominic West. Directed by Peter Webber. [1:57]"
Hans Christian Andersen's Thumbelina , 1994 , G ,0,2,0,"Animated version of the classic fairy tale about a tiny girl, who, after many adventures, marries her prince."
Hansel & Gretel: Witch Hunters , 2013 , R ,6,9,5,"Now all grown up, bounty hunters Hansel and Gretel (Jeremy Renner and Gemma Arterton) have weapons, they know how to use them and their special family project is to eliminate the evil witches of their childhood, plus every other witch they can find. Also with Famke Janssen and Peter Storemare. Directed by Tommy Wirkola. [1:30]"
The Happening , 2008 , R ,2,8,4,"There seems to be no escape from a deadly epidemic that has humans in its grip: One man, his wife and their friend's daughter must figure out why these horrors are happening and find a way to survive. With Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez and Betty Buckley. Directed by M. Night Shymalan. [1:31]"
Happily Ever After , 1993 , G ,0,2,0,"Newly-invented animated sequel to the story of Snow White, who has to save her abducted prince, assisted by seven Dwarfelles. Voices by Phyllis Diller, Dom De Luise, Zsa Zsa Gabor and Ed Asner (who gives rap music a try)."
Happily N'Ever After , 2007 , PG ,2,3,2,"Animated tale, where the delicate balance between good and evil is kept in check by the wizard of Fairy Tale Land (voiced by George Carlin). But when he decides to go on vacation and leaves his two assistants in charge, things go array and the familiar happy endings begin to skew in other directions, as when Cinderella's (Sarah Michelle Gellar) tale is tampered with and it's not the prince (Patrick Warburton) that saves the day. Also with Sigourney Weaver, Freddie Prinze Jr. and Andy Dick. Directed by Paul Bolger. [1:25]"
Happy Death Day , 2017 , PG-13 ,4,6,5,"A college student (Jessica Rothe) wakes up on her birthday in the room of a young man (Israel Broussard) after a night of drinking. Before the end of the day she is murdered by a person in a mask and wakes up again in the same room, only to relive her murder over and over, in different ways, as she tries to identify her killer. Also with Ruby Modine, Rachel Matthews, Charles Aitken, Jason Bayle and Phi Vu. Directed by Christopher Landon. [1:36]"
Happy End , 2017 , R ,2,4,5,"French family drama packed with instances of depression, suicide, infidelity and other self-destructive behaviors. With Isabelle Huppert, Jean-Louis Trintignant, Mathieu Kassovitz, Fantine Harduin, Franz Rogowski, Laura Verlinden, Aurélia Petit and Toby Jones. Directed by Michael Haneke. In French with English subtitles. [1:47]"
Happy Endings , 2005 , R ,8,4,7,"Ensemble drama with several plotlines: Lisa Kudrow is a woman who many years ago gave up her baby boy for adoption, and a documentary maker insists that he knows who her son is but he won't tell her his name unless she agrees to allow him to film the reunion; Maggie Gyllenhaal fills in with a garage band while its lead singer is in rehab and works her way into the life of the father of one band member; and Steve Coogan and David Sutcliffe are a gay couple who suspect that a lesbian couple, played by Laura Dern and Sarah Clarke, that used one of the men as a sperm donor, has lied to them about how successful the donation was. Also with Jason Ritter, Jesse Bradford and Tom Arnold. Directed by Don Roos. [2:08]"
Happy Feet , 2006 , PG ,3,4,1,"Shunned by his family and community for being different and ""not quite penguin"" because while he can tap dance very well he cannot sing at all (a requirement for penguin success) an Emperor Penguin leaves, hoping to uncover the reason for the disappearance of all of the fish and thus be welcomed back as a hero. With the voices of Elijah Wood, Robin Williams, Brittany Murphy, Hugh Jackman and Nicole Kidman. Directed by George Miller, Judy Morris & Warren Coleman. [1:38]"
Happy Feet Two , 2011 , PG ,2,4,3,"In this sequel to ""Happy Feet,"" an Emperor Penguin (voiced by Elijah Wood) and his clan teach a new generation to dance. However, his son (E.G. Daily) is afraid of being laughed at and decides that a puffin (Hank Azaria) is a better role model. At the same time, an elephant seal (Richard Carter) is trapped under the ice and the penguins gather to rescue him, but will the elephant seals return the favor when the penguins need help? Also with the voices of Robin Williams, Matt Damon, Brad Pitt, Pink, Sofía Vergara, Hugo Weaving and Common. Directed by George Miller. [1:45]"
Happy Gilmore , 1996 , PG-13 ,3,3,5,Adam Sandler is a hockey player who turns out to be a golf prodigy.
Happy Go Lucky , 2008 , R ,6,4,6,"A thirty year-old woman (Sally Hawkins) laughs and jokes her way through every situation; her optimism knows no bounds as she teaches schoolchildren, entertains friends, and experiences everyday life in London. But with a bitter driving instructor (Eddie Marsan), and a challenge in her classroom, will her cheerfulness be sustained? Also with Alexis Zegerman, Andrea Riseborough , Sinéad Matthews, Kate O’Flynn , Sarah Niles, Sylvestra le Touzel, Karina Fernandez and Stanley Townsend. Directed by Mike Leigh. [1:58]"
Happy Tears , 2009 , R ,8,4,5,"Parker Posey and Demi Moore star as sisters who return home to care for their ailing father (Rip Torn). All three family members must now confront their not-exactly-perfect lives, getting older, and mortality. Also with Ellen Barkin, Christian Camargo, Billy Magnussen, Roger Rees and Sebastian Roché. Directed by Mitchell Lichtenstein. [1:35]"
"Happy, Texas ", 1999 , PG-13 ,3,4,5,"Jeremy Northam and Steve Zahn play escaped convicts mistaken for gay beauty pageant consultants in this comedy. Also with Ally Walker, Illeana Douglas, William H. Macy, M.C. Gainey, Ron Perlman, Paul Dooley, Mo Gaffney, Jillian Berard and Scarlett Pomers. [1:38]"
Hardball , 2001 , PG-13 ,2,6,6,"Based upon the book ""Hardball: A Season in the Projects"" by Daniel Coyle, it concerns a compulsive gambler (Keanu Reeves) who's forced to coach an inner-city little league baseball team as payment for a debt. The experience and the kids on the team make him take a hard look at his life and he becomes a much-improved person. Also with Diane Lane, Michael Jordan, D.B. Sweeney and John Hawkes. [1:55]"
Hard Candy , 2005 , R ,6,7,6,"Patrick Wilson stars as a successful 30-something photographer who meets a 14-year-old girl (Ellen Page) on the Internet and makes arrangements to meet her in a coffee shop. He takes her back to his home, ostensibly to play a bootlegged concert for her, but after they arrive events begin to take unexpected turns. Also with Sandra Oh, Jennifer Holmes and Gilbert John. Directed by David Slade. [1:43]"
Hardcore Henry , 2016 , R ,6,10,9," A scientist resurrects a dead man as a cybernetic super-soldier, although he has amnesia and is mute. Through his eyes we see him struggle to save his former wife (Haley Bennett) from dangerous thugs, defeat a warlord (Danila Kozlovsky) who has a bio-engineered army for world conquest and rediscover his own identity. Also with Sharlto Copley, Andrey Dementyev and Tim Roth. Directed by Ilya Naishuller. A few lines of dialogue are in Russian with English subtitles and many additional lines of Russian dialogue are not translated. [1.36]"
A Hard Day's Night , 1964 , G ,1,0,1,"Landmark rock n' roll comedy about a day in the life of the Beatles at the height of their popularity in 1963: The four Liverpool lads are chased by screaming girls, go in and out of trains, chase Paul McCartney's grandfather, do a TV show, and also sing a few songs. With John Lennon, Paul McCartney, George Harrison, Ringo Starr, Wilfrid Brambell, Norman Rossington, John Junkin, Victor Spinetti, Anna Quayle, Deryck Guyler, Richard Vernon, Edward Malin, Robin Ray, Lionel Blair and Alison Seebohm. [1:25]"
Hard Rain , 1998 , R ,1,7,6,A flood and an armored truck full of money collide in this action film.
Hard Target , 1993 , R ,2,9,6,"Jean-Claude Van Damme goes after a bunch of hunters, whose prey is homeless Vietnam vets."
The Hard Word , 2003 , R ,7,7,10,"Three brothers plan what they think will be one final heist, for the very day that they are released from jail on bail. But nothing goes according to plan and they end up back in jail, whereupon they are presented with the chance to get out once more -- if they are willing to pull yet one more multi-million dollar job. With Guy Pearce, Rachel Griffiths, Joel Edgerton, Damien Richardson and Kate Atkinson. Directed by Scott Roberts. [1:42]"
Harold and Kumar Escape from Guantanamo Bay , 2008 , R ,9,6,10,"Harold (John Cho) remembers the moment he and Vanessa (Paula Garces) shared an elevator from the previous adventure and boards a plane to Amsterdam to join her. Unfortunately, Kumar (Kal Penn) comes along, is deemed to be a terrorist threat while in the air and the two are sent to Guantanamo Bay, Cuba. They manage to escape but the adventures take them to many places while they are trying find someone to help them clear their names. Also with Daneel Harris, Eric Winter, David Krumholtz, Neil Patrick Harris, Rob Corddry, Christopher Meloni, Beverly D'Angelo and Ed Helms. Directed by Jon Hurwitz & Hayden Schlossberg. [1:42]"
Harold and Kumar Go to White Castle , 2004 , R ,7,6,10,"After spending the evening together smoking pot and becoming quite high, Harold (John Cho), a meek financial analyst who's always pushed around by his co-workers, and Kumar (Kal Penn), who's brilliant but refuses to go to medical school as his father wishes, find themselves craving White Castle hamburgers. Their adventure begins when the first restaurant they go to is closed, and they determine to find another one. They end up driving along country roads, picking up a hitchhiker who happens to be famous, being picked up themselves by a creepy tow-truck operator, and they search for more pot. Also with Neil Patrick Harris, Ethan Embry and Steve Braun. Directed by Danny Leiner. [1:27]"
Harriet the Spy , 1996 , PG ,0,1,2,The young female sleuth jumps down from the bookshelf into her first feature film.
Harrison's Flowers , 2002 , R ,5,8,10,"A Newsweek photojournalist (David Strathairn) travels to Yugoslavia on what is supposed to be an easy assignment, but when reports of his death come back, his wife (Andie MacDowell) cannot accept it. In an effort to find the truth about his fate, she follows his route, despite brutal encounters and pleas to turn back. This film is dedicated to the journalists who were killed in Yugoslavia. Marie Trintignant, Alun Armstrong and Christopher Clarke. [2:10]"
Harry and Max , 2005 , R ,8,1,8,"Two brothers (16 and 23 years old) who have found professional success as pop music boy band stars, struggle to come to terms with their dysfunctional family life and their sexuality: Having had an incestual physical relationship with each other when they were young, one struggles with the desire to be heterosexual, while the other is looking for someone with whom he can have a long-term, loving relationship. With Bryce Johnson, Cole Williams, Rain Phoenix, Tom Gilroy and Michelle Phillips. Directed by Christopher Münch. [1:14]"
Harry Potter and the Chamber of Secrets , 2002 , PG ,1,4,3,"The second installment in the Harry Potter saga finds the young wizard (Daniel Radcliffe) and his friends Ron (Rupert Grint) and Hermione (Emma Watson) facing new challenges during their second year at Hogwarts School of Witchcraft and Wizardry. Their greatest challenge comes when they discover a dark force that is terrorizing the school. Also with Kenneth Branagh, Richard Harris, Robbie Coltrane, Alan Rickman, Fiona Shaw, Maggie Smith, John Cleese and Rupert Grint. [2:41]"
Harry Potter and the Deathly Hallows: Part 1 , 2010 , PG-13 ,4,7,3,"The first part of the final installment of the ""Harry Potter"" series finds Harry (Daniel Radcliffe) racing against time as he tries to destroy the Horcruxes. Together with Hermione (Emma Watson) and Ron (Rupert Grint), the three begin their journey to uncover the most powerful wizarding objects in the world, which are the Deathly Hallows. Also with Bill Nighy, Alan Rickman, Ralph Fiennes and Helena Bonham Carter. Directed by David Yates. [2:30]"
Harry Potter and the Deathly Hallows: Part 2 , 2011 , PG-13 ,3,7,3,"The final installment of the Harry Potter series has Harry (Daniel Radcliffe), Hermione (Emma Watson) and Ron (Rupert Grint) continue to search for the remaining Horcruxes, created by Lord Voldemort (Ralph Fiennes). They are in a race before Voldemort destroys Hogwarts and all of the wizards that stand against him. Also with Alan Rickman, Helena Bonham Carter and Michael Gambon. Directed by David Yates. [2:10]"
Harry Potter and the Goblet of Fire , 2005 , PG-13 ,3,6,3,"In the fourth installment of the popular series, Harry Potter (Daniel Radcliffe) is now 14 years old and his interests are beginning to include girls. When Hogwarts sponsors a competition to determine the best young wizard from schools all over Europe, Harry's name is mysteriously entered despite the fact that he is too young to participate. The competition requires each student to be tested three times and the winner receives the Goblet of Fire. But, someone does not want Harry to compete but wants him completely out of the way. Also with Emma Watson, Rupert Grint, Michael Gambon and Maggie Smith. Directed by Mike Newell. [2:30]"
Harry Potter and the Half-Blood Prince , 2009 , PG ,4,6,3,"The sixth in the series finds Harry, Hermione and Ron (Daniel Radcliffe, Emma Watson and Rupert Grint) uncovering some of Voldemort's history, as his allies, the Death Eaters, grow more and more powerful and deadly. As Professor Dumbledore (Michael Gambon) prepares Harry for what may be his final battle, the students of Hogwarts are also struggling with adolescent hormones. Also with Tom Felton, Helena Bonham Carter, David Bradley, Robbie Coltrane, Warwick Davis, Alan Rickman, Maggie Smith, Natalia Tena, David Thewlis, Bonnie Wright and Jim Broadbent. Directed by David Yates. [2:33]"
Harry Potter and the Order of the Phoenix , 2007 , PG-13 ,2,6,1,"The fifth in the series finds Harry, Ron and Hermione fighting to save Hogwarts from certain destruction under the direction of a Ministry of Magic toady who refuses to teach anything useful. Also, after Harry's last encounter with Lord Voldemort he becomes frustrated, trying to convince those people in charge that there is a serious threat and that they all must prepare. With Daniel Radcliffe, Emma Watson, Rupert Grint, Ralph Fiennes and Gary Oldman. Directed by David Yates. [2:18]"
Harry Potter and the Prisoner of Azkaban , 2004 , PG ,1,5,2,"The third installment in the Harry Potter saga finds Harry (Daniel Radcliffe) and his friends (Emma Watson and Rupert Grint) back at Hogwarts school for their third year as apprentice wizards. Shortly after arriving it is reported that Sirius Black, a renegade wizard and apparently the man who murdered Harry's parents, has escaped from Azkaban prison and he is headed toward Hogwarts looking for Harry. Also with Gary Oldman, David Thewlis, Michael Gambon, Kenneth Branagh, Emma Thompson, Julie Christie and Robbie Coltrane. Directed by Alfonso Cuaron. [2:19]"
Harry Potter and the Sorcerer's Stone , 2001 , PG ,0,4,2,"The first movie adaptation of J.K. Rowling's phenomenally popular children's novels: Harry Potter (Daniel Radcliffe) has had to live with his abusive aunt, uncle and cousin since his wizard parents where killed by a powerful, dark wizard when he was a little boy. But now he's eleven-years-old and he's taken to Hogwarts, the English boarding school for young wizards, where he realizes that he's rather special. Also with Rupert Grint, Emma Watson, Richard Harris, Robbie Coltrane, Alan Rickman, Maggie Smith, Ian Hart and John Cleese. [2:32]"
Hart's War , 2002 , R ,3,6,5,"WWII courtroom mystery based on a novel by John Katzenbach: A law student (Colin Farrell) becomes an officer due to his family's political connections, but is soon captured and thrown in a German POW camp, where he's assigned to defend a black prisoner accused of murdering a white prisoner. Bruce Willis costars as the POW's ranking officer. Also with Terrence Howard, Cole Hauser and Vicellous Shannon. [2:05]"
The Hateful Eight , 2015 , R ,6,9,7,"A bounty hunter (Kurt Russell) transporting his prisoner (Jennifer Jason Leigh) is forced to hole up along with other strangers in an isolated store due to a blizzard. While there he must try to figure out who might be the biggest threat to his mission. Also with Channing Tatum, Samuel L. Jackson, Walton Goggins, Tim Roth, Michael Madsen, Bruce Dern and James Parks. Directed by Quentin Tarantino. A few lines of dialogue are in Spanish without translation or subtitles.[2:48]"
A Haunted House , 2013 , R ,9,6,7,"A man and a woman (Marlon Wayans and Essence Atkins) move into their dream house and the woman begins to act strangely. The man suspects she is possessed by a demon but determined to keep his sex life active no matter what, he brings experts to exorcise her, including a prison priest (Cedric the Entertainer), a psychic (Nick Swardson), and a team of urban ghost-busters. Also with David Koechner and Dave Sheridan. Directed by Michael Tiddes. [1:25]"
A Haunted House 2 , 2014 , R ,8,8,10,"Sequel to the horror comedy: After overcoming the trauma of the possession of his girlfriend, a man (Marlon Wayans) moves on to a new relationship with another woman (Jaime Pressly) and along with her two children move into a house together. When strange things begin to happen he fears that there is more evil at play. Also with Missi Pyle, Essence Atkins, Gabriel Iglesias, Ashley Rickards, Affion Crockett, Steele Stebbins, Rick Overton, Hayes MacArthur, Dave Sheridan, Cedric the Entertainer and Kurt Carley. Directed by Michael Tiddes. [1:27]"
The Haunted Mansion , 2003 , PG ,2,5,3,"A workaholic real estate agent (Eddie Murphy) and his wife (Marsha Thomason) meet a prospective client at a mansion where mysterious things are rumored to be going on. When the road washes out due to a storm the couple and their two children (Marc John Jefferies and Aree Davis) stay the night, and finally learn the truth about the house by way of a creepy butler (Terrence Stamp), a woman in a crystal ball (Jennifer Tilly) and two ethereal caretakers (Wallace Shawn and Dina Waters). Directed by Rob Minkoff. [1:39]"
The Haunting , 1999 , PG-13 ,1,7,3,"A psychologist lures three insomniacs to a haunted house under the guise that they'll be participating in a sleep-disorder study. Based on Shirley Jackson's horror novel ""The Haunting of Hill House."" With Liam Neeson, Catherine Zeta-Jones, Lili Taylor, Owen Wilson, Marian Seldes, Bruce Dern, Virginia Madsen, Alix Koromzay, Todd Field and Lisa Loeb. [2:05]"
The Haunting in Connecticut , 2009 , PG-13 ,3,7,5,"Based on a documentary from the Discovery Channel, it portrays the difficulties encountered in the 1980s by a couple (Virginia Madsen and Martin Donovan) as they move into a rental home with their teenage son and daughter (Kyle Gallner and Amanda Crew). The house is conveniently near the cancer clinic required by their chronically ill son, but seems to have some unwanted inhabitants. Also with Elias Koteas, D.W. Brown, and Ty Wood. Directed by Peter Cornwell. [1:50]"
The Haunting of Molly Hartley , 2008 , PG-13 ,3,6,5,"A young woman (Haley Bennett) on the eve of her 18th birthday suffers from painful memories of her mother trying to kill her. Struggling to try to make sense of her past, she and her father move away and try to start a new life. However, she cannot escape her nightmares and the strange voices she begins to hear. Also with Jake Weber, Chace Crawford, Shanna Collins, Shannon Marie Woodward, Annalynne McCord, Marin Hinkle, Jessica Lowndes. Directed by Mickey Liddell. [1:26]"
Haywire , 2012 , R ,3,7,5,"When a covert operation turns out to be a set up, one of the operatives (Gina Carano) finds herself on the run and not knowing who she can trust. Also with Michael Douglas, Ewan McGregor, Channing Tatum, Michael Fassbender and Michael Angarano. Directed by Steven Soderbergh. [1:33]"
Head of State , 2003 , PG-13 ,4,3,5,"A Washington, D.C. alderman (Chris Rock, who also directs) is chosen to be the Democratic presidential candidate after the previous candidate is killed in a plane crash. He accepts the nomination, believing that he is in the race to win, not knowing that his campaign manager has a different agenda. Also with Bernie Mac, Dylan Baker, Robin Givens and Tracy Morgan. [1:35]"
Head Over Heels , 2001 , PG-13 ,6,4,4,"Monica Potter plays an unlucky-at-love, newbie-to-New Yorker who falls for a man (Freddie Prinze Jr.) who's either her dream come true or the devil in spiffy clothes. Also with Brendan Beiser, China Chow, Tomiko Fraser, Raoul Ganeev, Ivana Milicevic, Shalom Harlow and Sara O'Hare. [1:27]"
Hear No Evil , 1993 , R ,4,5,5,Thriller about a deaf damsel-in-distress (Marlee Matlin) victimized by a corrupt cop (Martin Sheen) and protected by a rock-climbing restaurateur (D.B. Sweeney).
Heart and Souls , 1993 , PG-13 ,2,3,3,"Robert Downey, Jr. stars as man whose body is possessed by four hapless souls who want to use him in order to fulfill their aspirations, so rudely interrupted by death."
Heartbreakers , 2001 , PG-13 ,6,5,5,"A mother (Sigourney Weaver) and daughter (Jennifer Love-Hewitt) join forces to con rich men into marriage, and then find a way to get a quick divorce, too (all for the love of money). Also with Gene Hackman, Anne Bancroft, Nora Dunn, Jeffrey Jones and Ray Liotta. [2:02]"
The Heartbreak Kid , 2007 , R ,8,5,6,"Ben Stiller stars as a man who's unable to commit to a permanent relationship, until he meets an attractive woman (Malin Akerman) and marries her on a whim after a short courtship, thinking that she is an ideal match. However, during their honeymoon he realizes that she has all sorts of odd idiosyncrasies, and to complicate matters further he meets yet another attractive woman (Michelle Monaghan) with whom he instantly falls in love. Remake of the 1972 Elaine May comedy. Also with Jerry Stiller, Carlos Mencia and Robert Corddry. Directed by Peter & Bobby Farrelly. [2:38]"
Heart of the Game , 2006 , PG-13 ,3,2,5,"Documentary tracking Coach Bill Resler of the Roosevelt Roughriders, a Seattle high school girls' basketball team, and a few of the young women who played on the team, for six seasons. Also with Darnellia Russell, Devon Crosby Helms, Maude Lepley and Chris Bridges. Directed by Ward Serrill. [1:38]"
Hearts In Atlantis , 2001 , PG-13 ,5,6,4,"Anthony Hopkins stars as a mysterious man who seems to be running from something or someone and is looking for a quiet place to hide. He arrives in a small town, and quickly befriends a boy whom he hires to read him the daily newspaper since his eyesight is failing. During the reading sessions the man imparts his wisdom to his young friend who discovers some truths about his life. Based on the novel by Stephen King. Also with Anton Yelchin, Hope Davis, Mika Boorem and David Morse. [1:41]"
Heat , 1995 , R ,3,9,10,"Al Pacino is a cop and Robert De Niro is a career criminal who eludes him in this action flick. Also with Val Kilmer, Jon Voight, Tom Sizemore, Diane Venora, Amy Brenneman, Ashley Judd, Mykelti Williamson, Wes Studi, Ted Levine, Dennis Haysbert, William Fichtner, Natalie Portman and Tom Noonan. [2:44]"
