movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Paranoia , 2013 , PG-13 ,5,4,5,"An ambitious employee (Liam Hemsworth) pitches a new product and angers his boss (Gary Oldman) who fires him and his team. After a night on the town with a company credit card, he is given an opportunity to stay out of jail by spying on the competition, and every step gets him closer to jail. Also with Amber Heard, Harrison Ford, Lucas Till, Embeth Davidtz, Julian McMahon, Josh Holloway and Richard Dreyfuss. Directed by Robert Luketic. [1:46]"
Paranormal Activity , 2009 , R ,4,6,8,"A couple (Katie Featherston and Micah Sloat) living together discover that something that has been haunting the woman since she was eight is back and seems to be getting angrier. When the man sets up a camera to film what happens while they sleep, their fears intensify. Also with Michael Bayouth. Directed by Oren Peli. [1:39]"
Paranormal Activity 2 , 2010 , R ,3,6,5,"A follow-up to the pseudo documentary thriller about a family that is convinced they have a demon in their house. This time the family is convinced that criminals are breaking in their house and they set up security cameras all over, only to realize that what's been going bump in the night may have a sinister supernatural source. With Katie Featherston. Directed by Kip Williams. [1:31]"
Paranormal Activity 3 , 2011 , R ,5,6,6,"The third installment of the Paranormal Activity series shows the backstory, which concern two sisters (Chloe Csengery and Jessica Tyler Brown) as they befriend a ghost in their home and the chaos that follows. Also with Christopher Nicholas Smith, Lauren Bittner and Katie Featherston. Directed by Henry Joost & Ariel Schulman. [1:25]"
Paranormal Activity 4 , 2012 , R ,2,6,6,"In this fourth installment it is five years after the disappearance of Katie (Katie Featherston) and her son (Brady Allen). Suddenly, the two show up in a new town, where they move into a suburban housing development and a family across the street witnesses strange events. Also with Kathryn Newton & Matt Shively. Directed by Henry Joost and Ariel Schulman. [1:28]"
Paranormal Activity: The Ghost Dimension , 2015 , R ,3,7,8,"A video game maker (Chris J. Murray), his wife (Brit Shaw), and his young daughter (Ivy George) move to a new home with his brother (Dan Gill) and a female friend (Olivia Taylor Dudley). The family finds VHS tapes that show grade school sisters (Jessica Tyler Brown and Chloe Csengery) being initiated into a demonic cult by their grandmother (Hallie Foote). Soon something demonic pursues the daughter as well. Also with Katie Featherston, Don McManus and Michael Krawic. Directed by Gregory Plotkin. [1:28]"
Paranormal Activity: The Marked Ones , 2014 , R ,7,6,10,"In this spin-off presented as ""found footage"" a recent high school graduate (Andrew Jacobs) is targeted for demon possession by the same evil spirit that inhabited two young women in the earlier films in this series. The young man and his best friend (Jorge Diaz) investigate his background and become confused and tormented. Also with Carlos Pratts, Molly Ephraim, Katie Featherstone, Crystal Santos and Richard Cabral. Directed by Christopher Landon. [1:24]"
ParaNorman , 2012 , PG ,2,5,3,"Animated feature about a boy (voiced by Kodi Smith-McPhee) that can see the dead and interact with them. Along with his friend (voiced by Tucker Abrizzi), he wants to save his New England hometown from an ancient curse and so they must interact with zombies, ghosts, and witches. Also with the voices of Anna Kendrick, Casey Affleck, John Goodman, Leslie Mann, Jeff Garlin, Christopher Mintz-Plasse and Elaine Stritch. Directed by Chris Butler & Sam Fell. [1:33]"
Parental Guidance , 2012 , PG ,3,3,3,"Billy Crystal and Bette Midler star as grandparents who are tasked with taking care of their three grandchildren when their daughter and her husband (Marisa Tomei and Tom Everett Scott) go away on vacation. In the process, they struggle to accommodate their parenting style to what the children are used to. Also with Bailee Madison, Joshua Rush, Kyle Harrison Breitkopf, Jennifer Crystal Foley, Rhoda Griffis, Gedde Watanabe and Tony Hawk. Directed by Andy Fickman. [1:44]"
The Parent Trap , 1998 , PG ,2,2,1,"Two identical twin sisters conspire to reunite their mom and dad who never should have split. With Lindsay Lohan, Dennis Quaid and Natasha Richardson."
Pariah , 2011 , R ,6,4,6,"A high school aged young woman (Adepero Oduye) struggles with being gay, finding a girlfriend and how she should go about telling her parents. Also with Pernell Walker, Aasha Davis, Charles Parnell, Sahra Mellesse and Kim Wayans. Directed by Dee Rees. [1:26]"
Paris Can Wait , 2017 , PG ,2,2,3,"A married woman (Diane Lane) is left in Cannes by her husband (Alec Baldwin) when he must solve a crisis on a film set in Budapest. The man's business associate takes it upon himself to drive the woman to Paris, but is not much for a straight through drive and instead he stops frequently to share some of the most beautiful scenery, food and experiences that France has to offer. Also with Arnaud Viard, Linda Gegusch and Élodie Navarre. Directed by Eleanor Coppola. Several lines of dialogue are spoken in French with no subtitles. [1:32]"
Parker , 2013 , R ,6,8,10,"A thief (Jason Statham) undertakes a heist for individuals with connections to high-powered gangsters. When he refuses to participate in their next big score, they attempt to kill him, but he survives and goes after them to make them pay. Also with Jennifer Lopez, Michael Chiklis, Wendell Pierce, Clifton Collins Jr., Bobby Cannavale, Patti LuPone, Carlos Carrasco, Micah A. Hauptman, Emma Booth and Nick Nolte. Directed by Taylor Hackford. [1:58]"
Parkland , 2013 , PG-13 ,2,6,5,"A different perspective of the John F. Kennedy assassination of November 22, 1963: the film portrays the effects of the event on Parkland Memorial Hospital's staff (Zac Efron, Marcia Gay Harden, Colin Hanks and Mallory Moy), the Dallas Secret Service chief (Billy Bob Thornton), cameraman Abraham Zapruder (Paul Giamatti), FBI agents (Ron Livingston, David Harbour), Lee Harvey Oswald's brother (James Badge Dale) and the Presidential Security Team. Also with Tom Welling, Jackie Earle Haley and Jacki Weaver. Directed by Peter Landesman. [1:33]"
Passed Away , 1992 , PG-13 ,2,1,5,"The patriarch of a Pittsburgh family bites the dust and leaves the onus of responsibility on the shoulders of his eldest, played by Bob Hoskins, who's so stressed by his new status that he has his very own mid-life crisis."
Passenger 57 , 1992 , R ,2,6,7,"A ""Die Hard"" imitation taking place inside a plane, where there aren't that many places to go. With Wesley Snipes."
Passengers , 2016 , PG-13 ,5,5,3,"Set on a voyage for 120 years, a spaceship travels to a planet which 5,000 people from Earth plan to colonize. Along the way, two of the hibernation pods open and the occupants (Jennifer Lawrence and Chris Pratt) are revived 90 years too early. Also with Michael Sheen, Laurence Fishburne and Andy Garcia. Directed by Morten Tyldum. [1:56]"
Passion of Mind , 1999 , PG-13 ,5,0,3,"Demi Moore plays a woman who leads two lives -- one as a mother in France and the other as a literary agent in New York -- and is unable to tell which one is real and which one is a fantasy. Also with Stellan Skarsgård, William Fichtner, Peter Riegert, Sinéad Cusack and Matthew Beisner. [1:45]"
The Passion of the Christ , 2004 , R ,1,10,1,"Director Mel Gibson's depiction of the trial, torture, crucifixion and resurrection of Jesus of Nazareth (James Caviezel). The script was based upon several sources, including the 19th century diaries of St. Anne Catherine Emmerich, ""The Mystical City of God"" by St. Mary of Agreda, and the New Testament books of John, Luke, Mark and Matthew. Also with Monica Bellucci, Rosalinda Celentano, Sergio Rubini and Mattia Sbragia. In Aramaic and Latin with English subtitles. [2:06]"
Patch Adams , 1998 , PG-13 ,2,2,3,"Robin Williams stars in this comedy about a wacky doctor who brings love and laughter to even the dreariest hospital bed. With Daniel London, Monica Potter, Philip Seymour Hoffman, Bob Gunton, Josef Sommer, Irma P. Hall, Lee McCain, Harve Presnell, Daniella Kuhn, Jake Bowen, Peter Coyote, James Greene, Michael Jeter and Harold Gould. [1:55]"
Pathfinder , 2007 , R ,3,9,1,"Adventure story that takes place during the beginning of the first millennium, when according to some historians, Norsemen came to North American and tried to establish colonies. During one raid a young boy is left to fend for himself when he refuses to participate in a brutal attack on Native Americans, who end up adopting him as their one. Years later, when Vikings return to attack once again, he wages a personal war to stop the invaders and protect those he loves. With Karl Urban, Moon Bloodgood, Russell Means, Clancy Brown and Nathaniel Arcand. Directed by Marcus Nispel. [1:33]"
The Patriot , 2000 , R ,2,10,2,"Revenge tale with Mel Gibson as a widowed American farmer drawn into the American Revolution when his son is killed by a British Colonel. Also with Joely Richardson, Jason Isaacs, Tchéky Karyo, Trevor Morgan, Bryan Chafin, Heath Ledger, Chris Cooper, Rene Auberjonois, Lisa Brenner, Tom Wilkinson, Donal Logue, Leon Rippy, Adam Baldwin and Gregory Smith. [2:39]"
Patriots Day , 2016 , R ,2,8,10,"Based on the actual events of two bombs exploding during the Boston Marathon on April 15, 2013: A police officer stationed near the explosions (Mark Wahlberg), an FBI agent (Kevin Bacon), and the Boston Police Commissioner (John Goodman) ask survivors, first responders, and the public to help them catch the two terrorists who planted the bombs. Also with J.K. Simmons, Jimmy O. Yang, Vincent Curatola and Alex Wolff. Directed by Peter Berg. Several lines of dialogue are spoken in Chinese with English subtitles. [2:10]"
Patti Cake$ , 2017 , R ,6,3,10,"A young working class woman (Danielle Macdonald) stuck in her New Jersey hometown dreams of being discovered as the next great rap artist. Also with Bridget Everett, Siddharth Dhananjay, Mamoudou Athie, Cathy Moriarty, McCaul Lombardi and Patrick Brana. Directed by Geremy Jasper. [1:48]"
Paul , 2011 , R ,5,5,10,"Two English sci-fi fans (Simon Pegg and Nick Frost) make a pilgrimage to Comic Con and Nevada's Area 51, where they unexpectedly meet one of the legendary ""grays,"" a real extraterrestrial (voiced by Seth Rogen). They agree to a road trip to help the alien escape to a desert meeting place, where his people will take him home, while being obstructed by an FBI Agent (Jason Bateman), Christians, the American government, and assorted others. Also with Kristen Wiig, Bill Hader, John Lynch, Jane Lynch, Sigourney Weaver and Blythe Danner. Directed by Greg Mottola. [1:44]"
"Paul, Apostle of Christ ", 2018 , PG-13 ,1,5,2,"A Greek physician (Jim Caviezel) travels to Emperor Nero's dungeon where the Apostle Paul (James Faulkner) is tortured and held as a scapegoat for the burning of Rome. The physician convinces Paul to allow him to record the apostle's testimony for Christ. Also with Olivier Martinez, Joanne Whalley, John Lynch and Noah Huntley. Directed by Andrew Hyatt. One line is shouted in an unknown foreign language without translation. One character has a heavy accent as he speaks English. [1:45]"
Paul Blart: Mall Cop , 2009 , PG ,3,5,3,"Paul Blart (Kevin James) is a nice guy who has been unable to pass the state trooper exam because of a troublesome sugar imbalance, which causes him to pass out when his sugar level is low. Relegated to the local shopping mall as a security officer, he takes his job very seriously, but no one appreciates his enthusiasm. He gets his chance to prove his mettle when a group of thugs scheme to rob the mall bank on the busiest shopping day of the year. Also with Keir O'Donnell, Raini Rodriguez, Adhir Kalyan, Jayma Mays, Shirley Knight, Stephen Rannazzisi and Adam Ferrara. Directed by Steve Carr. [1:31]"
Paul Blart: Mall Cop 2 , 2015 , PG ,2,4,1,"The mall cop (Kevin James) returns for a convention in Vegas that turns out to be more than he bargained for when he stumbles into an art theft plot. Also with Raini Rodriguez, Eduardo Verástegui, Daniella Alonso, Neal McDonough, David Henrie, D.B. Woodside, Nicholas Turturro and Loni Love. Directed by Andy Fickman. [1:34]"
Paulie , 1998 , PG ,0,1,1,"Paulie, a talking parrot, goes in search of his long-lost human companion. With Tony Shalhoub and Cheech Marin."
Pawn Sacrifice , 2015 , PG-13 ,4,3,5,"Based on true events: In 1972 American chess grandmaster Bobby Fischer (Tobey Maguire) challenges the Soviet grandmaster Boris Spassky (Liev Schreiber) to a chess championship and he captivates the media with his intensity and paranoia as chess becomes a proxy for Cold War politics. Also with Peter Sarsgaard, Michael Stuhlbarg, Lily Rabe and Robin Weigert. Directed by Edward Zwick. Several lines of dialogue are in Russian without translation. [1:56]"
Payback , 1999 , R ,6,9,8,"Mel Gibson stars as a relatively likable criminal who goes on a revenge spree against his wife (Deborah Kara Unger), his ex-partner (Gregg Henry), and the crime syndicate they work for, after they double-cross him and try to kill him. Based on the novel ""The Hunter"" by Richard Stark, it was adapted previously in 1967 as ""Point Blank,"" starring Lee Marvin. With Maria Bello, David Paymer, Lucy Alexis Liu, William Devane, James Coburn, Kris Kristofferson and Bill Duke. Directed by Brian Helgeland."
Paycheck , 2003 , PG-13 ,4,5,4,"An electronics whiz (Ben Affleck) is able to copy any technology and improve upon it. The only hitch is that after each project he must erase his memory so that he will not be a liability to the company that used his skills. But his latest job gets him into trouble with the feds, causing him to wonder what exactly the outcome of his efforts was. Also with John Davis, Aaron Eckhart, Uma Thurman and Paul Giamatti. Directed by John Woo. [1:50]"
Pay It Forward , 2000 , PG-13 ,5,6,5,"Kevin Spacey plays a teacher who inspires his class to make the world a better place. One student, Haley Joel Osment, decides everyone should do something good for three people and ask them to ""pay it forward"" instead of pay it back. Also with Helen Hunt, Jon Bon Jovi, Jay Mohr, James Caviezel, Shawn Pyfrom and Angie Dickinson. [2:02]"
PCU , 1994 , PG-13 ,3,2,5,"An ""Animal House"" type film that attacks political correctness on a college campus."
The Peacemaker , 1997 , R ,0,6,6,George Clooney and Nicole Kidman try to recover stolen nuclear warheads.
The Peanuts Movie , 2015 , G ,1,1,1,"Animated film based on Charles Schultz's famous characters: Snoopy (voiced by Bill Melendez) is a WWI flying ace and takes his team of Cheerful Charlies to the skies to quash the Red Baron and rescue Fifi (voiced by Kristin Chenoweth). At the same time Charlie Brown (voiced by Charlie Schnapp) has a romantic adventure involving a little red-haired girl (voiced by Francesca Capaldi). Also with the voices of Venus Schultheis, Hadley Belle Miller, Mariel Sheets, Alexander Garfin, Noah Johnston and Trombone Murphy. Directed by Steve Martino. Adults speak as trombone phrases played by Trombone Murphy. [1:32]"
Pearl Harbor , 2001 , PG-13 ,4,6,4,"This recreation of the Japanese bombing of Pearl Harbor follows two friends (Ben Affleck and Josh Hartnett) during the fateful events that drew the United States into World War II. Both are in love with the same woman (Kate Beckinsale) and one joins the U.S. Army Air Corps while the other becomes a flyer for the British Royal Air Force. Also with William Lee Scott, Greg Zola, Ewen Bremner, Alec Baldwin, James King, Catherine Kellner, Jennifer Garner, Michael Shannon, Jon Voight, Cuba Gooding Jr., Matthew Davis and Mako. [3:00]"
The Pebble and the Penguin , 1995 , G ,1,3,1,"An animated feature with the voices of Martin Short, James Belushi and Tim Curry. A penguin tries to win the heart of his beloved by finding a special pebble and presenting it to her."
Pecker , 1998 , R ,8,1,6,"Edward Furlong's life is turned upside down when the New York art world goes crazy over the pictures he takes of his quirky friends and family. Also with Christina Ricci, Martha Plimpton, Lili Taylor, Brandan Sexton III, Lauren Hulsey, Mary Kay Place, Jean Schertler and Bess Armstrong. Directed by John Waters."
Peeples , 2013 , PG-13 ,5,3,5,"A children's entertainer (Craig Robinson) arrives unannounced at the home of his fiancée's (Kerry Washington) rich parents to introduce himself. He's a big surprise for the family, but they have surprises of their own. Also with S. Epatha Merkerson, Melvin Van Peebles, Diahann Carroll, Tyler James Williams and Kali Hawk. Directed by Tina Gordon Chism. [1.35]"
Pelé: Birth of a Legend , 2016 , PG ,1,3,1,"The story of the legendary Brazilian soccer star Pelé, and how he changed soccer. With Vincent D'Onofrio, Rodrigo Santoro, Diego Boneta, Colm Meaney, Tonya Cornelisse, Kevin de Paula, Seu Jorge and Leonardo Lima Carvalho. Directed by Jeff & Michael Zimbalist. [1:47]"
The Pelican Brief , 1994 , PG-13 ,2,5,1,Julia Roberts and Denzel Washington star in this John Grisham legal thriller about an assassination plot against Supreme Court Justices.
Penelope , 2006 , PG ,1,3,2,"A wealthy family incurs the wrath of a witch, who places a curse on them: their next female child will be born with the face of a pig and will remain so until someone of her own kind loves her. When Penelope (Christina Ricci) is born she indeed has a pig nose and ears, and when she's a young woman her mother (Catherine O'Hara) searches for a wealthy boy for her daughter to marry in order to break the curse. But the search proves fruitless since none of the young men can tolerate Penelope's appearance. Also with Paul Herbert Reese Witherspoon, James McAvoy, Peter Dinklage, Richard E. Grant, Nick Frost, Lenny Henry, Simon Woods, Ronnie Ancona, Michael Feast. Directed by Mark Palansky. [1:41]"
Penguins of Madagascar , 2014 , PG ,2,3,2,"The Penguins (voiced by Tom McGrath, Chris Miller, Conrad Vernon and Christopher Knights) compete with an Arctic spy team to save all the world's penguins from a mad scientist who is also a sad, silly octopus (voiced by John Malkovich). Also with the voices of Benedict Cumberbatch, Ken Jeong, Annet Mehendru and Peter Stormare. Directed by Simon J. Smith and Eric Darnell. [1:32]"
People Like Us , 2012 , PG-13 ,5,4,5,"Based on a true story about a harried salesman (Chris Pine) that struggles with his own life and relationship with a woman (Olivia Wilde) as he reluctantly flies back home to LA for his estranged father's funeral. There, he finds that Dad's will requires him to deliver $150,000 to his alcoholic sister (Elizabeth Banks). He finds this odd, since he never knew he had a sister, much less one that has an 11-year-old son (Michael Hall D'Addario) and attends Alcoholics Anonymous meetings. Also with Michelle Pfeiffer, Mark Duplass and Jon Favreau. Directed by Alex Kurtzman. [1:55]"
The People vs. Larry Flynt , 1997 , R ,8,3,8,"The trials and travails of ""Hustler"" publisher Larry Flynt (played by Woody Harrelson) are detailed here."
Percy Jackson and the Olympians: The Lightning Thief , 2010 , PG ,3,6,3,"A teen boy (Logan Lerman), troubled by his mother's relationship with an abusive man, feels out of place and angry. Then on a school trip to the museum, he begins to understand just how different he really is when he discovers that he's the son of the ancient Greek god Poseidon and he has inherited some of his father's superpowers. Based on the Rick Riordan fictional series. Also with Brandon T. Jackson, Alexandra Daddario, Sean Bean, Pierce Brosnan, Steve Coogan, Rosario Dawson, Catherine Keener, Kevin McKidd, Joe Pantoliano, Uma Thurman, Melina Kanakaredes and Julian Richings. Directed by Chris Columbus. [2:00]"
Percy Jackson: Sea of Monsters , 2013 , PG ,1,5,3,"In this sequel Percy Jackson (Logan Lerman), son of the Greek sea god Poseidon, gathers a team of demigod friends to travel the Sea of Monsters in the Bermuda Triangle and retrieve the magic Golden Fleece. The powerful fleece is their last best hope of saving their home training field, Camp Half-Blood. Also with Alexandra Daddario, Douglas Smith, Leven Rambin, Brandon T. Jackson, Jake Abel, Gina Carano, Melina Kanakaredes, Nathan Fillion, Ron Perlman and Stanley Tucci. Directed by Thor Freudenthal. [1:46]"
The Perez Family , 1995 , R ,5,3,5,"Alfred Molina is a Cuban released from prison after 20 years who, enroute to be reunited with his family, meets a former prostitute (Marisa Tomei)."
The Perfect Family , 2012 , PG-13 ,4,4,3,"A devout Catholic wife and mother (Kathleen Turner) has been nominated for ""Catholic Woman of the Year"" but as she goes through the motions required to win the award, she almost loses what is most important to her -- her family. Also with Emily Deschanel, Jason Ritter, Richard Chamberlain and Elizabeth Pena. Directed by Anne Renton. [1:24]"
A Perfect Getaway , 2009 , R ,6,9,7,"A young couple (Steve Zahn and Milla Jovovich) on their honeymoon in Hawaii find themselves paired up with an adventurous couple (Timothy Olyphant and Kiele Sanchez) and discover that psychopaths are stalking and murdering tourists. Unsure of whether to stay or run, both couples begin to doubt their companions. Also with Marley Shelton and Chris Hemsworth. Directed by David Twohy. [1:37]"
The Perfect Guy , 2015 , PG-13 ,6,6,5,"A woman (Sanaa Lathan) wanting marriage and a family ends a relationship with a man (Morris Chestnut) who is not ready to commit to her. When she meets another, seemingly perfect guy (Michael Ealy), she quickly learns that perfection may be only skin-deep. Also with L. Scott Caldwell, Charles S. Dutton, John Getz, Tess Harper, Kathryn Morris and Rutina Wesley. Directed by David M. Rosenthal. [1:40]"
The Perfect Holiday , 2007 , PG ,2,3,3,"A divorced woman (Gabrielle Union) is so preoccupied with a custody battle and busy taking care of her children that she does not have time to take care of herself. However, her youngest daughter, realizing that her mother is not happy, uses her time sitting on a mall Santa's lap to ask him to have a nice man pay her mommy a compliment. Also with Morris Chestnut, Queen Latifah, Terrence Howard and Charlie Murphy. Directed by Lance Rivera. [1:36]"
The Perfect Man , 2005 , PG ,4,2,1,"An unmarried woman (Heather Locklear) and her two daughters change addresses every time the woman goes through a romantic break up. They have moved a lot over the years, and one of the daughters (Hilary Duff) has had enough. In order to try to make her mother stay put and boost her self-esteem, she invents the perfect man -- an imaginary secret admirer who communicates through e-mails, notes, and gifts. When the lies compound themselves, the daughter has to produce a real man, and a local restaurateur (Chris Noth) seems to fit the bill. Also with Aria Wallace and Caroline Rhea. Directed by Mark Rosman. [1:36]"
The Perfect Score , 2004 , PG-13 ,5,4,5,"Six high school seniors are desperate to do well on their S.A.T. exams, realizing that a high score can help them achieve their goals. Together they organize what they think is the perfect plan to beat the system and steal the answers from the testing company. With Scarlett Johansson, Erika Christensen, Chris Evans, Darius Miles and Leonardo Nam. Directed by Brian Robbins. [1:43]"
The Perfect Storm , 2000 , PG-13 ,3,7,6,"Based on a true story: During the fall of 1991 the fishing trawler Andrea Gail, under the command of Captain Billy Tyne (George Clooney), set out from Gloucester, Massachusetts only to encounter one of the worst sea storms in recorded history. Also with Mark Wahlberg, Diane Lane, Karen Allen, William Fichtner, Mary Elizabeth Mastrantonio, John C. Reilly, John Hawkes, Allen Payne, Cherry Jones, Bob Gunton, Christopher McDonald, Dash Mihok, Josh Hopkins, Michael Ironside, Rusty Schwimmer, Janet Wright. [2:09]"
