movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Ice Age 2: The Meltdown , 2006 , PG ,1,4,2,"Sequel to the popular ""Ice Age"": Three friends, a mammoth, a saber-tooth tiger and a sloth (voiced by Ray Romano, Denis Leary and John Leguizamo, respectively) try to escape across the melting ice plain, while vultures and newly thawed, hungry water animals are after them. Their unlikely herd is soon joined by a female mammoth (Queen Latifah) and her possum ""brothers."" Also with the voices of Josh Peck, Jay Leno, Will Arnett and Seann William Scott. Directed by Carlos Saldanha. [1:30]"
The Ice Harvest , 2005 , R ,8,8,10,"John Cusack and Billy Bob Thornton star as two men who think they've committed the perfect crime by stealing $2 million from their mob boss. It's Christmas Eve in Wichita, Kansas, and they're desperate to get out of town unnoticed before an ice storm prevents them. Other complications include a sultry nightclub owner, an inebriated friend, and a sadistic mob enforcer who's looking for them. Also with Connie Nielsen, Oliver Platt and Randy Quaid. Directed by Harold Ramis. [1:28]"
The Iceman , 2013 , R ,7,8,10,"Based on the true story of Richard Kuklinski (Michael Shannon), a notorious contract killer who lived a double life as a ruthless killer and family man, and so successfully hid his crime life from his family that they were stunned when he was arrested in 1986; he was believed to have masterminded over 100 murders. Also with Winona Ryder, Chris Evans, Ray Liotta, David Schwimmer, Danny A. Abeckaser, James Franco and Ryan O'Nan. Directed by Ariel Vromen. [1:55]"
Ice Princess , 2005 , G ,3,3,1,"A bright young woman (Michelle Trachtenberg) is entering her senior year of high school, thinking she has her life all planned out: pressured by her strong-willed mother (Joan Cusack), she's working on a Physics project and is on the fast track to Harvard University. But then she discovers that she is a very gifted figure skater -- and that's where her passion really lies. Also with Kim Cattrall, Hayden Panettiere and Trevor Blumas. Directed by Tim Fywell. [1:32]"
An Ideal Husband , 1999 , PG-13 ,5,0,2,"In this 19th century comedy based on Oscar Wilde's play, a happily married couple's relationship is on the rocks when a conniving acquaintance threatens to reveal a dishonorable deed from the husband's past. With Rupert Everett, Julianne Moore, Jeremy Northam, Cate Blanchett, Minnie Driver, John Wood, Lindsay Duncan, Peter Vaughan, Jeroen Krabbe, Benjamin Pullen, Michael Culkin and Marsha Fitzalan. [1:36]"
The Identical , 2014 , PG ,2,3,2,"Poverty-stricken parents (Brian Geraghty and Amanda Crew) give up one of their newborn twin boys during the Great Depression. While the infant they keep becomes a rock 'n' roll legend (Blake Rayne), the other baby grows up with a tent preacher and his wife (Ray Liotta and Ashley Judd). Also with Erin Cottrell, Seth Green and Joe Pantoliano. Directed by Dustin Marcellino. [1:47]"
Identity , 2003 , R ,3,8,7,"A group of 10 people, all ostensibly complete strangers to each other, find themselves stranded in an isolated desert motel while a raging storm prevents them from leaving. As the storm gets worse, people start dying, one by one, in very gruesome ways. It is left up to a former police officer (John Cusack) to solve the case. Also with Ray Liotta, Amanda Peet, Clea DuVall, John Hawkes, William Lee Scott, John C. McGinley, Rebecca De Mornay, Jake Busey, Alfred Molina and Pruitt Taylor Vince. Directed by James Mangold. [1:27]"
Identity Thief , 2013 , R ,6,6,9,"Stolen identities allow a woman (Melissa McCarthy) to enjoy a posh lifestyle. But her style is cramped when a person (Jason Bateman) whose ID she uses comes after her. Also John Cho, Jon Favreau and Amanda Peet. Directed By Seth Gordon. [1:51]"
The Ides of March , 2011 , R ,6,2,10,"A man (Ryan Gosling) working for a political campaign becomes embroiled in a scandal that can destroy his candidate (George Clooney), a man in whom he had unquestioningly invested his loyalty and trust. Also with Philip Seymour Hoffman, Paul Giamatti, Evan Rachel Wood and Marisa Tomei. Directed by George Clooney. [1:42]"
Idle Hands , 1999 , R ,5,10,7,"In this horror flick/black comedy, a high school slacker's hand becomes possessed and he's unable to stop it from causing murder and mayhem. With Devon Sawa, Seth Green, Elden Ratliff, Jessica Alba, Christopher Hart, Vivica A. Fox, Jack Noseworthy, Katie Wright, Sean Whalen, Nicholas Sadler, Fred Willard, Connie Ray, Steve Van Wormer and Kelly Monaco. [1:32]"
I Don't Know How She Does It , 2011 , PG-13 ,4,2,4,"A frenzied finance executive and mother of two (Sarah Jessica Parker) is also the sole wage earner for her children and husband (Greg Kinnear). Attempting to dedicate herself to both family and job, she nearly loses everything when her responsibilities clash with those of a new client (Pierce Brosnan) and her husband's new job offer. Also with Christina Hendricks, Olivia Munn, Seth Myers, Jane Curtin and Kelsey Grammer. Directed by Douglas McGrath. [1:35]"
I Dreamed of Africa , 2000 , PG-13 ,4,6,2,"The true story of Kuki Gallmann (Kim Basinger), an Italian woman who moved to an African ranch with her new husband and young son in search of a new, more meaningful life. Also with Vincent Pérez, Eva Marie Saint, Liam Aiken, Allison Daugherty Smith and Federico Scribani. [1:52]"
I Feel Pretty , 2018 , PG-13 ,6,4,3,"After a head injury a woman (Amy Schumer) who had been self-conscious about her appearance finds renewed confidence when she is convinced that she has changed and starts seeing herself as being beautiful. Also with Michelle Williams, Tom Hopper, Rory Scovel, Adrian Martinez, Emily Ratajkowski, Aidy Bryant, Busy Philipps, Lauren Hutton, Sasheer Zamata, Angela Davis and Caroline Day. Directed by Abby Kohn & Marc Silverstein. [1:50]"
If I Stay , 2014 , PG-13 ,5,4,3,"A high school senior (Chloe Grace Moretz) is busy with her application to Juilliard, her cello and her headstrong boyfriend until a horrific traffic accident steals her family and locks her into a coma. Also with Mireille Enos, Joshua Leonard, Stacy Keach and Jamie Blackley. Directed by R. J. Cutler. [1:46]"
If Lucy Fell , 1996 , R ,4,0,7,"Sarah Jessica Parker and Eric Schaeffer make a pact to jump off the Brooklyn Bridge if they don't find true love by February 28th, in this romantic comedy."
"I, Frankenstein ", 2014 , PG-13 ,1,7,3,"Victor Frankenstein's monster (Aaron Eckhart) finds himself in the middle of a battle between a clan of gargoyles and a horde of demons. Also with Yvonne Strahovski, Miranda Otto, Bill Nighy, Jai Courtney, Socratis Otto, Aden Young, Caitlin Stasey, Mahesh Jadu and Steve Mouzakis. Directed by Stuart Beattie. [1:33]"
Igby Goes Down , 2002 , R ,5,4,8,"Kieran Culkin stars as Igby Slocumb, an irreverent 17-year-old, who's at war with the world of money and privilege he was born into: His father (Bill Pullman) is schizophrenic, his mother (Susan Sarandon) totally egocentric, and his big brother (Ryan Phillippe) dedicated to the ideas and practices of predatory capitalism. After flunking prep school and escaping military academy, he runs away to NY where he figures he can find a better life. Also with Claire Danes, Jeff Goldblum and Amanda Peet. [1:38]"
Igor , 2008 , PG ,2,4,3,"In a place called Malaria, the sun never shines and evil scientists abuse hunchbacks, referred to as Igors, in an effort to create the most diabolically evil creations. When one such scientist is not careful, he blows himself up leaving his Igor (John Cusack) with the idea of creating his own evil creature. In the process he and the others discover that they don't have to be evil to survive. Also with, Steve Buscemi, John Cleese, Jay Leno, Jennifer Coolidge, Molly Shannon, James Lipton, Eddie Izzard and Christian Slater. Directed by Tony Leondis. [1:26]"
I Heart Huckabees , 2004 , R ,7,4,7,"Ensemble comedy with several interrelated stories about several people (Jason Schwartzman, Mark Wahlberg, Naomi Watts and Jude Law) who hire two ""Existential"" detectives (Lily Tomlin and Dustin Hoffman) to determine how their lives fit into the grand scheme of things, and whether or not we really exist at all. Directed by David O. Russell. [1:46]"
I Hope They Serve Beer in Hell , 2009 , R ,8,5,10,"A man insists on taking his friend out of town to a strip club for his bachelor party, against the wishes of the bride-to-be. However, he ends up abandoning him and being uninvited to the wedding. With Matt Czuchry, Jesse Bradford, Geoff Stults and Keri Lynn Pratt. Directed by Bob Gosse. [1:45]"
I Know What You Did Last Summer , 1997 , R ,3,8,7,A group of friends hide a terrible secret and pay the consequences.
I Know Who Killed Me , 2007 , R ,8,8,6,"A series of disappearances have a college town on alert for a psychopath, and when another young woman (Lindsay Lohan) disappears but is found alive (albeit missing a few limbs), the police are anxious to uncover what happened to her. However, she insists that she is an entirely different person, and the story she relates is so implausible that she can't convince anyone she's telling the truth. Also with Julia Ormond, Neal McDonough, Brian Geraghty and Garcelle Beauvais. Directed by Chris Sivertson. [1:45]"
I Like It Like That , 1994 , R ,5,3,8,"Lauren Velez and Jon Seda star as a young, married couple trying to keep it together when the husband is arrested and imprisoned."
I'll Be Home for Christmas , 1998 , PG ,2,1,1,A college student (Jonathan Taylor Thomas) is offered a unique incentive to travel across the country for his family's holiday celebration.
I'll Do Anything , 1994 , PG-13 ,2,1,5,Nick Nolte plays a failed actor with an impish daughter (Whittni Wright) who's revealed to be a born actress.
I'll Sleep When I'm Dead , 2004 , R ,6,8,10,"A former gang leader (Clive Owen), who now leads an isolated life in the English countryside, sleeping in a van and doing odd jobs, returns to London where he learns that his younger brother has just died. The coroner's report lists the death as a suicide but it soon becomes apparent that there is far more to it. Also with Malcolm McDowell, Charlotte Rampling and Jonathan Rhys Meyers. Directed by Mike Hodges. [1:43]"
The Illusionist , 2006 , PG-13 ,5,6,0,"Edward Norton stars as a magician performing in Vienna with great success, during the final years of the 19th century. When the Crown Prince (Rufus Sewell) attends one of his performances, his fiancée (Jessica Biel) joins the magician onstage as a volunteer, and she and the magician realize that they've known each other from their childhood. Swept up in a rekindled love affair that if discovered may lead to their doom, the magician's ability to create illusions may be the only thing that will save them. Also with Paul Giamatti, and Eddie Marsan. Directed by Neil Burger. [1:50]"
The Illusionist (L'illusionniste) , 2010 , PG ,1,2,0,"In this animated feature, a French illusionist finds himself out of work and travels to Scotland, where he meets a young woman who joins him on his journey. Their shared adventures change both of their lives. With the voices of Jean-Claude Donda, Eilidh Rankin and Duncan MacNeil. Directed by Sylvain Chomet. In French and Gaelic with English subtitles. [1:20]"
I Love Trouble , 1994 , PG ,3,4,2,Julia Roberts and Nick Nolte star in this tale of two intrepid reporters who find love and danger while trying to solve a mystery.
"I Love You, Beth Cooper ", 2009 , PG-13 ,6,4,5,"Hayden Panettiere stars as the prettiest girl in high school, and she decides to give the class brain (Paul Rust), who has publicly declared his love for her during his valedictorian speech, a memorable night. When she drops by his graduation party, her bullying and muscular boyfriend follows. Also with Lauren London, Lauren Storm, Jack T. Carpenter, Shawn Roberts, Brendan Penny, Alan Ruck and Cynthia Stevenson. Directed by Chris Columbus. [1:42]"
"I Love You, Man ", 2009 , R ,6,3,10,"Paul Rudd stars as a man who's preparing for his wedding when he realizes that he has no significant male friendships and thus has no one to ask to be his best man. After several unsuccessful attempts at making a new friend, he meets a man (Jason Segel) at a real estate open house and they start to get to know each other. Also with Rashida Jones, Andy Samberg, Jaime Pressly, Rob Huebel, Jane Curtin, Jon Favreau and J.K. Simmons. Directed by John Hamburg. [1:50]"
I Love You Phillip Morris , 2010 , R ,9,5,9,"A husband (Jim Carrey) confesses to his loving wife (Leslie Mann) that he is gay and he undergoes a series of transformations that lead to embezzlement, fraud and jail time. While incarcerated he meets another man (Ewan McGregor) and they fall in love. Also with Rodrigo Santoro, Antoni Corone, Brennan Brown, Annie Golden and Marylouise Burke. Directed by Glenn Ficarra and John Requa. [1:40]"
The Imaginarium of Dr. Parnassus , 2009 , PG-13 ,6,5,5,"Dr. Parnassus (Christopher Plummer) conducts a traveling show where he helps members of the audience indulge their imagination. Centuries earlier he made a deal with the Devil to become immortal, on the condition that when his daughter (Lily Cole) reached her 16th birthday he would have to surrender her. On the eve of her birthday, they find a man (Heath Ledger) hanging by the neck under a bridge and after saving him, a series of events are set in motion that brings unexpected results. Also with Johnny Depp, Jude Law, Colin Farrell, Tom Waits, Andrew Garfield and Verne Troyer. Directed by Terry Gilliam. [2:02]"
Imagine That , 2009 , PG ,1,2,4,"A workaholic businessman (Eddie Murphy) has little time for his daughter (Tara Shahidi), but changes his behavior when the girl shows a magical ability for giving career-enhancing business tips. Also with Anna Friel, Danny McBride and Jorma Taccone. Directed by Karey Kirkpatrick. [1:37]"
I Melt With You , 2011 , R ,6,5,10,"Four men (Thomas Jane, Jeremy Piven, Rob Lowe and Christian McKay) re-unite every year for a week of drinking, drugs and catching up with each other's lives. This year's reunion is weightier though since 25 years ago they had made a vow to always strive to become the men they wanted to be and to commit suicide if they failed. Also with Carla Gugino. Directed by Mark Pellington. [2:02]"
The Imitation Game , 2014 , PG-13 ,2,4,4,"The true story of the English mathematical genius Alan Turing (Benedict Cumberbatch), who helped to break the code for the Enigma machine used by the Germans during World War II to send concealed messages, saving many lives and helping win the war. Also with Keira Knightley, Matthew Goode, Rory Kinnear, Allen Leech, Matthew Beard, Charles Dance, Mark Strong and James Northcote. Directed by Morten Tyldum. [1:54]"
Immortal Beloved , 1995 , R ,5,5,3,Gary Oldman stars as Ludwig Van Beethoven in this story of his life and loves.
Immortals , 2011 , R ,6,10,2,"Theseus (Henry Cavill) is a mortal selected and trained by Zeus (Luke Evans) to lead the fight against King Hyperion (Mickey Rourke), who's on a quest to find a mythical weapon that can destroy humanity. Also with Freida Pinto, Stephen Dorff, Luke Evans, Kellan Lutz and John Hurt. Directed by Tarsme Singh. [1:50]"
I'm Not There , 2007 , R ,7,5,6,"Surrealistic Bob Dylan biopic, acted out by different actors representing the different elements of his personality throughout his life. With Christian Bale, Cate Blanchett, Richard Gere, Heath Ledger and Ben Whishaw. Directed by Todd Haynes. [2:15]"
The Importance of Being Earnest , 2002 , PG ,3,2,1,"Two eligible bachelors in 1890's England are desperate to marry the loves of their lives, but both women have determined that the only man they could ever consider marrying would have to be named Ernest. Thus, the stage is set for everything to go awry, when all end up together in the country and confused identities threaten to spoil their romantic pursuits. Based on Oscar Wilde's play. With Rupert Everett, Reese Witherspoon, Colin Firth, Judi Dench and Frances O'Connor. [1:38]"
The Impossible , 2012 , PG-13 ,5,7,5,"Based upon the true story of a family that was vacationing in Thailand for Christmas 2004: When the island was struck by a gigantic tsunami, they struggled to survive and hope to find each other in the aftermath. With Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin and Oaklee Pendergast. Directed by Juan Antonio Bayona. [1:54]"
Impostor , 2002 , PG-13 ,4,6,5,"It is 2079 and the Earth has been at war with aliens for a decade. An admired and successful scientist (Gary Sinise), whose latest project promises to save humans, is accused of being a spy for the aliens, sent to assassinate a government official. He now has to prove his identity to himself and the police, and has to do it in time to save the planet. Based on a Philip K. Dick short story. Also with Madeleine Stowe, Vincent D'Onofrio, Mekhi Phifer and Tony Shaloub. [1:36]"
The Impostors , 1998 , R ,4,4,5,"In this comedy of errors, two starving actors find themselves trapped on an ocean liner carrying the very man they are trying to elude. With Oliver Platt, Stanley Tucci, Lili Taylor, Steve Buscemi, Isabella Rossellini, Campbell Scott, Billy Connolly, Hope Davis, Woody Allen, Tony Shalhoub, Alfred Molina, Ted Blumberg, Teagle F. Bougere, Elizabeth Bracco, Allison Janney, Matt McGrath, Richard Jenkins, Dana Ivey and Allan Corduner. [1:41]"
I'm So Excited! , 2013 , R ,8,3,5,"A black comedy about a plane that mid-flight is found to be doomed to crash. As the passengers, pilots and crew all struggle with fear, they lightheartedly prepare to meet their imminent end. With Javier Camara, Lola Duena, Cecilia Roth, Hugo Silva, Penelope Cruz, Antonio Banderas and Blanca Suarez. Directed by Pedro Almodovar. In Spanish with English subtitles. [1:30]"
In a Better World , 2011 , R ,4,8,5,"After the death of his mother, Christian (William Jøhnk Nielsen) moves with his father (Ulrich Thomsen) to a new Danish city where he becomes friends with Elias (Markus Rygaard), a boy who is bullied at school. After the two boys gang up on the bully, they set their sights on a violent revenge plan. Also with William Johnk Nielson, Mikawl Persbrandt and Trine Dyrholm. Directed by Susanne Bier. In Danish and Swedish and subtitled in English. [1:53]"
In America , 2003 , PG-13 ,5,4,5,"Set in contemporary times, a young Irish family moves to New York after losing their son to a brain tumor in order to pursue the husband's (Paddy Consadine) dream of becoming an actor. After moving into a rundown apartment building occupied primarily by drug addicts and transvestites, they try to adjust but are unable to find work they like. Eventually, they are able to find some peace through the help and advice of a dying neighbor (Djimon Hounsou). With Samantha Morton, Emma Bolger and Sarah Bolger. Directed by Jim Sheridan. [1:43]"
In and Out , 1997 , PG-13 ,2,1,5,A presumably heterosexual teacher (Kevin Kline) is outed as gay on the Academy Awards.
In A World... , 2013 , R ,6,2,5,"In the shadow of her successful voice-over actor father (Fred Melamed), a young woman (Lake Bell) tries her hand at voice-over acting and finally finds success, only to have her father try to steal the show. Also with Demetri Martin, Michaela Watkins, Rob Corddry, Nick Offerman, Tig Notaro and Geena Davis. Directed by Lake Bell. [1:33]"
The Inbetweeners Movie , 2012 , R ,9,5,10,"Based on the popular British show, four misfit teens band together for an epic vacation abroad after graduating from high school. With Simon Bird, James Buckley, Blake Harrison, Joe Thomas and Emily Head. Directed by Ben Palmer. [1:37]"
In Bruges , 2008 , R ,5,7,10,"Colin Farrell and Brendan Gleeson star as two British assassins for hire, sent to Bruges, Belgium, to hide until things cool down in London. What they don't realize is that they may be there for another assignment. Also with Ralph Fiennes, Eric Godon, Clemence Poesy, Jeremie Renier, Jordan Prentice, Thekla Reuten and Mark Donovan. Directed by Martin McDonagh. [1:47]"
Incarnate , 2016 , PG-13 ,1,5,5,"A scientist with powers to heal the mind (Aaron Eckhart) answers a distress call from the Vatican, and ends up entering the subconscious of a young boy (David Mazouz), who is possessed by a demon that levels ferocity at the scientist from a long-held grudge. Also with Catalina Moreno, Mark Henry and Carise van Houten. Directed by Brad Peyton. Several lines of dialogue are spoken in an unknown language by a demon-possessed boy and a woman, with some lines accompanied by English subtitles. [1:31]"
Incendies , 2011 , R ,3,8,5,"After the death of their mother, twin siblings (Melissa Desormeaux-Poulin and Maxim Gaudette) go to the Middle East in search of their mother's tangled past and to find their family. Also with Lubna Azabal and Allen Altman. Directed by Denis Villeneuve. In French and Arabic with English subtitles. [2:10]"
Inception , 2010 , PG-13 ,1,7,4,"Leonardo DiCaprio stars as a master thief, who can enter a person's subconscious and steal ideas and secrets. However, when he is hired to do the reverse, that is invade the dreams of one man and plant an idea, he realizes that his own reality may be changing at the same time, and he may end up trapped in subconscious limbo. Also with Joseph Gordon-Levitt, Ellen Page, Marion Cotillard, Cillian Murphy and Ken Watanabe. Directed by Christopher Nolan. [2:28]"
An Inconvenient Truth , 2006 , PG ,0,3,1,"A documentary film about former Vice President Al Gore's travels around the world, in order to present the scientific consensus on the issue of global warming and the argument that devastating results will result from inaction. Directed by Davis Guggenheim. [1:40]"
The Incredible Burt Wonderstone , 2013 , PG-13 ,5,5,5,"Two magicians on the Las Vegas strip (Steve Carell and Steve Buscemi) are at the top, but after a long association and a stale act their friendship begins to fray. When competition appears from a street magician (Jim Carrey) who performs dangerous physical stunts they are prompted to get back to basics. Also with Olivia Wilde, Alan Arkin and James Gandolfini. Directed by Don Scardino. [1:40]"
The Incredible Hulk , 2008 , PG-13 ,2,6,4,"Scientist Bruce Banner (Edward Norton) is affected by a bomb's radiation, which changes him into the angry super-being known as The Hulk, whenever Banner is under duress. Searching for a cure, Bruce flees the U.S. military and the Homeland Investigation Service that want to use him as a weapon for world domination. However, he has to confront another aggressive being called The Abomination, made from his own DNA mixed with secret ingredients that cause monstrous bone growth. Also with Liv Tyler, William Hurt, Tim Roth, Lou Ferrigno, Tim Nelson and Ty Burrell. Directed by Louis Letterier. [1:45]"
The Incredibles , 2004 , PG ,2,4,1,"Animated film about a family of superheroes that does its best to remain anonymous after people begin suing them for inadvertent injuries they received during rescues. The father superhero cannot accept his mundane middle-class life and jumps at the opportunity to again use his superpowers by working secretly for a private company. What he doesn't know is that he's being pulled into a scheme that threatens destruction and devastation at the tentacles of a super robot. With the voices of Craig T. Nelson, Holly Hunter, Samuel L Jackson, Jason Lee and Elizabeth Peña. Directed by Brad Bird. [1:55]"
Incredibles 2 , 2018 , PG ,1,3,2,"Editor's Note: Walt Disney Pictures has issued a seizure warning stating that the movie, ""...contains a sequence of flashing lights which may affect customers who are susceptible to photosensitive epilepsy or other photo sensitivities."""
The In Crowd , 2000 , PG-13 ,5,5,5,"A former mental institution patient (Lori Heuring) working at a country club is befriended by a member (Susan Ward) and introduced to the lifestyles of wealthy college partiers -- a scene that soon turns sinister when the working-class girl discovers the debutante's manipulative ways. Also with Matthew Settle, Ethan Erickson, Nathan Bexton, Kim Murphy, Laurie Fortier, Katharine Towne, Daniel Hugh Kelly, Erinn Bartlett, A.J. Buckley, Tess Harper, Jay R. Ferguson, Charlie Finn, Peter Mackenzie and Joanne Pankow. [1:48]"
Indecent Proposal , 1993 , R ,5,2,5,"Demi Moore and Woody Harrelson, a happily married but financially troubled couple, are offered $1 million by handsome billionaire Robert Redford, in exchange for one night of bliss with the bride."
Independence Day , 1996 , PG-13 ,2,7,5,Aliens invade the earth and humans must fight for independence.
Independence Day: Resurgence , 2016 , PG-13 ,1,6,3,"In this sequel the previously defeated alien invaders amass larger, more technologically advanced forces and return to Earth. United Nations scientists directed by a US government expert (Jeff Goldblum) and soldiers led by pilots (Liam Hemsworth and Jesse T. Usher) scramble to defend the planet as they meet another alien species. Also with Brent Spiner, Bill Pullman, Sela Ward, Judd Hirsch, Vivica A. Fox, Maika Monroe, Travis Tope and William Fichtner. Directed by Roland Emmerich. A few phrases of French and another language are spoken without translation, several lines of Chinese dialogue are accompanied by English subtitles and a few sentences in an extraterrestrial language are not translated. [2:00]"
Indiana Jones and the Kingdom of the Crystal Skull , 2008 , PG-13 ,1,7,4,"It is the 1950s, and archeology professor and adventurer Indiana Jones (Harrison Ford), now older but not slower, is convinced by a young man (Shia LaBeouf) to follow clues discovered by an old colleague who has disappeared, and which may lead to a mythic South American city of gold. They are also pursued by ruthless KGB agents who have their own agenda. Also with Karen Allen, Cate Blanchett, Ray Winstone, John Hurt and Jim Broadbent. Directed by Steven Spielberg. [2:04]"
The Indian in the Cupboard , 1995 , PG ,1,3,1,"A boy puts a plastic Indian in his new toy cupboard and when he opens the door the next day, the Indian is alive, although minuscule."
Indian Summer , 1993 , PG-13 ,3,2,5,"""The Big Chill"" for ""twentysomethings,"" as assorted characters get together for a week at their old childhood summer camp and start reminiscing. The cast: Alan Arkin, Julie Warner, Vincent Spano, Elizabeth Perkins, Kevin Pollak, Kimberly Williams, Matt Craven, Bill Paxton, and Diane Lane."
Indignation , 2016 , R ,6,5,5,"Based on a Philip Roth novel: Set in the 1950s, a Jewish college freshman (Logan Lerman) from a New Jersey working class family attends a conservative Christian college in Ohio on scholarship. He falls in love with a troubled girl (Sarah Gadon), and suffers numerous conflicts with his roommates, the college dean (Tracy Letts) and his parents' oppressive plans for him. Also with Linda Emond, Danny Burstein, Ben Rosenfield and Pico Alexander. Directed by James Schamus. Several lines of dialogue are in Hebrew and are not translated. [1:50]"
In Dreams , 1999 , R ,2,8,7,"Plagued by vivid nightmares and visions involving an on-the-loose serial killer, Annette Bening tries to find the man and stop him from striking again. Robert Downey Jr., Aidan Quinn, Stephen Rea, Paul Guilfoyle, Dennis Boutsikaris and Prudence Wright Holmes co-star in this DreamWorks production. Directed by Neil Jordan."
Infamous , 2006 , R ,6,8,6,"Biopic with Toby Jones as Truman Capote, focusing on the period during which he wrote ""In Cold Blood"": With his childhood friend Harper Lee (Sandra Bullock), Capote goes to Kansas to research the murder of the Clutter family, and forms an intense and complex relationship with one of the murderers. Also with Daniel Craig, Peter Bogdanovich, Isabella Rossellini, Hope Davis, Sigourney Weaver and Jeff Daniels. Directed by Douglas McGrath. [1:58]"
Inferno , 2016 , PG-13 ,2,6,5,"The third entry in the Dan Brown ""Da Vinci Code"" series: A prominent symbologist (Tom Hanks) finds himself in a hospital after an accident that has left him with memory loss. Reconstructing the past with flashbacks and a series of clues left by a dead man, he tries to solve an intricate life-threatening puzzle. Also with Felicity Jones, Omar Sy, Irrfan Khan, Sidse Babett Knudsen, Ben Foster, Ana Ularu and Ida Darvish. Directed by Ron Howard. Several lines of dialogue are spoken in a foreign language with English subtitles. [2:01]"
