movie_title,movie_year,movie_rating,sex_nudity,violence_gore,language,movie_description
Madea's Family Reunion , 2006 , PG-13 ,4,5,4,"Tyler Perry directs and reprises his role as Madea, a southern, straight-talking aunt with solutions to all of her family's troubles. In this installment, Madea tries to help Lisa and Vanessa, her two nieces, with seemingly insurmountable relationship problems. She has also agreed, by court order, to care for an unmanageable girl who has not been doing well in foster care. And she has to organize a family reunion. Also with Blair Underwood, Lynn Whitfield, Boris Kodjoe and Henry Simmons. [1:47]"
Madea's Witness Protection , 2012 , PG-13 ,4,4,4,"A prosecutor (Tyler Perry) asks his aunt (also Tyler Perry) to house a family of five white people for two months in a makeshift witness protection program. The family includes a bumbling patsy (Eugene Levy), his confused mom (Doris Roberts), his young wife (Denise Richards), and their two teenagers. The aunt hides the family from the Mafia, but has to set right other problems. Also with Danielle Campbell, Devon Leos, Romeo Miller, Marla Gibbs and John Amos. Directed by Tyler Perry. [1:54]"
Made in America , 1993 , PG-13 ,5,0,3,"Whoopi Goldberg and Ted Danson star as the parents of an African-American teenager who discovers that she is the product of artificial insemination. What's even worse, Dad is white, and a smarmy truck salesman, to boot."
Made in Dagenham , 2010 , R ,6,3,6,"A dramatization of the 1968 labor strike at the Ford car plant in Dagenham, England, lead by Rita O'Grady (Sally Hawkins): she organized the female workers to walk out until their demands for equal pay were heard by everyone, including the British Secretary of State (Miranda Richardson) and the executives of the company. Also with Richard Bailey, Daniel Mays, Rosamund Pike, Jaime Winstone and Bob Hoskins. Directed by Nigel Cole. [1:53]"
Madeline , 1998 , PG ,1,2,2,"The story combines plot elements from four of Ludwig Bemelmans' classic ""Madeline"" titles: ""Madeline,"" ""Madeline and the Bad Hat,"" ""Madeline's Rescue"" and ""Madeline and the Gypsies."" With Hatty Jones and Frances McDormand."
Made of Honor , 2008 , PG-13 ,6,4,5,"A woman (Michelle Monaghan) about to get married and move to Scotland, asks her best friend, who happens to be a man (Patrick Dempsey), to be her ""maid of honor."" However, he soon realizes that he is in love with her, so with the help of his friends (Kadeem Hardison, Chris Messina and Richmond Arquette), he accepts the assignment in an effort to win her before the wedding takes place. Also with Beau Garrett, Sydney Pollack and Whitney Cummings. Directed by Paul Weiland. [1:41]"
Mad Hot Ballroom , 2005 , PG ,2,2,1,Documentary about New York public school 5th graders who compete for the citywide ballroom dance championship. Directed by Marilyn Agrelo. Some dialogue is in Spanish with English subtitles. [1:50]
Madison , 2005 , PG ,2,2,3,"Based on a true story about a depressed river town in Indiana, which in 1971 succeeded in becoming the host for the Gold Cup of hydroplane boat racing: James Caviezel stars as Jim McCormick, a retired hydroplane boat racer living in the town of Madison, Indiana. The town has enjoyed a healthy river transportation economy throughout its history but now businesses are closing and people are moving away. McCormick believes that the town's fortunes will turn around if they manage to raise the funds to host the hydroplane racing's most prestigious championship. Also with Mary McCormack, Jake Lloyd, Bruce Dern and Brent Briscoe. Directed by William Bindley. [1:34]"
Mad Love , 1995 , PG-13 ,4,3,5,"Drew Barrymore and Chris O'Donnell star as two teenagers in love and on a road trip, against parental wishes."
Mad Max: Fury Road , 2015 , R ,5,8,5,"In a savage post-apocalyptic world in 2060, gangs rule the highways and hoard oil and water. A former highway patrol officer (Tom Hardy) whose family was killed meets a woman (Charlize Theron) who's trying to save a group of female slaves from a gang led by a crazed warlord (Hugh Keays-Byrne). Also with Nicolas Hoult, Rosie Huntington-Whiteley, Riley Keough, Zoe Kravitz, Abbey Lee and Courtney Eaton. Directed by George Miller. A few lines of dialogue are spoken in an unknown foreign language with English subtitles. [2:00]"
Mad Money , 2008 , PG-13 ,4,3,5,"An upper-middle class housewife (Diane Keaton) is shocked when she realizes that she will lose her suburban home and comfortable lifestyle when her husband (Ted Danson) is downsized. Unprepared for the world of common toil, she befriends two women (Queen Latifah and Katie Holmes) who are willing to help her pull off a seemingly perfect burglary. Also with Stephen Root, Roger Cross and Adam Rothenberg. Directed by Callie Khouri. [1:44]"
Mafia! , 1998 , PG-13 ,4,4,5,"""The Godfather"" gets the ""Airplane!"" treatment from comedy director Jim Abrahams. With Lloyd Bridges, Jay Mohr and Christina Applegate."
Magdalene Sisters , 2003 , R ,8,6,6,"Based on true events from the history of the Magdalene Asylum, a Catholic home for wayward girls in 1960s Ireland. The film recounts the lives of three young women who were condemned to indefinite sentences of servitude in the notorious Magdalene Laundries for various presumed trespasses: one had a child out of wedlock, one was flirtatious, and another had been raped by her cousin. While there they undergo various forms of abuse from the nuns and priests in residence. With Geraldine McEwan, Dorothy Duffy, Anne-Marie Duff, Eileen Walsh and Nora-Jane Noone. Directed by Peter Mullan. [1:59]"
Magic in the Moonlight , 2014 , PG-13 ,2,2,3,"In 1928 on the French Riviera a British illusionist (Colin Firth) determines to expose an American psychic (Emma Stone) as a charlatan. Instead of satisfaction, the magician has a chain of magical experiences that cause onlookers to wonder about rationalism vs. the supernatural. Also with Marcia Gay Harden, Simon McBurney, Hamish Linklater and Jacki Weaver. Directed by Woody Allen. [1:40]"
Magic in the Water , 1995 , PG ,1,2,3,A girl discovers a friendly monster under a lake. The beast causes her father to become more attentive toward her and her brother.
Magic Mike , 2012 , R ,8,4,10,"A stripper emeritus (Matthew McConaughey) operates his own club. His headlining stripper (Channing Tatum) brings in a new dancer (Alex Pettyfer) and teaches him the ropes of stripping and partying while trying to figure out a business life that will help him escape his current vocation. Along the way he falls for the new dancer's sister (Cody Horn). Also with Matt Bomer, Olivia Munn and Joe Manganiello. Directed by Steven Soderbergh. [1:50]"
Magic Mike XXL , 2015 , R ,8,2,10,"In this sequel, retired Magic Mike (Channing Tatum) returns to exotic dancing after three years to perform with the Kings of Tampa dancers at a stripper convention in Myrtle Beach. He finds that several relationships need healing along the way. Also with Matt Bomer, Joe Manganiello, Kevin Nash, Adam Rodriguez, Gabriel Iglesias, Jada Pinkett Smith, Andie McDowell, Elizabeth Banks and Amber Heard. Directed by Gregory Jacobs. [1:55]"
The Magic of Belle Isle , 2012 , PG ,1,3,2,"When a wheelchair-bound author (Morgan Freeman) goes to an island to escape his writer's block, he finds more than a story in the family that lives next door. Also with Virginia Madsen, Madeline Carroll and Emma Fuhrmann. Directed by Rob Reiner. [1:49]"
The Magnificent Seven , 2016 , PG-13 ,3,6,4,"Remake of the 1960 western classic: Seven notorious men (Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio, Byung-hun Lee, Manuel Garcia-Rulfo and Martin Sensmeier) join together to save a mining town from a tyrannical, murdering businessman (Peter Sarsgaard). Also with Haley Bennett and Luke Grimes. Directed by Antoine Fuqua. [2:12]"
Magnolia , 1999 , R ,7,6,10,"A seemingly disparate group of people living in the San Fernando Valley -- including a game show host, a misogynistic motivational speaker, a terminally ill man, a boy genius, a police officer and an estranged daughter -- find that their lives intersect during the course of a day. With Jason Robards, Julianne Moore, William H. Macy, Tom Cruise, Philip Baker Hall, Philip Seymour Hoffman, John C. Reilly, Melora Walters, Jeremy Blackman, Michael Bowen, Melinda Dillon, April Grace, Luis Guzmán, Ricky Jay, Orlando Jones, Alfred Molina and Michael Murphy. [3:05]"
Maid In Manhattan , 2002 , PG-13 ,4,1,4,"A woman (Jennifer Lopez) working as a maid in an exclusive hotel in New York City while raising her young son, falls in love with an aspiring senator (Ralph Fiennes), and he falls in love with her. The problem is that he thinks she's a guest at the hotel, not the maid. But they eventually learn that affluence has nothing to do with someone's true value. Also with Natasha Richardson, Di Quon and Kevin Wade. [1:45]"
The Majestic , 2001 , PG ,2,3,4,"Capraesque drama about a 1950s Hollywood screenwriter (Jim Carrey) who is both blacklisted and dumped by his girlfriend. He takes a drive along the California coast and his life is changed forever after crashing over a bridge and losing his memory. He finds new courage and love, and rediscovers the magic of the cinema to boot. Also with Martin Landau, Laurie Holden, Allen Garfield, Bruce Campbell, Amanda Detmer and Daniel von Bargen. [2:32]"
Major League II , 1994 , PG ,2,2,3,"Sequel to ""Major League I,"" with Charlie Sheen and Tom Berenger reprising their roles as unorthodox baseball players."
Major League III: Back to the Minors , 1998 , PG-13 ,2,2,5,A has-been baseball player (Scott Bakula) tries to make something out of a less than successful farm team.
Major Payne , 1995 , PG-13 ,1,3,3,Damon Wayans stars as a Marine who must whip some boys into shape and help them win their Junior ROTC championship.
Malcolm X , 1992 , PG-13 ,2,5,6,"Director Spike Lee's biopic of the slain African-American leader, it follows Malcolm X's life as a conversion from petty criminal, to religious fanatic, to unapologetic racist and finally to enlightened leader teaching a message of self-reliance and self-respect."
Maleficent , 2014 , PG ,1,4,2,"The orphan leader of a group of magical creatures (Angelina Jolie) suffered loss and betrayal that filled her with bitterness and desires for revenge. In retribution, she places an irrevocable curse upon the greedy human king's new baby (Elle Fanning). Also with Sharlto Copley, Sam Riley, Imelda Staunton, Juno Temple and Lesley Manville. Directed by Robert Stromberg. [1:37]"
Malibu's Most Wanted , 2003 , PG-13 ,5,4,6,"Jamie Kennedy stars as a young man from Malibu, California, who struggles to find out who he really is: Is he white and suburban, a rapper wannabe, or is he truly the freshest gangsta rap artist around? His father (Ryan O'Neal) who's running for public office wants to avoid any embarrassment and hires two trained actors (Anthony Anderson and Taye Diggs) to pose as ""real life gangstaz"" in order to dissuade his son from pursuing an urban lifestyle. Also with Blair Underwood, Damien Dante Wayans and Regina Hall. Directed by John Whitesell. [1:26]"
Malice , 1993 , R ,6,7,6,"Who's-doing-it thriller about a serial killer/rapist, with Alec Baldwin and Nicole Kidman."
Mallrats , 1995 , R ,5,2,8,College kids battle love problems and friendship in the local mall.
Mama , 2013 , PG-13 ,4,7,5,"After two young girls are left alone in an isolated cabin and raised by a spirit that cares for them, they are discovered by their uncle and taken to live with him. During their recovery and treatment, secrets are uncovered as to who cared for them while they were in the cabin and how this might affect their future. With Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash, Javier Botet, Jane Moffat and Morgan McGarry. Directed by Andrés Muschietti. [1:40]"
The Mambo Kings , 1992 , R ,7,4,1,"Armand Assante stars in this story of two musician brothers, who flee Cuba and head to New York City with dreams of making it big playing mambo on the club circuit."
Mamma Mia! , 2008 , PG-13 ,4,1,3,"Musical comedy featuring tunes from the '70s group ABBA: A young woman (Amanda Seyfried) preparing for her wedding is determined to discover the identity of her father. So, after reading her mother's (Meryl Streep) diary, she invites the three men (Pierce Brosnan, Colin Firth and Stellan Skarsgard) who she thinks are the most likely suspects. Also with Julie Walters, Christine Baranski, Dominic Cooper and Juan Pablo Di Pace. Directed by Phyllida Lloyd. [1:48]"
The Man , 2005 , PG-13 ,3,5,5,"Samuel L. Jackson stars as Derrick Vann, a bitter ATF agent whose partner was murdered. Committed to finding the people who killed him, Vann arranges for a weapons deal with the man he suspects. Enter Eugene Levy as Andy Fidler, a mild mannered dental supply sales person whom the weapons dealers mistake for Vann. Also with Anthony Mackie, Luke Goss and Miguel Ferrer. Directed by Les Mayfield. [1:24]"
A Man Apart , 2003 , R ,7,9,10,"A DEA agent (Vin Diesel) who's been suspended for 6 months, seeks revenge against the drug traffickers who killed his wife. To do so he has to team up with a former drug lord. Also with Larenz Tate, Timothy Olyphant, Jacqueline Obradorsa and Geno Silva. [1:49]"
Manchester by the Sea , 2016 , R ,6,5,10,"A man (Casey Affleck) moves away from his home town and works as a janitor after a tragic accident. But when his brother dies, he returns to sort out the man's affairs and care for his teenage son. Also with Michelle Williams, Kyle Chandler, Lucas Hedges, Liam McNeill, C.J. Wilson and Heather Burns. Directed by Kenneth Lonergan. [2:17]"
The Manchurian Candidate , 2004 , R ,4,8,5,"Remake of the John Frankenheimer 1962 Cold War classic, updated to contemporary times and paranoia: Denzel Washington stars as an army major who is tormented by dreams and memories of a firefight he survived in Kuwait in 1991 during the Persian Gulf War. Ten years have passed and he eventually remembers that his platoon was kidnapped by the enemy, and brainwashed. When he realizes that one of his fellow soldiers (Liev Schreiber) is ascending the political ladder, he tries to warn him and make him realize that he's a political pawn. Meryl Streep costars as a powerful political mother and wife with ulterior motives. Also with Kimberly Elise, Jon Voight and Jeffrey Wright. Directed by Jonathan Demme. [2:10]"
Mandela: Long Walk to Freedom , 2013 , PG-13 ,4,7,3,"Based on the autobiography of Nelson Mandela, from his childhood in a small African village to his 27-year imprisonment by the white-minority apartheid government to becoming the first democratically elected president of South Africa. With Idris Elba, Naomie Harris, Terry Pheto, Deon Lotz and Jamie Bartlett. Directed by Justin Chadwick. [2:19]"
The Man from U.N.C.L.E. , 2015 , PG-13 ,4,6,3,"Based on the eponymous TV series from the 1960s: A CIA agent (Henry Cavill) and a KGB operative (Armie Hammer) find themselves working together to track down an organization bent on developing nuclear weapons. Also with Alicia Vikander, Elizabeth Debicki, Luca Calvani, Sylvester Groth, Hugh Grant and Jared Harris. Directed by Guy Ritchie. Some dialogue is in German, Italian and Russian with English subtitles. [1:56]"
The Mangler , 1995 , R ,2,9,7,A machine with a taste for blood mangles anyone unlucky enough to get caught in its cogs.
Manhattan Murder Mystery , 1993 , PG ,1,2,0,"Woody Allen and Diane Keaton play a bored, middle-aged couple living in a Manhattan high-rise, who suspect that their next-door neighbor may have bumped off his wife."
The Man in the Iron Mask , 1998 , PG-13 ,4,5,3,The Musketeers attempt to overthrow their tyrannical king (Leonardo DiCaprio) and install his twin brother (also DiCaprio) who is imprisoned.
Man of Steel , 2013 , PG-13 ,3,6,3,"According to this version based on the character created by Jerry Siegel and Joe Shuster in 1938 Superman (Henry Cavill) wanders the country, working odd jobs and occasionally saving people. Journalist Lois Lane (Amy Adams) is trying to track him down and eventually another Kryptonian, General Zod (Michael Shannon) and Superman fight each other using superpowers for extended periods of time. Also with Diane Lane, Russell Crowe, Harry Lennix, Richard Schiff, Christopher Meloni, Kevin Costner, Ayelet Zurer and Laurence Fishburne. Directed by Zack Snyder. [2:23]"
Man of the Century , 1999 , R ,3,2,9,"Gibson Frazier plays Johnny Twennies, a newspaper reporter straight out of the 1920s who lives in modern-day New York City. Also with Cara Buono, Brian Davies, Susan Egan, Dwight Ewell, Frank Gorshin, David Margulies, Anthony Rapp, Marisa Ryan, Bobby Short, Michael Allinson, Gary Beach, Nicole Brier, Alan Davidson and Lester Lanin. [1:20]"
Man of the House , 1995 , PG ,1,3,0,Chevy Chase stars as a man trying to become friends with his fiancée's son (Jonathan Taylor Thomas).
Man of the House , 2005 , PG-13 ,5,5,4,"Comedy starring Tommy Lee Jones as an all business Texas Ranger who becomes responsible for protecting a group of college cheerleaders after they witness a murder. He must keep them alive to testify against the gunman, by pretending to be an assistant cheerleading coach. Also with Kelli Garner, Shannon Marie Woodward, Terry Parks and Anne Archer. Directed by Stephen Herek. [1:37]"
Man of the Year , 2006 , PG-13 ,4,4,5,"Robin Williams stars as an irreverent performer who anchors a fake news show, and after becoming fed up with politics as usual decides to run for president. But what seems initially as a funny stunt takes off as a grassroots movement that puts him on the ballot and in the White House.. Also with Laura Linney, Christopher Walken, Jeff Goldblum and Lewis Black. Directed by Barry Levinson. [1:55]"
Man On A Ledge , 2012 , PG-13 ,3,5,5,"A convict (Sam Worthington) threatens to jump from the ledge of a NYC skyscraper, insisting that he is innocent of jewel theft. When he draws a crowd of onlookers, firefighters and the NYPD, he requests a specific suicide negotiator (Elizabeth Banks) and when she arrives, she determines that the situation may not be what it seems. Also with Jamie Bell, Anthony Mackie, Génesis Rodríguez, Ed Harris, Kyra Sedgwick, Edward Burns and Titus Welliver. Directed by Asger Leth. [1:42]"
Man on Fire , 2004 , R ,4,10,6,"Denzel Washington stars as a down-and-out ex-assassin who goes to Mexico City to work as a bodyguard for a businessman's (Marc Anthony) young daughter (Dakota Fanning) -- Mexico apparently has a very high kidnapping rate and the only way to protect the children of the wealthy is to hire expensive bodyguards. Having befriended the young girl, when she's abducted and feared dead, he vows terrible revenge against all who are responsible. Also with Christopher Walken, Giancarlo Giannini and Radha Mitchell. Directed by Tony Scott. [2:26]"
Man on the Moon , 1999 , R ,5,4,6,"From Andy Kaufman's (played by Jim Carrey) days on the sitcom ""Taxi"" to his forays into professional wrestling to his portrayal of his lounge lizard alter-ego Tony Clifton, this Milos Forman-directed biopic chronicles the self-proclaimed song-and-dance man's career highs and lows. With Danny DeVito, Paul Giamatti and Courtney Love. [1:58]"
Mansfield Park , 1999 , PG-13 ,4,2,1,"Loosely-based adaptation of Jane Austen's novel in which a poor but intelligent girl is sent to live with her rich relatives so that she may have a better life. With Frances O'Connor, Embeth Davidtz, Jonny Lee Miller, Edmund Bertram, Alessandro Nivola, Harold Pinter, Lindsay Duncan, Sheila Gish, James Purefoy, Hugh Bonneville, Justine Waddell, Victoria Hamilton, Sophia Myles, Hilton McRae, Hannah Taylor-Gordon and Charles Edwards. [1:50]"
The Man Who Copied , 2003 , R ,5,6,5,"Brazilian film about a man who is embarrassed to admit that he is a photocopier operator, so frequently he makes up stories about being a magazine illustrator. When not working he peers through binoculars from his room in his mother's apartment and watches a woman in a neighboring building with whom he falls in love. While watching one night he discovers her painful secret and he is determined to free her from her abusive father's clutches. With Lazaro Ramos, Leandra Leal, Luana Piovani, Pedro Cardoso and Juio Andrade. Directed by Jorge Furtado. In Portuguese with English subtitles. [2:03]"
The Man Who Invented Christmas , 2017 , PG ,1,2,1,"In 1843, after a couple of failed books, Charles Dickens (Dan Stevens) was desperate for renewed success. He quickly and under formidable pressure managed to conceive and self-publish ""A Christmas Carol,"" which turned out to be a huge winner and influenced the way we still celebrate Christmas. Also with Christopher Plummer, Jonathan Pryce, Morfydd Clark, Simon Callow, Miriam Margolyes, Ian McNeice, Bill Paterson, Donald Sumpter and Annette Badland. Directed by Bharat Nalluri. A couple lines of dialogue are spoken in Italian with no translation or subtitles. [1:44]"
The Man Who Wasn't There , 2001 , R ,4,6,4,"Film noir from Joel and Ethan Coen set in California in the 1940s, about a reserved, unhappy barber (Billy Bob Thornton) who discovers that his wife (Frances McDormand) has been unfaithful. He decides to teach her a lesson by coming up with a blackmailing scheme, but his plan backfires and he becomes involved in murder and suicide instead. Also with James Gandolfini, Michael Badalucco, Scarlett Johansson, Jon Polito, Tony Shalhoub and Katherine Borowitz. [1:57]"
The Man Without a Face , 1993 , PG-13 ,3,1,5,A disfigured former teacher (Mel Gibson) and a troubled boy (Nick Stahl) discover a bond that gives them both peace.
The Man with the Iron Fists , 2012 , R ,7,8,6,"In classic kung-fu movie style, a group of warrior assassins and a British soldier (Russell Crowe) descend upon a feudal Chinese village. But a former slave-turned-freeman and blacksmith (RZA) defends himself and his new home. Also with Lucy Liu, Rick Yune, Jamie Chung and Dave Batista. Directed by RZA. [1:35]"
Map of the Human Heart , 1993 , R ,6,6,5,"Jason Scott Lee stars as an Eskimo who ends up in the British air-force, in 1944. Patrick Bergin co-stars."
Maps to the Stars , 2015 , R ,10,7,9,"A dysfunctional Hollywood family consists of a self-help guru (John Cusack), his wife (Olivia Williams) who manages their teen son's (Evan Bird) acting career after having already spent time in drug rehab, and their daughter (Mia Wasikowska), who's just been released from a psych ward. The daughter becomes the personal assistant to a dysfunctional actress (Julianne Moore) who is haunted by the ghost of her famous mother (Sarah Gadon). Also with Robert Pattinson, Carrie Fisher, Jayne Heitmeyer and Kiara Glasco. Directed by David Cronenberg. [1:51]"
March of the Penguins , 2005 , G ,3,3,0,Documentary that follows the march of Emperor penguins across the frigid Antarctica landscape as they return to their breeding grounds for the mating season. It is a trek they endure every year. Narrated by Morgan Freeman. Directed by Luc Jacquet. [1:24]
Margaret , 2011 , R ,8,6,7,"A young woman (Anna Paquin) witnesses a bus accident and the death of a woman struck by the bus. The days following the accident prove to be trying as she wrestles with lying to the authorities, her mother's new boyfriend, her father's cancellation of a vacation and befriending the dead woman's best friend. Also with J. Smith-Cameron, Mark Ruffalo, Jeannie Berlin, Jean Reno, Sarah Steele, John Gallagher Jr., Cyrus Hernstadt, Allison Janney, Kieran Culkin and Matt Damon. Directed by Kenneth Lonergan. [2:30]"
Margin Call , 2011 , R ,3,2,10,"A look inside a financial institution that has profited handsomely from buying and selling mortgage loans: Set in the first 24 hours of the 2008 financial crisis, a risk analyst (Zachary Quinto) stumbles onto what looks like impending disaster for the company, and it becomes a challenge to find a way out. Also with Kevin Spacey, Paul Bettany, Jeremy Irons, Penn Badgley, Simon Baker, Demi Moore and Stanley Tucci. Directed by J.C. Chandor. [1:49]"
Margot at the Wedding , 2007 , R ,8,5,8,"Nicole Kidman plays an acerbic writer of short stories who appears unsure of the direction of her life, and she decides to take her teenage son and show up at the wedding of her estranged sister (Jennifer Jason Leigh). Arguments ensue immediately, and dark secrets come to the surface, amidst accusations of betrayal. Also with Jack Black, John Turturro and Flora Cross. Directed by Noah Baumbach. [1:31]"
Marie Antoinette , 2006 , PG-13 ,7,3,2,"Kirsten Dunst stars in this historically controversial biopic as the young Austrian woman who was promised to the French king Louis the XVI as a way of cementing the relationship between the two countries. Beautiful but naïve, the new queen becomes the victim of court intrigue and scandal. Eventually, she is stripped of privilege and wealth and beheaded by French revolutionaries. Also with Jason Schwartzman, Asia Argento, Rip Torn and Molly Shannon. Directed by Sofia Coppola. [2:03]"
The Marine , 2006 , PG-13 ,5,7,5,"John Cena stars as a decorated Marine who's discharged for not following orders, after saving fellow Marines from their captors. However, civilian life has its own challenges when during a road trip his wife is kidnapped by criminals and he has to use his military skills to save her. Also with Kelly Carlson, Drew Powell, Robert Patrick and Jeff Chase. Directed by John Bonito [1:33]"
Mark Felt: The Man Who Brought Down the White House , 2017 , PG-13 ,1,2,5,"Based on the real-life story of FBI deputy assistant director Mark Felt (Liam Neeson), who received the moniker ""Deep Throat"" from journalists Carl Bernstein and Bob Woodward when he helped them uncover the Watergate scandal that led to President Richard Nixon's resignation in 1974. Also with Diane Lane, Marton Csokas, Tony Goldwyn, Josh Lucas, Michael C. Hall, Tom Sizemore and Julian Morris. Directed by Peter Landesman. [1:43]"
Marley & Me , 2008 , PG ,5,4,4," Owen Wilson and Jennifer Aniston star as a young married couple that moves to Florida to find the perfect jobs in the perfect climate. While pursuing their dreams, they don't feel totally ready to start a human family, and get a dog instead. The story of their lives with their rambunctious Labrador unfolds. Also with Alan Arkin, Eric Dane, Haley Bennett, Nathan Gamble, Ann Dowd, Clarke Peters and Kathleen Turner. Directed by David Frankel. [2:03]"
Marmaduke , 2010 , PG ,1,2,1,"A Great Dane named Marmaduke (Owen Wilson) struggles to fit in when his human companions relocate to California. Along the way, the whole family comes to terms with what their priorities ought to be. Also with Lee Pace, Judy Greer, David Walliams and William H. Macy and the voices of Emma Stone, George Lopez, Christopher Mintz-Plasse, Steve Coogan, Stacy 'Fergie' Ferguson, Kiefer Sutherland and Sam Elliott. Directed by Tom Dey. [1:27]"
Married Life , 2008 , PG-13 ,3,3,1,"A successful, seemingly happily married man (Chris Cooper) announces to his best friend (Pierce Brosnan) that he is leaving his wife (Patricia Clarkson) for a younger woman (Rachel McAdams). However, he can't bear to see her getting hurt in the process, and he determines that he must murder her, as painlessly as possible. Also with David Richmond-Peck, David Wenham and Annabel Kershaw. Directed by Ira Sachs. [1:30]"
Married to It , 1993 , R ,5,0,7,"Comedy about marriage, divorce and children, concentrating on the lives of three couples from different backgrounds and age groups. Cybill Shepherd, Ron Silver, Beau Bridges, Stockard Channing, Mary Stuart Masterson and Robert Sean Leonard star."
Mars Attacks! , 1996 , PG-13 ,3,7,3,A send-up of cheesy '50s sci-fi flicks.
Marshall , 2017 , PG-13 ,6,5,5,"Based on the true story of the early legal career of Thurgood Marshall (Chadwick Boseman) who became the first African-American Supreme Court Justice. Also with Josh Gad, Kate Hudson, Sterling K. Brown, Dan Stevens, James Cromwell, Keesha Sharp and Roger Guenveur Smith. Directed by Reginald Hudlin. A man says something that could have been in Hebrew with English subtitles. [1:58]"
